,_step,_runtime,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.evaluation_time,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
94,94,224.83973217010498,2,67.58769989013672,1114.6162109375,1106.3089599609375,2.196063756942749,1687187762.2685542,425.1812438964844,1111.5869140625,1028.3023681640625,94,437.668212890625,139.61862182617188,cgp,mu+lambda,walker2d,2,9400,1114.6162109375,1111.5869140625,1106.3089599609375
95,95,227.05413794517517,2,66.33470916748047,1121.092529296875,1104.0733642578125,2.194300651550293,1687187764.48296,-631.7576293945312,1105.273681640625,829.4950561523438,95,9995.9345703125,113.1407699584961,cgp,mu+lambda,walker2d,2,9500,1121.092529296875,1105.273681640625,1104.0733642578125
96,96,229.31119012832642,2,59.4088020324707,1119.0479736328125,1107.8822021484375,2.227567672729492,1687187766.7400122,436.0685119628906,1108.81103515625,1021.8013916015625,96,448.54119873046875,139.8817138671875,cgp,mu+lambda,walker2d,2,9600,1119.0479736328125,1108.81103515625,1107.8822021484375
97,97,231.52743649482727,2,79.35030364990234,1109.9832763671875,1098.7115478515625,2.1870477199554443,1687187768.9562585,438.5533752441406,1100.9892578125,993.7613525390625,97,423.8807067871094,174.72650146484375,cgp,mu+lambda,walker2d,2,9700,1109.9832763671875,1100.9892578125,1098.7115478515625
98,98,233.7466721534729,2,66.60981750488281,1121.0167236328125,1114.9105224609375,2.1886091232299805,1687187771.1754942,425.9588317871094,1118.90380859375,1024.4595947265625,98,442.2466125488281,169.56729125976562,cgp,mu+lambda,walker2d,2,9800,1121.0167236328125,1118.90380859375,1114.9105224609375
99,99,235.9668743610382,2,69.73051452636719,1117.19921875,1103.9002685546875,2.175438404083252,1687187773.3956964,385.9761657714844,1111.5489501953125,978.1331176757812,99,432.1731872558594,109.19541931152344,cgp,mu+lambda,walker2d,2,9900,1117.19921875,1111.5489501953125,1103.9002685546875
100,100,238.17942309379578,2,75.525390625,1123.82958984375,1109.10009765625,2.1813244819641113,1687187775.6082451,-579.01123046875,1118.318115234375,1020.336181640625,100,10001.6103515625,136.6531982421875,cgp,mu+lambda,walker2d,2,10000,1123.82958984375,1118.318115234375,1109.10009765625
101,101,240.37932085990906,2,72.83157348632812,1114.95068359375,1109.393310546875,2.178469181060791,1687187777.808143,450.9505310058594,1112.2808837890625,1041.4617919921875,101,454.1977844238281,166.71136474609375,cgp,mu+lambda,walker2d,2,10100,1114.95068359375,1112.2808837890625,1109.393310546875
102,102,242.57922387123108,2,70.37570190429688,1113.1591796875,1107.3270263671875,2.1816279888153076,1687187780.008046,415.064453125,1111.7647705078125,1027.436279296875,102,440.9020690917969,149.31398010253906,cgp,mu+lambda,walker2d,2,10200,1113.1591796875,1111.7647705078125,1107.3270263671875
103,103,244.7809431552887,2,57.73052978515625,1123.0948486328125,1112.3917236328125,2.1539745330810547,1687187782.2097652,373.3312072753906,1114.04248046875,997.6971435546875,103,431.8494567871094,129.7125701904297,cgp,mu+lambda,walker2d,2,10300,1123.0948486328125,1114.04248046875,1112.3917236328125
104,104,247.0320646762848,2,71.59988403320312,1119.5107421875,1111.97802734375,2.232428789138794,1687187784.4608867,497.2955322265625,1118.5274658203125,1059.2294921875,104,447.02069091796875,285.0323791503906,cgp,mu+lambda,walker2d,2,10400,1119.5107421875,1118.5274658203125,1111.97802734375
105,105,249.28536915779114,2,78.61720275878906,1116.33837890625,1106.330810546875,2.181182622909546,1687187786.7141912,468.91107177734375,1112.771240234375,1067.42724609375,105,443.5010681152344,241.05780029296875,cgp,mu+lambda,walker2d,2,10500,1116.33837890625,1112.771240234375,1106.330810546875
106,106,251.53865599632263,2,81.05644226074219,1114.09423828125,1109.2877197265625,2.2120471000671387,1687187788.967478,499.8321838378906,1109.7869873046875,1037.6580810546875,106,430.036376953125,356.0389404296875,cgp,mu+lambda,walker2d,2,10600,1114.09423828125,1109.7869873046875,1109.2877197265625
107,107,253.752112865448,2,76.30949401855469,1113.55126953125,1102.1297607421875,2.1868133544921875,1687187791.180935,497.168701171875,1109.2535400390625,1040.32958984375,107,446.9078674316406,298.06353759765625,cgp,mu+lambda,walker2d,2,10700,1113.55126953125,1109.2535400390625,1102.1297607421875
108,108,255.9692132472992,2,64.03394317626953,1119.7735595703125,1109.2197265625,2.1910719871520996,1687187793.3980353,423.642578125,1116.86376953125,957.0147705078125,108,433.6078796386719,157.9794921875,cgp,mu+lambda,walker2d,2,10800,1119.7735595703125,1116.86376953125,1109.2197265625
109,109,258.18667483329773,2,66.99401092529297,1118.00830078125,1111.7825927734375,2.193725347518921,1687187795.6154969,409.44036865234375,1111.8768310546875,1029.6982421875,109,433.2176818847656,135.5028076171875,cgp,mu+lambda,walker2d,2,10900,1118.00830078125,1111.8768310546875,1111.7825927734375
110,110,260.3996148109436,2,60.18052291870117,1123.3369140625,1112.01318359375,2.1942007541656494,1687187797.8284369,413.3506164550781,1119.692626953125,1033.5543212890625,110,444.1841735839844,147.3831024169922,cgp,mu+lambda,walker2d,2,11000,1123.3369140625,1119.692626953125,1112.01318359375
111,111,262.61410331726074,2,77.37469482421875,1116.4013671875,1109.840576171875,2.1961188316345215,1687187800.0429254,401.8684387207031,1113.7037353515625,1001.6156005859375,111,425.71990966796875,146.106201171875,cgp,mu+lambda,walker2d,2,11100,1116.4013671875,1113.7037353515625,1109.840576171875
112,112,264.83028984069824,2,81.60645294189453,1112.05224609375,1103.2821044921875,2.1977696418762207,1687187802.259112,408.0089111328125,1106.1248779296875,1014.1810913085938,112,426.58807373046875,170.50753784179688,cgp,mu+lambda,walker2d,2,11200,1112.05224609375,1106.1248779296875,1103.2821044921875
113,113,267.0453567504883,2,62.97976303100586,1123.740234375,1109.3095703125,2.196246385574341,1687187804.4741788,-1566.564453125,1122.4569091796875,1044.1412353515625,113,14069.115234375,150.0728759765625,cgp,mu+lambda,walker2d,2,11300,1123.740234375,1122.4569091796875,1109.3095703125
114,114,269.26124930381775,2,73.28331756591797,1127.102294921875,1114.6287841796875,2.197211503982544,1687187806.6900713,-527.1595458984375,1120.8326416015625,1051.5626220703125,114,10007.0625,227.58767700195312,cgp,mu+lambda,walker2d,2,11400,1127.102294921875,1120.8326416015625,1114.6287841796875
115,115,271.47473406791687,2,76.16740417480469,1127.4918212890625,1115.493896484375,2.194716215133667,1687187808.903556,443.91619873046875,1115.8868408203125,1046.501953125,115,442.9005126953125,156.70867919921875,cgp,mu+lambda,walker2d,2,11500,1127.4918212890625,1115.8868408203125,1115.493896484375
116,116,273.6908257007599,2,67.58570098876953,1121.2989501953125,1118.2210693359375,2.198892831802368,1687187811.1196477,423.0805358886719,1118.607421875,1022.9342651367188,116,431.0633850097656,173.54949951171875,cgp,mu+lambda,walker2d,2,11600,1121.2989501953125,1118.607421875,1118.2210693359375
117,117,275.90484046936035,2,76.1751937866211,1103.13330078125,1101.6226806640625,2.1959781646728516,1687187813.3336625,-545.6138305664062,1102.547119140625,1020.5029296875,117,10004.9072265625,279.28680419921875,cgp,mu+lambda,walker2d,2,11700,1103.13330078125,1102.547119140625,1101.6226806640625
118,118,278.1154417991638,2,76.86424255371094,1127.1202392578125,1115.9346923828125,2.1922497749328613,1687187815.5442638,439.2223815917969,1116.3509521484375,1034.1624755859375,118,451.0113220214844,147.11862182617188,cgp,mu+lambda,walker2d,2,11800,1127.1202392578125,1116.3509521484375,1115.9346923828125
119,119,280.3304433822632,2,80.31985473632812,1107.5501708984375,1104.9090576171875,2.1961519718170166,1687187817.7592654,-547.9066162109375,1106.477294921875,1039.02392578125,119,10004.8056640625,165.74301147460938,cgp,mu+lambda,walker2d,2,11900,1107.5501708984375,1106.477294921875,1104.9090576171875
120,120,282.5409412384033,2,60.944236755371094,1121.8538818359375,1110.1331787109375,2.1923155784606934,1687187819.9697633,417.0999755859375,1112.8626708984375,1029.1102294921875,120,444.1612548828125,134.5957794189453,cgp,mu+lambda,walker2d,2,12000,1121.8538818359375,1112.8626708984375,1110.1331787109375
121,121,284.75186681747437,2,71.89983367919922,1119.9886474609375,1108.700439453125,2.192870616912842,1687187822.1806889,421.46978759765625,1117.651611328125,1013.9931640625,121,438.2353820800781,174.91746520996094,cgp,mu+lambda,walker2d,2,12100,1119.9886474609375,1117.651611328125,1108.700439453125
122,122,286.9865400791168,2,65.36296081542969,1118.4559326171875,1098.2554931640625,2.219655990600586,1687187824.4153621,364.50494384765625,1113.4278564453125,649.041748046875,122,411.7386779785156,123.09149169921875,cgp,mu+lambda,walker2d,2,12200,1118.4559326171875,1113.4278564453125,1098.2554931640625
123,123,289.1919527053833,2,72.55250549316406,1118.671875,1110.217041015625,2.1876745223999023,1687187826.6207747,-590.1511840820312,1115.22119140625,1012.6737060546875,123,10000.3310546875,152.83721923828125,cgp,mu+lambda,walker2d,2,12300,1118.671875,1115.22119140625,1110.217041015625
124,124,291.3935978412628,2,85.51868438720703,1116.703125,1111.046630859375,2.1837360858917236,1687187828.82242,438.5540466308594,1116.01318359375,1038.27685546875,124,432.0382080078125,179.94192504882812,cgp,mu+lambda,walker2d,2,12400,1116.703125,1116.01318359375,1111.046630859375
125,125,293.59414863586426,2,66.27484893798828,1116.27001953125,1112.6356201171875,2.182208299636841,1687187831.0229707,401.9928894042969,1114.4249267578125,1047.541748046875,125,442.10260009765625,128.64051818847656,cgp,mu+lambda,walker2d,2,12500,1116.27001953125,1114.4249267578125,1112.6356201171875
126,126,295.79374599456787,2,77.00778198242188,1106.1759033203125,1097.4183349609375,2.181551218032837,1687187833.222568,458.1680908203125,1105.9014892578125,1045.5406494140625,126,448.0425720214844,182.63632202148438,cgp,mu+lambda,walker2d,2,12600,1106.1759033203125,1105.9014892578125,1097.4183349609375
127,127,297.9933068752289,2,67.79867553710938,1115.9427490234375,1112.4442138671875,2.181290626525879,1687187835.422129,391.7327575683594,1115.460205078125,872.2553100585938,127,421.12213134765625,157.62637329101562,cgp,mu+lambda,walker2d,2,12700,1115.9427490234375,1115.460205078125,1112.4442138671875
128,128,300.19511699676514,2,68.2948226928711,1127.765625,1113.1187744140625,2.183215379714966,1687187837.623939,-1612.114013671875,1113.197509765625,944.0302124023438,128,14061.94140625,126.38395690917969,cgp,mu+lambda,walker2d,2,12800,1127.765625,1113.197509765625,1113.1187744140625
129,129,302.3958525657654,2,67.22662353515625,1110.8153076171875,1109.3131103515625,2.18153977394104,1687187839.8246746,435.3766174316406,1109.6605224609375,1054.5264892578125,129,453.0775146484375,141.51776123046875,cgp,mu+lambda,walker2d,2,12900,1110.8153076171875,1109.6605224609375,1109.3131103515625
130,130,304.5984699726105,2,68.55876922607422,1122.7021484375,1107.9781494140625,2.1839728355407715,1687187842.027292,-577.3858642578125,1108.9501953125,1020.77734375,130,10002.330078125,131.26284790039062,cgp,mu+lambda,walker2d,2,13000,1122.7021484375,1108.9501953125,1107.9781494140625
131,131,306.7997591495514,2,52.65966033935547,1121.272216796875,1116.0313720703125,2.183880090713501,1687187844.2285812,386.6413879394531,1118.4049072265625,1030.8623046875,131,447.51568603515625,101.48235321044922,cgp,mu+lambda,walker2d,2,13100,1121.272216796875,1118.4049072265625,1116.0313720703125
132,132,309.00310039520264,2,62.1280517578125,1115.8426513671875,1103.0047607421875,2.185178756713867,1687187846.4319224,417.7663879394531,1108.1717529296875,1038.8375244140625,132,445.0530700683594,140.87057495117188,cgp,mu+lambda,walker2d,2,13200,1115.8426513671875,1108.1717529296875,1103.0047607421875
133,133,311.2088665962219,2,68.7389144897461,1114.4451904296875,1108.3355712890625,2.1870012283325195,1687187848.6376886,-587.7437133789062,1114.0084228515625,1041.5567626953125,133,10001.0224609375,113.3084487915039,cgp,mu+lambda,walker2d,2,13300,1114.4451904296875,1114.0084228515625,1108.3355712890625
134,134,313.41372990608215,2,62.94386291503906,1115.92626953125,1105.7933349609375,2.1860954761505127,1687187850.842552,-4642.1904296875,1114.562255859375,671.9616088867188,134,21880.498046875,123.6882553100586,cgp,mu+lambda,walker2d,2,13400,1115.92626953125,1114.562255859375,1105.7933349609375
135,135,315.6120548248291,2,84.30070495605469,1122.168212890625,1114.45263671875,2.180081367492676,1687187853.0408769,-517.7601318359375,1116.6346435546875,1057.41064453125,135,10008.369140625,220.6958770751953,cgp,mu+lambda,walker2d,2,13500,1122.168212890625,1116.6346435546875,1114.45263671875
136,136,317.8142442703247,2,79.55620574951172,1120.443115234375,1113.1591796875,2.1839044094085693,1687187855.2430663,438.70013427734375,1114.8145751953125,1031.6810302734375,136,441.24658203125,173.07562255859375,cgp,mu+lambda,walker2d,2,13600,1120.443115234375,1114.8145751953125,1113.1591796875
137,137,320.0175428390503,2,65.98656463623047,1112.392578125,1106.6990966796875,2.184516429901123,1687187857.4463649,386.6762390136719,1107.896484375,984.8021240234375,137,428.7783508300781,123.30307006835938,cgp,mu+lambda,walker2d,2,13700,1112.392578125,1107.896484375,1106.6990966796875
138,138,322.2207112312317,2,56.22076416015625,1117.7603759765625,1107.2044677734375,2.184368133544922,1687187859.6495333,386.1678771972656,1112.5399169921875,846.6011962890625,138,426.8703918457031,124.90003967285156,cgp,mu+lambda,walker2d,2,13800,1117.7603759765625,1112.5399169921875,1107.2044677734375
139,139,324.4227919578552,2,64.77738952636719,1111.9022216796875,1101.59765625,2.1833999156951904,1687187861.851614,-597.0162963867188,1103.6409912109375,998.2463989257812,139,9999.8515625,126.77615356445312,cgp,mu+lambda,walker2d,2,13900,1111.9022216796875,1103.6409912109375,1101.59765625
140,140,326.6219289302826,2,63.837059020996094,1120.5546875,1111.673828125,2.179826021194458,1687187864.050751,415.1252136230469,1113.7586669921875,1059.435791015625,140,452.7913818359375,112.86201477050781,cgp,mu+lambda,walker2d,2,14000,1120.5546875,1113.7586669921875,1111.673828125
141,141,328.9652910232544,2,71.70480346679688,1119.599365234375,1109.9715576171875,2.2746095657348633,1687187866.394113,445.70623779296875,1111.441650390625,1036.96533203125,141,453.0996398925781,131.1285400390625,cgp,mu+lambda,walker2d,2,14100,1119.599365234375,1111.441650390625,1109.9715576171875
142,142,331.1689612865448,2,63.06381607055664,1107.53369140625,1106.4947509765625,2.185222864151001,1687187868.5977833,-565.5404663085938,1106.98583984375,1070.4248046875,142,10003.787109375,147.3399658203125,cgp,mu+lambda,walker2d,2,14200,1107.53369140625,1106.98583984375,1106.4947509765625
143,143,333.3672912120819,2,73.04920959472656,1112.8040771484375,1108.329345703125,2.1802070140838623,1687187870.7961133,414.9397277832031,1112.4130859375,1030.3544921875,143,450.1331787109375,116.80583190917969,cgp,mu+lambda,walker2d,2,14300,1112.8040771484375,1112.4130859375,1108.329345703125
144,144,335.5700662136078,2,75.96946716308594,1121.1368408203125,1111.7828369140625,2.1837334632873535,1687187872.9988883,453.9940490722656,1115.2137451171875,1052.943115234375,144,446.4237365722656,188.85418701171875,cgp,mu+lambda,walker2d,2,14400,1121.1368408203125,1115.2137451171875,1111.7828369140625
145,145,337.7708785533905,2,63.31629180908203,1121.89990234375,1116.981201171875,2.18190860748291,1687187875.1997006,413.92803955078125,1120.444091796875,1003.4505615234375,145,441.3466491699219,125.79454803466797,cgp,mu+lambda,walker2d,2,14500,1121.89990234375,1120.444091796875,1116.981201171875
146,146,339.9757544994354,2,53.99185562133789,1113.0794677734375,1110.6990966796875,2.186220645904541,1687187877.4045765,365.08538818359375,1112.2822265625,778.7291259765625,146,429.1228942871094,99.00032806396484,cgp,mu+lambda,walker2d,2,14600,1113.0794677734375,1112.2822265625,1110.6990966796875
147,147,342.1775507926941,2,64.68596649169922,1116.2628173828125,1111.0970458984375,2.1838016510009766,1687187879.6063728,415.2461242675781,1114.3326416015625,1011.8585205078125,147,439.17724609375,154.92428588867188,cgp,mu+lambda,walker2d,2,14700,1116.2628173828125,1114.3326416015625,1111.0970458984375
148,148,344.3800251483917,2,63.15636444091797,1109.994873046875,1104.431884765625,2.183527946472168,1687187881.8088472,419.41015625,1105.832275390625,1011.9918212890625,148,431.24945068359375,166.00735473632812,cgp,mu+lambda,walker2d,2,14800,1109.994873046875,1105.832275390625,1104.431884765625
149,149,346.5813558101654,2,77.03172302246094,1117.67578125,1103.123779296875,2.183264970779419,1687187884.0101779,418.58795166015625,1106.55615234375,1005.571533203125,149,425.2994689941406,159.51800537109375,cgp,mu+lambda,walker2d,2,14900,1117.67578125,1106.55615234375,1103.123779296875
150,150,348.79582834243774,2,68.360107421875,1116.76953125,1106.5404052734375,2.178536891937256,1687187886.2246504,457.9715576171875,1113.780029296875,1039.26708984375,150,447.398193359375,189.16053771972656,cgp,mu+lambda,walker2d,2,15000,1116.76953125,1113.780029296875,1106.5404052734375
