,_step,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.fitness_median,training.evaluation_time,_runtime,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
855,855,340.27978515625,2815.21533203125,6875.8994140625,6832.80419921875,1687210675.747726,0,2228.55126953125,6.150580406188965,5290.776887893677,2712.325927734375,6862.39013671875,5976.11962890625,855,lgp,mu+lambda,reward,halfcheetah,0,85500,6875.8994140625,6862.39013671875,6832.80419921875
856,856,524.3380737304688,2945.75732421875,6970.44873046875,6856.2158203125,1687210681.9152944,0,3024.647216796875,6.150035381317139,5296.944456338882,2682.12255859375,6907.384765625,5968.4404296875,856,lgp,mu+lambda,reward,halfcheetah,0,85600,6970.44873046875,6907.384765625,6856.2158203125
857,857,262.5,2437.4140625,6981.72119140625,6833.90869140625,1687210688.083839,0,910.254150390625,6.15207052230835,5303.113000869751,2726.044189453125,6953.6005859375,5419.16748046875,857,lgp,mu+lambda,reward,halfcheetah,0,85700,6981.72119140625,6953.6005859375,6833.90869140625
858,858,339.90289306640625,2615.227294921875,6941.51611328125,6841.87255859375,1687210694.2520077,0,1688.277099609375,6.1511969566345215,5309.281169652939,2655.268310546875,6898.19921875,5542.759765625,858,lgp,mu+lambda,reward,halfcheetah,0,85800,6941.51611328125,6898.19921875,6841.87255859375
859,859,402.22900390625,2261.0634765625,6932.70849609375,6814.7626953125,1687210700.4204042,0,1029.84033203125,6.151157379150391,5315.44956612587,2545.0283203125,6825.36376953125,4574.52734375,859,lgp,mu+lambda,reward,halfcheetah,0,85900,6932.70849609375,6825.36376953125,6814.7626953125
860,860,400.74163818359375,2468.700927734375,6911.0400390625,6790.36328125,1687210706.5874887,0,1010.0535888671875,6.15044641494751,5321.61665058136,2561.52197265625,6857.91455078125,4654.544921875,860,lgp,mu+lambda,reward,halfcheetah,0,86000,6911.0400390625,6857.91455078125,6790.36328125
861,861,384.47119140625,2411.990478515625,6803.10546875,6750.03759765625,1687210712.754172,0,727.6248779296875,6.150265693664551,5327.7833340168,2594.81982421875,6780.802734375,4899.3779296875,861,lgp,mu+lambda,reward,halfcheetah,0,86100,6803.10546875,6780.802734375,6750.03759765625
862,862,358.296142578125,2694.639892578125,6968.302734375,6854.58154296875,1687210718.922382,0,1227.912109375,6.151626110076904,5333.951544046402,2746.120849609375,6963.673828125,6018.1962890625,862,lgp,mu+lambda,reward,halfcheetah,0,86200,6968.302734375,6963.673828125,6854.58154296875
863,863,365.94287109375,2533.88427734375,6987.09326171875,6860.5498046875,1687210725.0913846,0,977.8297119140625,6.152290344238281,5340.120546579361,2604.673828125,6941.04248046875,5144.75390625,863,lgp,mu+lambda,reward,halfcheetah,0,86300,6987.09326171875,6941.04248046875,6860.5498046875
864,864,125.92170715332031,2491.950927734375,6803.65625,6758.54443359375,1687210731.2583334,0,774.2822265625,6.152211666107178,5346.28749537468,2746.669921875,6763.18310546875,5584.41064453125,864,lgp,mu+lambda,reward,halfcheetah,0,86400,6803.65625,6763.18310546875,6758.54443359375
865,865,271.9420471191406,2429.02685546875,7068.31787109375,6752.51953125,1687210737.4251106,0,836.8018798828125,6.151639938354492,5352.454272508621,2666.841064453125,6761.001953125,5163.10302734375,865,lgp,mu+lambda,reward,halfcheetah,0,86500,7068.31787109375,6761.001953125,6752.51953125
866,866,216.2019805908203,2235.837646484375,6853.91015625,6809.38427734375,1687210743.5921836,0,764.040771484375,6.152751922607422,5358.6213455200195,2616.213623046875,6830.59765625,4249.0830078125,866,lgp,mu+lambda,reward,halfcheetah,0,86600,6853.91015625,6830.59765625,6809.38427734375
867,867,350.7408752441406,2401.813720703125,6997.6904296875,6906.9443359375,1687210749.7593007,0,837.284423828125,6.152040958404541,5364.788462638855,2693.3388671875,6923.4140625,5220.943359375,867,lgp,mu+lambda,reward,halfcheetah,0,86700,6997.6904296875,6923.4140625,6906.9443359375
868,868,312.4178466796875,2322.846923828125,7042.08837890625,6880.6611328125,1687210755.9267223,0,721.1643676757812,6.152315139770508,5370.955884218216,2698.7880859375,6906.5078125,5355.357421875,868,lgp,mu+lambda,reward,halfcheetah,0,86800,7042.08837890625,6906.5078125,6880.6611328125
869,869,489.35662841796875,2566.85693359375,6892.36962890625,6811.9443359375,1687210762.0948465,0,741.6784057617188,6.15225076675415,5377.1240084171295,2713.3408203125,6846.93701171875,5704.4033203125,869,lgp,mu+lambda,reward,halfcheetah,0,86900,6892.36962890625,6846.93701171875,6811.9443359375
870,870,133.62644958496094,2413.73193359375,7035.6904296875,6867.3349609375,1687210768.2617996,0,670.7481689453125,6.151289463043213,5383.2909615039825,2781.02197265625,6900.1201171875,5577.04248046875,870,lgp,mu+lambda,reward,halfcheetah,0,87000,7035.6904296875,6900.1201171875,6867.3349609375
871,871,-12.079495429992676,2456.349609375,6962.45361328125,6912.44140625,1687210774.4278188,0,1728.6558837890625,6.15050745010376,5389.456980705261,2658.15771484375,6931.59423828125,4775.451171875,871,lgp,mu+lambda,reward,halfcheetah,0,87100,6962.45361328125,6931.59423828125,6912.44140625
872,872,489.2581787109375,2957.516845703125,7048.3984375,6829.45849609375,1687210780.5934427,0,2185.939208984375,6.150138854980469,5395.622604608536,2735.3671875,6962.3916015625,5871.205078125,872,lgp,mu+lambda,reward,halfcheetah,0,87200,7048.3984375,6962.3916015625,6829.45849609375
873,873,179.0269317626953,2418.282958984375,7002.349609375,6860.17626953125,1687210786.7615447,0,726.7828369140625,6.1521992683410645,5401.7907066345215,2755.2294921875,6915.50048828125,5862.26953125,873,lgp,mu+lambda,reward,halfcheetah,0,87300,7002.349609375,6915.50048828125,6860.17626953125
874,874,-35.69194412231445,2216.851318359375,6995.89501953125,6809.9365234375,1687210792.9276178,0,729.28369140625,6.151508808135986,5407.956779718399,2663.592041015625,6855.84228515625,4974.392578125,874,lgp,mu+lambda,reward,halfcheetah,0,87400,6995.89501953125,6855.84228515625,6809.9365234375
875,875,257.1998596191406,2635.271728515625,7043.69287109375,6937.7294921875,1687210799.0967104,0,1387.69775390625,6.153433322906494,5414.125872373581,2732.724609375,6991.1513671875,5648.396484375,875,lgp,mu+lambda,reward,halfcheetah,0,87500,7043.69287109375,6991.1513671875,6937.7294921875
876,876,-49.46905517578125,2443.314208984375,6959.18701171875,6924.29541015625,1687210805.2626615,0,933.6324462890625,6.150816440582275,5420.291823387146,2764.781494140625,6944.0546875,5610.61474609375,876,lgp,mu+lambda,reward,halfcheetah,0,87600,6959.18701171875,6944.0546875,6924.29541015625
877,877,194.20596313476562,2396.483154296875,6957.44140625,6912.84765625,1687210811.429923,0,814.6519775390625,6.1512451171875,5426.45908498764,2688.099365234375,6925.4970703125,5111.732421875,877,lgp,mu+lambda,reward,halfcheetah,0,87700,6957.44140625,6925.4970703125,6912.84765625
878,878,216.07223510742188,2658.48046875,6937.291015625,6840.86181640625,1687210817.5974784,0,1854.4383544921875,6.151007175445557,5432.626640319824,2659.57421875,6869.26904296875,5543.9990234375,878,lgp,mu+lambda,reward,halfcheetah,0,87800,6937.291015625,6869.26904296875,6840.86181640625
879,879,-60.776275634765625,2332.75341796875,6772.9990234375,6753.787109375,1687210823.763031,0,783.8593139648438,6.150497913360596,5438.792192935944,2704.320068359375,6760.408203125,5432.71728515625,879,lgp,mu+lambda,reward,halfcheetah,0,87900,6772.9990234375,6760.408203125,6753.787109375
880,880,208.38644409179688,2669.93115234375,7014.14990234375,6822.73291015625,1687210829.9313374,0,1508.35107421875,6.151989459991455,5444.960499286652,2783.6298828125,6847.13427734375,6095.6220703125,880,lgp,mu+lambda,reward,halfcheetah,0,88000,7014.14990234375,6847.13427734375,6822.73291015625
881,881,278.24176025390625,2665.055908203125,6858.49365234375,6823.80078125,1687210836.1002963,0,1717.7257080078125,6.153911590576172,5451.129458189011,2731.37890625,6825.318359375,5785.171875,881,lgp,mu+lambda,reward,halfcheetah,0,88100,6858.49365234375,6825.318359375,6823.80078125
882,882,76.40360260009766,2260.458984375,6903.857421875,6868.583984375,1687210842.270103,0,641.07470703125,6.1547770500183105,5457.299264907837,2669.6455078125,6901.72509765625,4448.521484375,882,lgp,mu+lambda,reward,halfcheetah,0,88200,6903.857421875,6901.72509765625,6868.583984375
883,883,429.52703857421875,2894.182861328125,6929.16552734375,6918.6298828125,1687210848.4408066,0,2356.555419921875,6.155224800109863,5463.469968557358,2655.29150390625,6921.02978515625,5958.1572265625,883,lgp,mu+lambda,reward,halfcheetah,0,88300,6929.16552734375,6921.02978515625,6918.6298828125
884,884,316.9541931152344,2630.540283203125,6935.8486328125,6816.24169921875,1687210854.6101322,0,1366.097900390625,6.152612209320068,5469.6392941474915,2695.97216796875,6828.5458984375,5379.7890625,884,lgp,mu+lambda,reward,halfcheetah,0,88400,6935.8486328125,6828.5458984375,6816.24169921875
885,885,138.2886199951172,2450.90771484375,6985.11376953125,6794.90869140625,1687210860.7776055,0,997.2318115234375,6.151528358459473,5475.806767463684,2669.54931640625,6836.48779296875,5511.07421875,885,lgp,mu+lambda,reward,halfcheetah,0,88500,6985.11376953125,6836.48779296875,6794.90869140625
886,886,74.35295104980469,2099.225341796875,7006.78173828125,6831.32177734375,1687210866.946989,0,609.6044921875,6.153506278991699,5481.9761509895325,2644.091796875,6948.62158203125,4299.328125,886,lgp,mu+lambda,reward,halfcheetah,0,88600,7006.78173828125,6948.62158203125,6831.32177734375
887,887,54.8166389465332,2513.88671875,7075.58544921875,6840.85693359375,1687210873.1110911,0,764.1287841796875,6.148233413696289,5488.140253067017,2792.391357421875,6849.77734375,5589.88916015625,887,lgp,mu+lambda,reward,halfcheetah,0,88700,7075.58544921875,6849.77734375,6840.85693359375
888,888,143.32618713378906,2583.4619140625,7001.3330078125,6921.51513671875,1687210879.2816727,0,1762.505126953125,6.153293132781982,5494.310834646225,2682.610107421875,6942.8037109375,5676.8759765625,888,lgp,mu+lambda,reward,halfcheetah,0,88800,7001.3330078125,6942.8037109375,6921.51513671875
889,889,111.21038818359375,2419.644287109375,7153.33056640625,6773.21533203125,1687210885.4478421,0,803.0715942382812,6.148930072784424,5500.4770040512085,2662.821533203125,6829.09130859375,4961.59619140625,889,lgp,mu+lambda,reward,halfcheetah,0,88900,7153.33056640625,6829.09130859375,6773.21533203125
890,890,176.08114624023438,2466.9814453125,6825.7197265625,6742.07177734375,1687210891.613568,0,785.5491333007812,6.148838043212891,5506.642729997635,2745.2646484375,6818.80712890625,5718.7431640625,890,lgp,mu+lambda,reward,halfcheetah,0,89000,6825.7197265625,6818.80712890625,6742.07177734375
891,891,242.89126586914062,2723.630615234375,6992.56982421875,6872.99072265625,1687210897.7804904,0,1572.5986328125,6.1505889892578125,5512.809652328491,2714.8837890625,6932.13720703125,5767.44384765625,891,lgp,mu+lambda,reward,halfcheetah,0,89100,6992.56982421875,6932.13720703125,6872.99072265625
892,892,125.37387084960938,2249.4189453125,7027.09033203125,6809.2109375,1687210903.9472601,0,763.887939453125,6.149728298187256,5518.976422071457,2572.5068359375,6834.19677734375,4522.38671875,892,lgp,mu+lambda,reward,halfcheetah,0,89200,7027.09033203125,6834.19677734375,6809.2109375
893,893,43.47981262207031,2530.780517578125,6964.076171875,6863.64013671875,1687210910.1156635,0,721.9464111328125,6.15075159072876,5525.144825458527,2750.030029296875,6937.86083984375,5744.04638671875,893,lgp,mu+lambda,reward,halfcheetah,0,89300,6964.076171875,6937.86083984375,6863.64013671875
894,894,138.69464111328125,2447.204833984375,6794.9697265625,6685.9619140625,1687210916.284418,0,684.535400390625,6.151644706726074,5531.313580036163,2723.259033203125,6793.73583984375,5685.77587890625,894,lgp,mu+lambda,reward,halfcheetah,0,89400,6794.9697265625,6793.73583984375,6685.9619140625
895,895,-42.718544006347656,2168.192138671875,6922.470703125,6786.150390625,1687210922.4543743,0,901.58056640625,6.152468681335449,5537.483536243439,2586.1337890625,6843.97314453125,4990.3583984375,895,lgp,mu+lambda,reward,halfcheetah,0,89500,6922.470703125,6843.97314453125,6786.150390625
896,896,399.119384765625,2592.334716796875,6830.4130859375,6736.73193359375,1687210928.6238627,0,2064.362548828125,6.15487813949585,5543.653024673462,2532.39501953125,6761.90966796875,5584.146484375,896,lgp,mu+lambda,reward,halfcheetah,0,89600,6830.4130859375,6761.90966796875,6736.73193359375
897,897,82.27285766601562,1991.126220703125,6903.42138671875,6784.5830078125,1687210934.793587,0,625.8479614257812,6.153636932373047,5549.82274889946,2565.3896484375,6875.16455078125,3729.48876953125,897,lgp,mu+lambda,reward,halfcheetah,0,89700,6903.42138671875,6875.16455078125,6784.5830078125
898,898,39.52911376953125,2197.884521484375,7000.31591796875,6784.3642578125,1687210940.9632518,0,799.0435791015625,6.153076171875,5555.992413759232,2567.1708984375,6826.64404296875,4350.3818359375,898,lgp,mu+lambda,reward,halfcheetah,0,89800,7000.31591796875,6826.64404296875,6784.3642578125
899,899,246.9376220703125,2873.17236328125,7101.70556640625,6873.41259765625,1687210947.1321492,0,2394.0634765625,6.1513261795043945,5562.161311149597,2715.085693359375,6874.56640625,5986.6904296875,899,lgp,mu+lambda,reward,halfcheetah,0,89900,7101.70556640625,6874.56640625,6873.41259765625
900,900,-8.006553649902344,2158.651123046875,6924.48779296875,6782.7060546875,1687210953.2980762,0,639.3602905273438,6.150579929351807,5568.327238082886,2689.068603515625,6839.41748046875,5381.14404296875,900,lgp,mu+lambda,reward,halfcheetah,0,90000,6924.48779296875,6839.41748046875,6782.7060546875
901,901,117.2851333618164,2390.7470703125,6949.42578125,6831.36865234375,1687210959.4639516,0,713.4579467773438,6.149605751037598,5574.493113517761,2763.347412109375,6927.42431640625,5862.541015625,901,lgp,mu+lambda,reward,halfcheetah,0,90100,6949.42578125,6927.42431640625,6831.36865234375
902,902,-108.2184829711914,2042.7171630859375,6874.33544921875,6757.62353515625,1687210965.6299229,0,611.9442138671875,6.149898052215576,5580.6590847969055,2629.9501953125,6845.83349609375,4288.9287109375,902,lgp,mu+lambda,reward,halfcheetah,0,90200,6874.33544921875,6845.83349609375,6757.62353515625
903,903,-70.61235046386719,2413.761474609375,6837.6796875,6717.83935546875,1687210971.797284,0,707.2344360351562,6.151567459106445,5586.826445817947,2673.25,6762.0458984375,5272.9794921875,903,lgp,mu+lambda,reward,halfcheetah,0,90300,6837.6796875,6762.0458984375,6717.83935546875
904,904,82.44049835205078,1900.05615234375,6763.048828125,6662.2646484375,1687210977.9674165,0,632.9083251953125,6.154069900512695,5592.996578454971,2386.923583984375,6747.38427734375,3900.13134765625,904,lgp,mu+lambda,reward,halfcheetah,0,90400,6763.048828125,6747.38427734375,6662.2646484375
905,905,98.40202331542969,2205.38671875,7093.35498046875,6711.56640625,1687210984.1384664,0,653.4468994140625,6.155900001525879,5599.167628288269,2559.968017578125,6897.86865234375,4694.732421875,905,lgp,mu+lambda,reward,halfcheetah,0,90500,7093.35498046875,6897.86865234375,6711.56640625
906,906,-44.39570999145508,2263.333740234375,7008.36376953125,6849.68359375,1687210990.309477,0,943.7330322265625,6.155168533325195,5605.33863902092,2645.055908203125,7006.2255859375,5121.154296875,906,lgp,mu+lambda,reward,halfcheetah,0,90600,7008.36376953125,7006.2255859375,6849.68359375
907,907,-67.57194519042969,2252.27490234375,6961.4033203125,6666.15673828125,1687210996.4790342,0,839.1111450195312,6.152622699737549,5611.508196115494,2613.035888671875,6758.1953125,4798.19677734375,907,lgp,mu+lambda,reward,halfcheetah,0,90700,6961.4033203125,6758.1953125,6666.15673828125
908,908,98.43172454833984,2164.4052734375,6844.47509765625,6812.642578125,1687211002.6444163,0,590.7425537109375,6.150926113128662,5617.673578262329,2689.732421875,6819.45556640625,5208.5078125,908,lgp,mu+lambda,reward,halfcheetah,0,90800,6844.47509765625,6819.45556640625,6812.642578125
909,909,-61.89787292480469,2326.822021484375,7005.25,6880.76123046875,1687211008.8108454,0,670.8837280273438,6.150714874267578,5623.840007305145,2749.29931640625,6897.72119140625,5858.9609375,909,lgp,mu+lambda,reward,halfcheetah,0,90900,7005.25,6897.72119140625,6880.76123046875
910,910,353.0626525878906,2416.924072265625,6873.927734375,6793.8310546875,1687211014.976962,0,746.935302734375,6.151057720184326,5630.006124019623,2666.44091796875,6850.25927734375,5575.47998046875,910,lgp,mu+lambda,reward,halfcheetah,0,91000,6873.927734375,6850.25927734375,6793.8310546875
911,911,74.2979736328125,2426.19140625,6972.5615234375,6805.77392578125,1687211021.1426396,0,698.2671508789062,6.149256706237793,5636.171801567078,2667.931884765625,6860.19189453125,4734.97216796875,911,lgp,mu+lambda,reward,halfcheetah,0,91100,6972.5615234375,6860.19189453125,6805.77392578125
912,912,71.86210632324219,2180.580078125,7063.61767578125,6983.46142578125,1687211027.3081908,0,716.41845703125,6.14820671081543,5642.337352752686,2698.54052734375,7047.1240234375,5400.697265625,912,lgp,mu+lambda,reward,halfcheetah,0,91200,7063.61767578125,7047.1240234375,6983.46142578125
913,913,-12.61421012878418,2502.052978515625,6985.50830078125,6766.822265625,1687211033.474787,0,1037.1434326171875,6.149819850921631,5648.503948926926,2847.330810546875,6903.19482421875,6121.43212890625,913,lgp,mu+lambda,reward,halfcheetah,0,91300,6985.50830078125,6903.19482421875,6766.822265625
914,914,75.93958282470703,2371.781494140625,6966.53515625,6871.23681640625,1687211039.6404636,0,1223.919921875,6.148639678955078,5654.669625520706,2653.71826171875,6887.48486328125,5051.025390625,914,lgp,mu+lambda,reward,halfcheetah,0,91400,6966.53515625,6887.48486328125,6871.23681640625
