,training.top_k_fit.top_0_fit,training.fitness_3q,training.run_id,training.fitness_std,training.evaluation_time,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.generation,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,_timestamp,solver,ea,environment,seed
794,7041.25537109375,316.4102478027344,0,2702.34912109375,6.638920307159424,6944.16162109375,794,5244.79443359375,794,5353.114697217941,2419.24658203125,770.5191650390625,7018.8076171875,1686939700.4654932,cgp,mu+lambda,halfcheetah,1
795,6999.166015625,235.6827392578125,0,2695.80419921875,6.640198230743408,6865.44384765625,795,5441.318359375,795,5359.76874089241,2168.221435546875,549.6859130859375,6916.4033203125,1686939707.1195369,cgp,mu+lambda,halfcheetah,1
796,6880.97998046875,203.9467010498047,0,2597.8740234375,6.638216495513916,6683.0615234375,796,4955.2216796875,796,5366.421009540558,2385.455810546875,967.409423828125,6751.755859375,1686939713.7718055,cgp,mu+lambda,halfcheetah,1
797,7007.99951171875,270.7315368652344,0,2750.736572265625,6.633999824523926,6896.72607421875,797,5921.73486328125,797,5373.0700697898865,2682.780029296875,1871.872802734375,6898.67578125,1686939720.4208658,cgp,mu+lambda,halfcheetah,1
798,6911.814453125,171.03802490234375,0,2659.783203125,6.663544178009033,6830.4775390625,798,5017.3095703125,798,5379.750487804413,2464.41796875,1032.052490234375,6865.99365234375,1686939727.1012838,cgp,mu+lambda,halfcheetah,1
799,6890.65966796875,248.1612548828125,0,2802.367431640625,6.636478900909424,6763.47900390625,799,6209.080078125,799,5386.4057948589325,2725.4736328125,1423.8212890625,6886.7294921875,1686939733.7565908,cgp,mu+lambda,halfcheetah,1
800,6955.33544921875,321.07379150390625,0,2757.627197265625,6.628899097442627,6828.3134765625,800,5852.646484375,800,5393.050826311111,2609.657470703125,1122.75634765625,6920.06494140625,1686939740.4016223,cgp,mu+lambda,halfcheetah,1
801,6990.8515625,232.87437438964844,0,14640.69140625,6.661870002746582,6906.02099609375,801,6073.93701171875,801,5399.729354381561,622.7003173828125,973.4354858398438,6909.83349609375,1686939747.0801504,cgp,mu+lambda,halfcheetah,1
802,7057.923828125,232.09178161621094,0,2665.23193359375,6.662860870361328,6914.25244140625,802,5134.38525390625,802,5406.408397674561,2293.276611328125,587.6150512695312,6930.126953125,1686939753.7591937,cgp,mu+lambda,halfcheetah,1
803,7009.6171875,247.5443115234375,0,2772.416748046875,6.661713600158691,6867.77685546875,803,6056.7607421875,803,5413.0965230464935,2623.2275390625,1046.0771484375,6938.19091796875,1686939760.447319,cgp,mu+lambda,halfcheetah,1
804,6976.88330078125,359.190673828125,0,10587.7626953125,6.651474952697754,6858.3544921875,804,5669.6611328125,804,5419.778816699982,1832.0499267578125,2554.73193359375,6878.06982421875,1686939767.1296127,cgp,mu+lambda,halfcheetah,1
805,6942.267578125,458.2781066894531,0,14680.2841796875,6.653045177459717,6895.44482421875,805,5704.646484375,805,5426.462916135788,937.2994995117188,2452.126953125,6915.06005859375,1686939773.8137121,cgp,mu+lambda,halfcheetah,1
806,7009.76025390625,289.4379577636719,0,2734.336669921875,6.65649938583374,6880.32421875,806,5376.64013671875,806,5433.150675296783,2520.720458984375,976.8736572265625,6912.83935546875,1686939780.5014713,cgp,mu+lambda,halfcheetah,1
807,6792.18359375,104.83525085449219,0,10574.9990234375,6.6417107582092285,6758.775390625,807,6181.44189453125,807,5439.823366880417,1469.1715087890625,669.2021484375,6789.6240234375,1686939787.1741629,cgp,mu+lambda,halfcheetah,1
808,6985.822265625,94.9642333984375,0,10553.875,6.6344194412231445,6841.08642578125,808,5835.57177734375,808,5446.4749920368195,1255.1810302734375,588.9798583984375,6904.16845703125,1686939793.825788,cgp,mu+lambda,halfcheetah,1
809,6930.09814453125,317.43121337890625,0,10560.37890625,6.661336421966553,6845.9287109375,809,5310.58203125,809,5453.15350651741,1606.193359375,1484.4365234375,6864.4375,1686939800.5043025,cgp,mu+lambda,halfcheetah,1
810,7015.08447265625,293.8464660644531,0,14700.802734375,6.6631035804748535,6933.06298828125,810,6389.80517578125,810,5459.833606481552,890.7685546875,1395.8758544921875,6986.578125,1686939807.1844025,cgp,mu+lambda,halfcheetah,1
811,6985.86572265625,344.3605041503906,0,10645.5771484375,6.6652655601501465,6866.75244140625,811,6343.03076171875,811,5466.515623807907,1989.3543701171875,1788.3865966796875,6925.853515625,1686939813.8664198,cgp,mu+lambda,halfcheetah,1
812,7025.4013671875,23.67266082763672,0,2855.76123046875,6.746382236480713,6894.15673828125,812,5909.8935546875,812,5473.280638933182,2268.604736328125,505.46588134765625,6940.88427734375,1686939820.631435,cgp,mu+lambda,halfcheetah,1
813,6972.47802734375,58.842689514160156,0,2810.5654296875,6.7405686378479,6796.6015625,813,6037.568359375,813,5480.0385222435,2731.58349609375,1339.287109375,6814.578125,1686939827.3893182,cgp,mu+lambda,halfcheetah,1
814,7184.22265625,0.31999069452285767,0,14678.732421875,6.701802730560303,6869.09716796875,814,6108.08642578125,814,5486.757665395737,694.271240234375,679.6595458984375,6927.2861328125,1686939834.1084614,cgp,mu+lambda,halfcheetah,1
815,6948.98779296875,377.60137939453125,0,2766.757080078125,6.699361801147461,6878.20361328125,815,6203.333984375,815,5493.474120378494,3030.322509765625,2608.40380859375,6897.57177734375,1686939840.8249164,cgp,mu+lambda,halfcheetah,1
816,6969.9775390625,194.96865844726562,0,10619.9794921875,6.698266506195068,6785.04443359375,816,6088.45556640625,816,5500.188832044601,1881.707763671875,1849.2237548828125,6937.611328125,1686939847.539628,cgp,mu+lambda,halfcheetah,1
817,6895.98291015625,134.33139038085938,0,14648.58203125,6.69649076461792,6858.60009765625,817,6259.6943359375,817,5506.902627944946,575.7319946289062,559.1903076171875,6872.65380859375,1686939854.253424,cgp,mu+lambda,halfcheetah,1
818,7038.109375,89.6783447265625,0,2885.19140625,6.680805683135986,6779.228515625,818,5978.8427734375,818,5513.599337816238,2694.268798828125,1354.7841796875,7035.427734375,1686939860.9501338,cgp,mu+lambda,halfcheetah,1
819,7020.599609375,162.4456787109375,0,2707.153076171875,6.681014537811279,6849.98583984375,819,5596.2333984375,819,5520.295846223831,2505.26220703125,966.196044921875,6937.2294921875,1686939867.6466422,cgp,mu+lambda,halfcheetah,1
820,7017.1220703125,119.73204040527344,0,2742.901611328125,6.681473255157471,6926.49169921875,820,5557.40234375,820,5526.99250292778,2497.3515625,1075.892333984375,6968.47265625,1686939874.343299,cgp,mu+lambda,halfcheetah,1
821,7003.88916015625,257.3715515136719,0,2763.055908203125,6.75604248046875,6905.3564453125,821,5869.85546875,821,5533.762971639633,2836.971435546875,1982.609619140625,6955.70068359375,1686939881.1137676,cgp,mu+lambda,halfcheetah,1
822,6942.8740234375,29.181602478027344,0,10549.212890625,6.703207492828369,6729.00439453125,822,5356.6298828125,822,5540.482872962952,1463.21533203125,875.6162109375,6802.541015625,1686939887.833669,cgp,mu+lambda,halfcheetah,1
823,7021.22021484375,398.4863586425781,0,2712.0498046875,6.700550079345703,6801.47216796875,823,5808.2080078125,823,5547.1998155117035,2709.71044921875,902.072265625,6806.96142578125,1686939894.5506115,cgp,mu+lambda,halfcheetah,1
824,7109.04541015625,193.8014373779297,0,2660.773681640625,6.701286792755127,6901.6533203125,824,4963.3408203125,824,5553.918204545975,2314.16796875,673.139892578125,7019.88330078125,1686939901.2690005,cgp,mu+lambda,halfcheetah,1
825,7166.93896484375,198.6881103515625,0,2718.407958984375,6.699436187744141,6923.02587890625,825,5480.49560546875,825,5560.634140729904,2681.093994140625,1488.53515625,7063.65966796875,1686939907.9849367,cgp,mu+lambda,halfcheetah,1
826,6975.95947265625,121.58871459960938,0,2769.87939453125,6.699881076812744,6872.26513671875,826,5830.51513671875,826,5567.352468729019,2687.50537109375,1666.224609375,6879.12646484375,1686939914.7032647,cgp,mu+lambda,halfcheetah,1
827,6961.78759765625,141.33583068847656,0,14605.2294921875,6.699245929718018,6850.4072265625,827,5813.19091796875,827,5574.066286087036,469.8815002441406,651.917236328125,6876.7705078125,1686939921.417082,cgp,mu+lambda,halfcheetah,1
828,6941.2138671875,407.5414733886719,0,2763.37890625,6.707330226898193,6845.74609375,828,5909.86328125,828,5580.789575815201,2891.3369140625,1833.23974609375,6918.0146484375,1686939928.1403718,cgp,mu+lambda,halfcheetah,1
829,6905.9072265625,121.29367065429688,0,10587.4228515625,6.701058864593506,6815.91015625,829,6017.98828125,829,5587.506603002548,1573.8868408203125,786.5452880859375,6870.89599609375,1686939934.857399,cgp,mu+lambda,halfcheetah,1
830,6992.51708984375,396.2022399902344,0,2738.658447265625,6.70123815536499,6817.86181640625,830,5460.150390625,830,5594.223836898804,2703.849853515625,2284.46337890625,6893.1435546875,1686939941.574633,cgp,mu+lambda,halfcheetah,1
831,6886.2568359375,224.35882568359375,0,2606.629638671875,6.706270217895508,6801.17333984375,831,5112.001953125,831,5600.9467668533325,2363.072509765625,733.5772705078125,6862.4970703125,1686939948.2975628,cgp,mu+lambda,halfcheetah,1
832,6958.853515625,240.4740447998047,0,14626.1181640625,6.702038764953613,6817.81689453125,832,5481.8828125,832,5607.665526866913,660.490478515625,1422.948486328125,6828.6328125,1686939955.0163229,cgp,mu+lambda,halfcheetah,1
833,7055.92041015625,165.49351501464844,0,14652.4521484375,6.699092864990234,6875.1884765625,833,6137.42138671875,833,5614.380775928497,633.2838134765625,968.7286376953125,6884.52197265625,1686939961.731572,cgp,mu+lambda,halfcheetah,1
834,7082.388671875,104.07620239257812,0,2804.7578125,6.663895606994629,6963.53564453125,834,5257.189453125,834,5621.078812122345,2448.282470703125,587.71484375,7081.1494140625,1686939968.429608,cgp,mu+lambda,halfcheetah,1
835,7002.5048828125,391.58355712890625,0,2773.3125,6.681976318359375,6929.98388671875,835,6421.455078125,835,5627.781149625778,2996.96484375,2154.2158203125,6940.64453125,1686939975.1319456,cgp,mu+lambda,halfcheetah,1
836,7002.86474609375,257.3377685546875,0,2816.391357421875,6.681984901428223,6861.05859375,836,6282.8173828125,836,5634.482395648956,3001.668701171875,2735.617431640625,6986.48095703125,1686939981.8331916,cgp,mu+lambda,halfcheetah,1
837,7097.69921875,121.83123779296875,0,10563.6416015625,6.686942100524902,6816.71337890625,837,5348.080078125,837,5641.184864759445,1541.252197265625,857.9281616210938,6870.671875,1686939988.5356607,cgp,mu+lambda,halfcheetah,1
838,7086.39794921875,46.790565490722656,0,2786.702392578125,6.679872035980225,6912.5126953125,838,5810.17431640625,838,5647.882224321365,2515.800537109375,1075.4935302734375,6958.083984375,1686939995.2330203,cgp,mu+lambda,halfcheetah,1
839,7068.14111328125,242.44044494628906,0,2785.594482421875,6.683779239654541,6958.02099609375,839,5929.318359375,839,5654.586097478867,2662.177490234375,1208.051513671875,6967.37060546875,1686940001.9368935,cgp,mu+lambda,halfcheetah,1
840,7099.24072265625,225.98204040527344,0,2974.941650390625,6.6796064376831055,6953.669921875,840,6474.97216796875,840,5661.2811551094055,3373.388916015625,4062.658203125,7093.91259765625,1686940008.631951,cgp,mu+lambda,halfcheetah,1
841,7239.51953125,11.779525756835938,0,2856.603271484375,6.6760172843933105,6909.0283203125,841,5858.5078125,841,5667.973066806793,2275.346435546875,768.129638671875,7017.29736328125,1686940015.3238628,cgp,mu+lambda,halfcheetah,1
842,7078.82373046875,65.04144287109375,0,10622.3935546875,6.716379165649414,6973.98828125,842,6105.6201171875,842,5674.715940952301,1599.4940185546875,927.7353515625,7060.20849609375,1686940022.066737,cgp,mu+lambda,halfcheetah,1
843,6970.4453125,123.85391998291016,0,2880.17919921875,6.655247688293457,6935.04931640625,843,6029.91455078125,843,5681.3949518203735,2516.688720703125,817.9635009765625,6949.56494140625,1686940028.7457478,cgp,mu+lambda,halfcheetah,1
844,7060.37158203125,221.196044921875,0,2922.976318359375,6.738165378570557,6987.3779296875,844,6594.4970703125,844,5688.156385421753,2826.440673828125,1711.14306640625,6990.07861328125,1686940035.5071814,cgp,mu+lambda,halfcheetah,1
845,7081.029296875,281.072509765625,0,2777.55224609375,6.696861743927002,6941.17236328125,845,6122.92724609375,845,5694.877019166946,2770.08544921875,1907.86865234375,6961.72998046875,1686940042.2278152,cgp,mu+lambda,halfcheetah,1
846,7022.8720703125,148.38832092285156,0,2827.749755859375,6.699316501617432,6950.091796875,846,6321.5966796875,846,5701.597421884537,2529.563232421875,892.27001953125,7008.45703125,1686940048.9482179,cgp,mu+lambda,halfcheetah,1
847,7147.25732421875,83.37867736816406,0,2922.018310546875,6.69714879989624,6982.1044921875,847,6050.4033203125,847,5708.3143146038055,2640.583740234375,916.7073974609375,7020.7861328125,1686940055.6651106,cgp,mu+lambda,halfcheetah,1
848,7078.03662109375,103.60115051269531,0,10620.779296875,6.69010591506958,7005.365234375,848,6549.87109375,848,5715.025684833527,1665.856689453125,1164.553466796875,7076.17724609375,1686940062.3764808,cgp,mu+lambda,halfcheetah,1
849,7077.87939453125,179.74560546875,0,2934.843017578125,6.697042942047119,6926.05517578125,849,6497.79052734375,849,5721.743905067444,2948.581787109375,1572.9410400390625,7048.80078125,1686940069.094701,cgp,mu+lambda,halfcheetah,1
850,7037.099609375,-54.65616226196289,0,10589.74609375,6.697093486785889,6952.63720703125,850,6354.00537109375,850,5728.462186098099,1357.547607421875,776.171630859375,6972.77734375,1686940075.812982,cgp,mu+lambda,halfcheetah,1
851,7037.6494140625,198.64266967773438,0,2956.2861328125,6.694592475891113,6834.65966796875,851,6352.25341796875,851,5735.178418397903,2756.888671875,1376.006591796875,6973.1845703125,1686940082.5292144,cgp,mu+lambda,halfcheetah,1
852,7103.9189453125,218.18917846679688,0,2994.74609375,6.696692943572998,7017.65087890625,852,6521.01904296875,852,5741.896300077438,2928.48095703125,1271.48486328125,7074.6591796875,1686940089.247096,cgp,mu+lambda,halfcheetah,1
853,7088.955078125,155.5726318359375,0,2969.681640625,6.6978583335876465,6909.2265625,853,6467.5029296875,853,5748.614542484283,2621.556396484375,848.4234619140625,6955.72998046875,1686940095.9653385,cgp,mu+lambda,halfcheetah,1
854,7058.37841796875,41.50501251220703,0,2870.328857421875,6.685524940490723,6977.013671875,854,5243.53466796875,854,5755.321679115295,2328.30029296875,541.1771240234375,7050.982421875,1686940102.672475,cgp,mu+lambda,halfcheetah,1
855,7066.96044921875,310.27032470703125,0,2947.337890625,6.675219535827637,7049.4384765625,855,6439.58056640625,855,5762.017473220825,3075.213623046875,2352.79833984375,7062.5400390625,1686940109.3682692,cgp,mu+lambda,halfcheetah,1
856,7112.85791015625,43.26628494262695,0,2922.12158203125,6.67725944519043,7011.06103515625,856,6069.58837890625,856,5768.7145829200745,2743.52099609375,1497.533935546875,7093.4326171875,1686940116.065379,cgp,mu+lambda,halfcheetah,1
857,7075.2578125,125.3390884399414,0,2878.968505859375,6.679327487945557,6921.98583984375,857,6343.75732421875,857,5775.4141092300415,2667.376708984375,1074.3564453125,6933.2216796875,1686940122.7649052,cgp,mu+lambda,halfcheetah,1
858,7022.23291015625,68.59513854980469,0,2860.58984375,6.681516170501709,6995.962890625,858,6286.873046875,858,5782.1147384643555,2524.31591796875,799.537841796875,7005.10498046875,1686940129.4655344,cgp,mu+lambda,halfcheetah,1
859,7109.5439453125,186.85336303710938,0,2946.602783203125,6.678040981292725,7050.99755859375,859,6357.4375,859,5788.814444541931,2765.8408203125,1538.302978515625,7106.2421875,1686940136.1652405,cgp,mu+lambda,halfcheetah,1
860,6965.34130859375,47.65999984741211,0,2838.51318359375,6.678529262542725,6946.2724609375,860,5851.66015625,860,5795.515132427216,2320.343017578125,799.6373291015625,6947.3291015625,1686940142.8659284,cgp,mu+lambda,halfcheetah,1
861,7292.7041015625,187.64015197753906,0,3037.725341796875,6.675799369812012,7104.4560546875,861,6495.353515625,861,5802.212905168533,2955.75927734375,1300.84521484375,7199.48388671875,1686940149.5637012,cgp,mu+lambda,halfcheetah,1
862,7200.45068359375,24.037080764770508,0,10624.119140625,6.67833137512207,6992.55517578125,862,6455.7939453125,862,5808.910058736801,1509.2642822265625,717.9510498046875,7044.61279296875,1686940156.2608547,cgp,mu+lambda,halfcheetah,1
863,7137.63134765625,109.93789672851562,0,2878.72607421875,6.67976713180542,6985.919921875,863,6318.865234375,863,5815.608862161636,2428.490478515625,829.276611328125,7015.416015625,1686940162.9596581,cgp,mu+lambda,halfcheetah,1
864,7229.373046875,253.23648071289062,0,10653.7880859375,6.677918910980225,7055.55029296875,864,6505.326171875,864,5822.304746389389,2077.30224609375,2178.0078125,7136.84912109375,1686940169.6555424,cgp,mu+lambda,halfcheetah,1
865,7232.35595703125,126.06724548339844,0,2941.96533203125,6.775512218475342,7069.44921875,865,6517.66015625,865,5829.09548997879,2552.732666015625,623.30029296875,7142.71142578125,1686940176.446286,cgp,mu+lambda,halfcheetah,1
866,7060.12548828125,173.09246826171875,0,2925.953369140625,6.700794219970703,6960.16259765625,866,6528.90625,866,5835.814169883728,2727.951904296875,1419.80908203125,7052.87158203125,1686940183.1649659,cgp,mu+lambda,halfcheetah,1
867,7174.0576171875,-37.41502380371094,0,17718.2578125,6.702436923980713,7042.9677734375,867,5935.94677734375,867,5842.534085988998,-612.3468627929688,490.359375,7104.158203125,1686940189.884882,cgp,mu+lambda,halfcheetah,1
868,7098.3154296875,74.03059387207031,0,3001.120361328125,6.697340965270996,7057.5322265625,868,6620.0029296875,868,5849.250437498093,2775.084228515625,965.6456298828125,7059.79052734375,1686940196.6012335,cgp,mu+lambda,halfcheetah,1
869,7066.5,88.13963317871094,0,14663.7958984375,6.710181713104248,7056.93310546875,869,6423.62255859375,869,5855.983229637146,604.0894165039062,804.0936279296875,7059.0078125,1686940203.3340256,cgp,mu+lambda,halfcheetah,1
870,7018.021484375,260.4049377441406,0,2895.810791015625,6.680825710296631,6940.0390625,870,6350.48193359375,870,5862.684144735336,2792.39404296875,1307.3564453125,6987.7470703125,1686940210.0349407,cgp,mu+lambda,halfcheetah,1
871,7137.75244140625,101.46123504638672,0,2845.2607421875,6.697391510009766,6993.79638671875,871,5763.32421875,871,5869.39953994751,2527.04150390625,756.84619140625,7024.41943359375,1686940216.750336,cgp,mu+lambda,halfcheetah,1
872,7267.3583984375,253.24612426757812,0,2794.238525390625,6.781656742095947,7034.38134765625,872,5650.92333984375,872,5876.232609987259,2600.505126953125,1087.76708984375,7086.158203125,1686940223.583406,cgp,mu+lambda,halfcheetah,1
873,7184.61767578125,195.79983520507812,0,2872.978759765625,6.700728893280029,7037.86376953125,873,6493.783203125,873,5882.952268123627,2993.56201171875,2052.9658203125,7123.6357421875,1686940230.303064,cgp,mu+lambda,halfcheetah,1
874,7260.4619140625,223.80526733398438,0,10629.0908203125,6.694119930267334,6948.171875,874,6508.66748046875,874,5889.6641001701355,1670.6080322265625,783.930908203125,7186.384765625,1686940237.0148962,cgp,mu+lambda,halfcheetah,1
875,7135.7861328125,56.14186096191406,0,2971.22412109375,6.698358535766602,7127.32763671875,875,6366.8857421875,875,5896.380576848984,2578.349365234375,864.8416137695312,7131.578125,1686940243.7313728,cgp,mu+lambda,halfcheetah,1
876,7014.83740234375,332.9993896484375,0,2810.55908203125,6.69304895401001,6945.6083984375,876,6303.6328125,876,5903.090968608856,2789.12744140625,1477.908203125,7008.21630859375,1686940250.4417646,cgp,mu+lambda,halfcheetah,1
877,7069.38818359375,292.126220703125,0,2988.01025390625,6.6888017654418945,6989.52783203125,877,6484.515625,877,5909.798539876938,2922.647705078125,1343.395751953125,7030.68408203125,1686940257.1493359,cgp,mu+lambda,halfcheetah,1
878,7175.140625,44.71454620361328,0,10636.5576171875,6.69215202331543,7028.0166015625,878,6368.2822265625,878,5916.510166168213,1706.3946533203125,1051.278076171875,7138.326171875,1686940263.8609622,cgp,mu+lambda,halfcheetah,1
879,7351.8251953125,153.2575225830078,0,10585.283203125,6.707683563232422,7081.9287109375,879,6205.39453125,879,5923.233234167099,1510.3765869140625,937.745361328125,7149.64453125,1686940270.5840302,cgp,mu+lambda,halfcheetah,1
880,7247.3896484375,286.5563659667969,0,2812.3271484375,6.7033843994140625,7040.326171875,880,6193.505859375,880,5929.953746557236,2639.08203125,947.0975952148438,7078.85888671875,1686940277.3045425,cgp,mu+lambda,halfcheetah,1
881,7052.091796875,60.645286560058594,0,10516.2353515625,6.701618671417236,6907.27880859375,881,4677.69921875,881,5936.67289853096,1333.2879638671875,787.377685546875,6936.1171875,1686940284.0236945,cgp,mu+lambda,halfcheetah,1
882,7064.46240234375,152.8995361328125,0,2753.760498046875,6.698112964630127,6952.900390625,882,5778.10205078125,882,5943.388116836548,2701.767333984375,1667.23486328125,7014.70068359375,1686940290.7389128,cgp,mu+lambda,halfcheetah,1
883,7063.22216796875,6.564823150634766,0,2912.1376953125,6.703959941864014,7035.712890625,883,6058.98876953125,883,5950.11122584343,2445.493408203125,568.720703125,7058.6865234375,1686940297.4620218,cgp,mu+lambda,halfcheetah,1
884,7030.8818359375,94.79537963867188,0,2866.010009765625,6.703181743621826,6973.537109375,884,5907.5771484375,884,5956.830466747284,2505.325927734375,600.3848876953125,6991.43212890625,1686940304.1812627,cgp,mu+lambda,halfcheetah,1
885,7172.2060546875,154.33731079101562,0,10621.337890625,6.7052741050720215,7003.509765625,885,6363.99951171875,885,5963.552447080612,1637.5755615234375,1069.6195068359375,7032.00390625,1686940310.903243,cgp,mu+lambda,halfcheetah,1
886,7059.2099609375,259.9903259277344,0,10668.21484375,6.689002990722656,7022.12744140625,886,6597.14990234375,886,5970.257119178772,1979.3466796875,1676.551025390625,7023.00390625,1686940317.6079152,cgp,mu+lambda,halfcheetah,1
887,7205.21875,226.66964721679688,0,2887.97607421875,6.685701370239258,7033.58642578125,887,6441.01953125,887,5976.958117008209,2606.32763671875,709.38232421875,7081.21240234375,1686940324.308913,cgp,mu+lambda,halfcheetah,1
888,7138.32470703125,316.65960693359375,0,2804.930419921875,6.680543899536133,7061.73291015625,888,5907.046875,888,5983.654391527176,2683.677978515625,878.1934204101562,7069.4306640625,1686940331.0051875,cgp,mu+lambda,halfcheetah,1
889,7113.82177734375,225.77413940429688,0,10546.5673828125,6.678929805755615,6998.41845703125,889,4675.75146484375,889,5990.35022187233,1369.870849609375,747.395751953125,7021.9814453125,1686940337.7010179,cgp,mu+lambda,halfcheetah,1
890,7072.81396484375,145.9202880859375,0,2916.10302734375,6.678242206573486,7024.7705078125,890,6067.25,890,5997.04555606842,2398.368896484375,558.6885375976562,7044.783203125,1686940344.396352,cgp,mu+lambda,halfcheetah,1
891,7153.345703125,242.92730712890625,0,10603.267578125,6.672507286071777,7059.38916015625,891,6025.9775390625,891,6003.733459234238,1726.703369140625,1459.8135986328125,7096.85693359375,1686940351.0842552,cgp,mu+lambda,halfcheetah,1
892,7013.0576171875,97.02717590332031,0,14711.986328125,6.669391632080078,6979.6787109375,892,6668.0146484375,892,6010.419039726257,803.4768676757812,1084.9967041015625,6980.44775390625,1686940357.7698357,cgp,mu+lambda,halfcheetah,1
893,7246.96044921875,16.168163299560547,0,10609.1865234375,6.674126625061035,6960.06982421875,893,6304.6982421875,893,6017.109709024429,1595.1353759765625,681.9849243164062,7018.16552734375,1686940364.460505,cgp,mu+lambda,halfcheetah,1
894,7101.79052734375,213.69015502929688,0,2884.46240234375,6.681888103485107,7045.68603515625,894,6275.59765625,894,6023.807962656021,2592.994873046875,751.7075805664062,7046.8583984375,1686940371.1587586,cgp,mu+lambda,halfcheetah,1
895,7151.8828125,68.75264739990234,0,10564.2978515625,6.67677116394043,7095.96875,895,4626.26708984375,895,6030.500569105148,1538.3875732421875,1747.4632568359375,7132.8720703125,1686940377.851365,cgp,mu+lambda,halfcheetah,1
896,7161.09326171875,318.4558410644531,0,10629.08203125,6.676104545593262,7045.2421875,896,6510.8466796875,896,6037.194709539413,1767.6939697265625,1090.41162109375,7052.78759765625,1686940384.5455055,cgp,mu+lambda,halfcheetah,1
897,7108.46923828125,294.7208251953125,0,2966.4130859375,6.675784111022949,7040.9287109375,897,6649.3544921875,897,6043.887501716614,2967.686767578125,1835.757080078125,7073.27880859375,1686940391.2382977,cgp,mu+lambda,halfcheetah,1
898,7198.00439453125,309.4682922363281,0,2852.310302734375,6.676910400390625,7032.583984375,898,6359.77587890625,898,6050.581176042557,3079.466064453125,2643.8486328125,7086.35595703125,1686940397.931972,cgp,mu+lambda,halfcheetah,1
899,7121.5732421875,209.59201049804688,0,2848.16162109375,6.67823600769043,7055.75,899,6025.3564453125,899,6057.277365207672,2471.93212890625,739.9028930664062,7083.14306640625,1686940404.6281612,cgp,mu+lambda,halfcheetah,1
900,7129.3818359375,200.18161010742188,0,2896.846923828125,6.677046775817871,7094.46728515625,900,6512.84521484375,900,6063.969589710236,2909.65869140625,1978.516845703125,7116.5625,1686940411.3203857,cgp,mu+lambda,halfcheetah,1
901,7060.703125,145.34689331054688,0,2788.500244140625,6.680331230163574,6974.86962890625,901,5391.67529296875,901,6070.6649487018585,2413.165283203125,1086.863525390625,6990.42724609375,1686940418.0157447,cgp,mu+lambda,halfcheetah,1
902,7150.7392578125,54.857147216796875,0,2889.0673828125,6.671597480773926,7066.9541015625,902,6129.70458984375,902,6077.350985765457,2420.38623046875,535.3074951171875,7124.4580078125,1686940424.7017817,cgp,mu+lambda,halfcheetah,1
903,7172.76708984375,313.20379638671875,0,2839.66552734375,6.622705459594727,7070.466796875,903,6364.63916015625,903,6083.989898443222,2671.62255859375,983.2891235351562,7080.1435546875,1686940431.3406944,cgp,mu+lambda,halfcheetah,1
904,7234.466796875,5.265355110168457,0,2959.119140625,6.678048610687256,7073.671875,904,6305.38427734375,904,6090.683387994766,2414.1396484375,491.5465087890625,7162.8642578125,1686940438.034184,cgp,mu+lambda,halfcheetah,1
905,7186.51708984375,6.776391983032227,0,14611.5263671875,6.676912784576416,7066.0732421875,905,5261.15380859375,905,6097.374049901962,344.3488464355469,569.35302734375,7102.12646484375,1686940444.724846,cgp,mu+lambda,halfcheetah,1
906,7088.42138671875,239.58660888671875,0,10679.9091796875,6.68138313293457,7015.47314453125,906,6557.61376953125,906,6104.071321725845,2161.71923828125,2471.042724609375,7052.8251953125,1686940451.4221177,cgp,mu+lambda,halfcheetah,1
907,7122.16064453125,177.60287475585938,0,2932.380126953125,6.640179634094238,6995.46826171875,907,6203.59814453125,907,6110.7275450229645,2666.081298828125,836.0716552734375,7055.04296875,1686940458.078341,cgp,mu+lambda,halfcheetah,1
908,7102.57275390625,180.70260620117188,0,14696.171875,6.628979206085205,6972.10546875,908,6499.69189453125,908,6117.370907783508,800.3860473632812,1076.0517578125,7066.89111328125,1686940464.7217038,cgp,mu+lambda,halfcheetah,1
909,7148.41455078125,91.69153594970703,0,14618.421875,6.63602352142334,7046.26513671875,909,5617.07177734375,909,6124.023668527603,451.3035888671875,667.6494140625,7089.4443359375,1686940471.3744645,cgp,mu+lambda,halfcheetah,1
910,7039.95654296875,179.48146057128906,0,2913.444580078125,6.640930652618408,6991.6162109375,910,6403.38330078125,910,6130.6811537742615,2790.513427734375,1191.6768798828125,7002.57080078125,1686940478.0319498,cgp,mu+lambda,halfcheetah,1
911,7242.71142578125,140.40899658203125,0,2932.087158203125,6.623126029968262,7138.3466796875,911,6376.57958984375,911,6137.3197684288025,2442.044189453125,657.900634765625,7147.75927734375,1686940484.6705644,cgp,mu+lambda,halfcheetah,1
912,7208.15234375,365.2242736816406,0,2855.28125,6.6817216873168945,7008.3154296875,912,6474.44580078125,912,6144.015286922455,3157.839111328125,2846.21240234375,7148.50146484375,1686940491.366083,cgp,mu+lambda,halfcheetah,1
913,7199.05029296875,233.6627197265625,0,2920.988037109375,6.680696487426758,7069.55224609375,913,6488.5712890625,913,6150.711663246155,2606.213623046875,904.762451171875,7088.66455078125,1686940498.0624592,cgp,mu+lambda,halfcheetah,1
