,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.run_id,training.fitness_1q,training.generation,training.fitness_std,_runtime,solver,ea,environment,seed
122,1687029305.587927,708.5642700195312,1115.849609375,1112.0810546875,868.2648315429688,941.8531494140625,4.789246082305908,1120.250244140625,122,0,1057.7813720703125,122,227.81967163085938,607.841295003891,cgp,mu+lambda,ant,7
123,1687029310.39404,683.1113891601562,1121.4505615234375,1112.5849609375,848.9078979492188,942.172119140625,4.788393974304199,1123.893310546875,123,0,1052.31787109375,123,247.7334747314453,612.6474080085754,cgp,mu+lambda,ant,7
124,1687029315.200645,725.2990112304688,1114.646728515625,1112.51416015625,864.8016967773438,970.6812133789062,4.789778232574463,1125.0594482421875,124,0,1060.0274658203125,124,254.2257843017578,617.4540128707886,cgp,mu+lambda,ant,7
125,1687029320.0089877,795.4850463867188,1117.925537109375,1117.277587890625,891.640625,970.2186279296875,4.792228698730469,1118.727294921875,125,0,1066.3509521484375,125,220.2748565673828,622.2623555660248,cgp,mu+lambda,ant,7
126,1687029324.8154247,775.630126953125,1120.3172607421875,1119.100341796875,884.6694946289062,967.7361450195312,4.788536548614502,1121.2528076171875,126,0,1055.7607421875,126,220.31881713867188,627.0687925815582,cgp,mu+lambda,ant,7
127,1687029329.6129646,699.9810791015625,1108.3426513671875,1104.27783203125,856.332763671875,971.343994140625,4.780217170715332,1115.3868408203125,127,0,1012.7353515625,127,225.30503845214844,631.8663325309753,cgp,mu+lambda,ant,7
128,1687029334.3992653,696.0968627929688,1115.9420166015625,1114.566162109375,848.8990478515625,923.547607421875,4.7694621086120605,1122.96142578125,128,0,1003.8912353515625,128,218.8101043701172,636.652633190155,cgp,mu+lambda,ant,7
129,1687029339.1919858,702.2632446289062,1117.645751953125,1116.359130859375,837.6025390625,912.3709716796875,4.775888919830322,1117.82470703125,129,0,996.9932861328125,129,238.9808807373047,641.4453537464142,cgp,mu+lambda,ant,7
130,1687029343.9819787,829.61083984375,1117.9578857421875,1117.161865234375,879.5557861328125,933.08056640625,4.773133754730225,1121.67431640625,130,0,1042.5709228515625,130,246.28964233398438,646.2353465557098,cgp,mu+lambda,ant,7
131,1687029348.768411,701.18212890625,1117.42236328125,1099.926025390625,847.3170166015625,899.591796875,4.770560264587402,1121.383056640625,131,0,1058.7255859375,131,215.468017578125,651.0217788219452,cgp,mu+lambda,ant,7
132,1687029353.557614,710.88818359375,1123.2352294921875,1118.2254638671875,867.3106079101562,928.3395385742188,4.772335529327393,1124.6043701171875,132,0,1039.9454345703125,132,217.93496704101562,655.8109819889069,cgp,mu+lambda,ant,7
133,1687029358.3437958,691.3343505859375,1116.9383544921875,1116.314453125,826.8268432617188,929.5718383789062,4.769471168518066,1118.4844970703125,133,0,989.2836303710938,133,252.2417449951172,660.5971636772156,cgp,mu+lambda,ant,7
134,1687029363.1266418,706.3372192382812,1118.7789306640625,1115.892333984375,875.6582641601562,944.869873046875,4.767551422119141,1173.973876953125,134,0,1056.7076416015625,134,219.2239990234375,665.3800096511841,cgp,mu+lambda,ant,7
135,1687029367.9113843,722.792236328125,1143.37255859375,1119.0877685546875,887.8613891601562,974.4169311523438,4.768148422241211,1174.359130859375,135,0,1034.408447265625,135,210.33421325683594,670.1647522449493,cgp,mu+lambda,ant,7
136,1687029372.6950896,703.0194702148438,1117.7056884765625,1114.995849609375,854.8798217773438,925.773681640625,4.76656436920166,1158.2064208984375,136,0,1001.29150390625,136,224.93727111816406,674.9484574794769,cgp,mu+lambda,ant,7
137,1687029377.4753187,717.8477783203125,1127.37255859375,1126.4698486328125,850.8692626953125,916.02197265625,4.764948844909668,1158.8095703125,137,0,1046.9798583984375,137,253.11770629882812,679.7286865711212,cgp,mu+lambda,ant,7
138,1687029382.2597532,710.8087158203125,1120.0567626953125,1116.777587890625,856.44482421875,944.681396484375,4.767882823944092,1136.2921142578125,138,0,1005.3836059570312,138,236.6629180908203,684.5131211280823,cgp,mu+lambda,ant,7
139,1687029387.0426567,700.915771484375,1117.2196044921875,1110.13623046875,868.5557861328125,969.5843505859375,4.766022205352783,1140.688232421875,139,0,1038.4537353515625,139,224.433837890625,689.2960245609283,cgp,mu+lambda,ant,7
140,1687029391.8280122,709.23388671875,1119.155029296875,1117.5833740234375,867.0208129882812,934.8248291015625,4.76820707321167,1126.1951904296875,140,0,1028.442138671875,140,207.49241638183594,694.0813801288605,cgp,mu+lambda,ant,7
141,1687029396.6190028,746.0888061523438,1123.8712158203125,1122.1463623046875,866.96875,962.40576171875,4.773931980133057,1125.447021484375,141,0,1004.6806640625,141,237.46604919433594,698.8723707199097,cgp,mu+lambda,ant,7
142,1687029401.405486,696.775390625,1117.938720703125,1116.7464599609375,851.3197631835938,911.3851928710938,4.769774913787842,1184.890869140625,142,0,997.4871826171875,142,218.67552185058594,703.658854007721,cgp,mu+lambda,ant,7
143,1687029406.1897016,818.0955200195312,1120.353271484375,1118.6910400390625,887.4755249023438,961.5389404296875,4.769070148468018,1182.2047119140625,143,0,1034.8837890625,143,202.87908935546875,708.4430694580078,cgp,mu+lambda,ant,7
144,1687029410.974497,749.18408203125,1126.8165283203125,1120.948974609375,873.9662475585938,936.6966552734375,4.767852306365967,1163.4595947265625,144,0,1065.37060546875,144,234.8369903564453,713.2278649806976,cgp,mu+lambda,ant,7
145,1687029415.7541933,710.0433959960938,1140.4556884765625,1117.5455322265625,886.6593627929688,964.531494140625,4.763696193695068,1156.2730712890625,145,0,1035.6536865234375,145,190.35679626464844,718.0075612068176,cgp,mu+lambda,ant,7
146,1687029420.5406947,692.263916015625,1153.75439453125,1138.70068359375,856.2216796875,945.343994140625,4.770644187927246,1169.4603271484375,146,0,1018.6920166015625,146,232.67822265625,722.7940626144409,cgp,mu+lambda,ant,7
147,1687029425.3224704,699.9202270507812,1156.4564208984375,1155.635986328125,884.0496826171875,963.8968505859375,4.764693260192871,1160.0540771484375,147,0,1069.1883544921875,147,210.37904357910156,727.5758383274078,cgp,mu+lambda,ant,7
148,1687029430.106129,715.0943603515625,1157.0855712890625,1146.65478515625,872.5371704101562,949.0927734375,4.765983581542969,1162.493408203125,148,0,1027.7359619140625,148,211.66119384765625,732.3594968318939,cgp,mu+lambda,ant,7
149,1687029434.9009252,705.487548828125,1169.780029296875,1162.150390625,864.531982421875,948.61572265625,4.778052806854248,1182.824462890625,149,0,1044.7999267578125,149,239.7440643310547,737.1542930603027,cgp,mu+lambda,ant,7
150,1687029439.6865098,705.3956298828125,1150.1439208984375,1148.5841064453125,857.6775512695312,946.1041259765625,4.769598484039307,1156.9976806640625,150,0,996.7887573242188,150,240.25827026367188,741.9398777484894,cgp,mu+lambda,ant,7
151,1687029444.4707394,698.3975830078125,1134.7435302734375,1128.316650390625,855.970458984375,913.4122314453125,4.767343997955322,1137.9962158203125,151,0,996.4518432617188,151,203.28216552734375,746.7241072654724,cgp,mu+lambda,ant,7
152,1687029449.2521398,649.7556762695312,1154.64794921875,1152.76708984375,838.3016967773438,925.7579345703125,4.763894081115723,1166.5,152,0,996.5240478515625,152,242.72354125976562,751.5055077075958,cgp,mu+lambda,ant,7
153,1687029454.0310824,686.3411254882812,1166.470458984375,1165.9539794921875,839.6619873046875,923.270263671875,4.7630109786987305,1180.2655029296875,153,0,1007.7431030273438,153,259.343017578125,756.2844502925873,cgp,mu+lambda,ant,7
154,1687029458.8138793,764.0604858398438,1164.6104736328125,1160.7838134765625,896.1207885742188,976.7078247070312,4.7661662101745605,1176.6795654296875,154,0,1006.5704345703125,154,211.31201171875,761.0672471523285,cgp,mu+lambda,ant,7
155,1687029463.6001506,686.4657592773438,1167.2059326171875,1163.155517578125,830.7116088867188,952.0548095703125,4.7689313888549805,1170.971435546875,155,0,994.318603515625,155,276.2235107421875,765.853518486023,cgp,mu+lambda,ant,7
156,1687029468.3795774,621.59814453125,1164.120361328125,1159.3671875,823.0498046875,933.9413452148438,4.763505935668945,1166.92236328125,156,0,1021.37109375,156,273.23846435546875,770.6329452991486,cgp,mu+lambda,ant,7
157,1687029473.1590838,627.4378051757812,1175.5894775390625,1160.9814453125,804.3924560546875,890.7294921875,4.763319492340088,1253.5858154296875,157,0,996.037841796875,157,275.6603088378906,775.4124517440796,cgp,mu+lambda,ant,7
158,1687029477.9398093,698.970703125,1178.9791259765625,1168.279541015625,861.509521484375,940.17236328125,4.764086723327637,1230.06787109375,158,0,1054.779296875,158,254.56040954589844,780.1931772232056,cgp,mu+lambda,ant,7
159,1687029482.7279341,707.0528564453125,1181.014892578125,1169.3016357421875,857.265625,922.4024658203125,4.772454261779785,1211.50439453125,159,0,1050.697998046875,159,271.33837890625,784.981302022934,cgp,mu+lambda,ant,7
160,1687029487.5152347,668.5740966796875,1166.58642578125,1161.1256103515625,834.8326416015625,902.2137451171875,4.770391941070557,1169.5975341796875,160,0,989.2656860351562,160,259.4771423339844,789.7686026096344,cgp,mu+lambda,ant,7
161,1687029492.3022406,704.7478637695312,1185.466796875,1164.03662109375,855.0092163085938,962.7848510742188,4.770516872406006,1187.5726318359375,161,0,1053.0870361328125,161,267.0502014160156,794.5556085109711,cgp,mu+lambda,ant,7
162,1687029497.0851262,704.7500610351562,1195.5198974609375,1172.0240478515625,886.3248291015625,974.1416015625,4.766851425170898,1234.1492919921875,162,0,1058.04541015625,162,234.82972717285156,799.3384940624237,cgp,mu+lambda,ant,7
163,1687029501.875481,698.6441650390625,1180.0968017578125,1179.3028564453125,858.1185913085938,913.802001953125,4.773468494415283,1209.824951171875,163,0,996.6109008789062,163,226.2683563232422,804.1288487911224,cgp,mu+lambda,ant,7
164,1687029506.6610572,702.1884155273438,1184.767822265625,1171.40185546875,869.3992919921875,944.7978515625,4.768346309661865,1240.923828125,164,0,997.8441162109375,164,233.94395446777344,808.9144251346588,cgp,mu+lambda,ant,7
165,1687029511.4446468,671.8760986328125,1172.9642333984375,1168.4691162109375,817.4148559570312,855.1011962890625,4.768637657165527,1187.0936279296875,165,0,992.5277099609375,165,265.6710510253906,813.6980147361755,cgp,mu+lambda,ant,7
166,1687029516.2250648,705.82861328125,1215.6728515625,1184.6300048828125,867.7754516601562,925.5640869140625,4.7640790939331055,1232.86767578125,166,0,996.187744140625,166,227.35487365722656,818.4784326553345,cgp,mu+lambda,ant,7
167,1687029521.0098226,669.3748779296875,1226.90478515625,1215.5830078125,816.73828125,883.2601928710938,4.768102645874023,1242.277587890625,167,0,995.4901123046875,167,287.9819030761719,823.2631905078888,cgp,mu+lambda,ant,7
168,1687029525.7925904,610.7496337890625,1237.0762939453125,1172.9996337890625,807.9295043945312,932.6666259765625,4.766281604766846,1238.6297607421875,168,0,993.323974609375,168,287.8632507324219,828.0459582805634,cgp,mu+lambda,ant,7
169,1687029530.6096277,833.505126953125,1232.6746826171875,1231.2567138671875,912.5502319335938,976.5711669921875,4.799649238586426,1242.1634521484375,169,0,1066.9547119140625,169,229.23257446289062,832.8629956245422,cgp,mu+lambda,ant,7
170,1687029535.4241412,697.8795776367188,1224.8726806640625,1221.616455078125,863.832763671875,923.8172607421875,4.797191143035889,1225.060302734375,170,0,998.9815673828125,170,236.79429626464844,837.6775090694427,cgp,mu+lambda,ant,7
171,1687029540.2345102,700.186279296875,1241.8565673828125,1234.8292236328125,869.3051147460938,975.9822998046875,4.792541027069092,1242.1971435546875,171,0,1040.201904296875,171,276.22381591796875,842.4878780841827,cgp,mu+lambda,ant,7
172,1687029545.0447688,845.2694091796875,1240.34521484375,1237.006103515625,907.6356811523438,948.063232421875,4.793701171875,1241.033935546875,172,0,997.35888671875,172,221.1639862060547,847.2981367111206,cgp,mu+lambda,ant,7
173,1687029549.85648,700.0244140625,1227.647216796875,1222.1302490234375,886.947998046875,922.07666015625,4.794099807739258,1239.5584716796875,173,0,1040.08544921875,173,226.37033081054688,852.1098477840424,cgp,mu+lambda,ant,7
174,1687029554.665485,693.7286376953125,1230.377685546875,1227.23779296875,877.8013305664062,950.0326538085938,4.791563510894775,1230.598876953125,174,0,1026.0947265625,174,245.4131317138672,856.9188528060913,cgp,mu+lambda,ant,7
175,1687029559.4657068,686.3663330078125,1242.1513671875,1238.300048828125,890.3129272460938,952.0869750976562,4.77752161026001,1242.6427001953125,175,0,1059.351806640625,175,241.6454620361328,861.7190747261047,cgp,mu+lambda,ant,7
176,1687029564.2520478,705.40234375,1239.3148193359375,1236.17578125,895.391357421875,946.3375244140625,4.7592926025390625,1241.2933349609375,176,0,1026.294921875,176,238.03451538085938,866.5054156780243,cgp,mu+lambda,ant,7
177,1687029569.0383782,750.7860107421875,1227.0028076171875,1224.7720947265625,913.9140625,952.9160766601562,4.759044170379639,1228.5242919921875,177,0,1060.952392578125,177,218.70274353027344,871.2917461395264,cgp,mu+lambda,ant,7
178,1687029573.8372123,685.1109619140625,1240.2373046875,1231.9652099609375,864.910888671875,917.129638671875,4.77707052230835,1251.2796630859375,178,0,1008.2232055664062,178,267.40966796875,876.0905802249908,cgp,mu+lambda,ant,7
179,1687029578.6532357,806.3206787109375,1240.081298828125,1237.2855224609375,930.03271484375,960.0445556640625,4.798544883728027,1240.1995849609375,179,0,1147.1180419921875,179,241.14161682128906,880.9066035747528,cgp,mu+lambda,ant,7
180,1687029583.4709568,708.74169921875,1236.6361083984375,1235.3072509765625,894.4197998046875,927.8497924804688,4.799952030181885,1238.0714111328125,180,0,1121.2364501953125,180,268.91778564453125,885.7243247032166,cgp,mu+lambda,ant,7
181,1687029588.258757,701.7493286132812,1237.7840576171875,1236.47021484375,870.4354248046875,904.34765625,4.77207088470459,1245.1998291015625,181,0,996.8312377929688,181,268.6372375488281,890.5121250152588,cgp,mu+lambda,ant,7
182,1687029593.0481994,702.18603515625,1241.8763427734375,1237.7972412109375,885.2416381835938,937.71533203125,4.773319244384766,1245.489501953125,182,0,1003.6436767578125,182,249.96090698242188,895.3015673160553,cgp,mu+lambda,ant,7
183,1687029597.8324692,748.2097778320312,1239.7239990234375,1239.2169189453125,888.821533203125,938.588134765625,4.767653942108154,1246.5015869140625,183,0,1015.6343994140625,183,280.7875061035156,900.0858371257782,cgp,mu+lambda,ant,7
184,1687029602.611748,747.4444580078125,1239.938720703125,1239.1783447265625,914.766357421875,971.882568359375,4.763829231262207,1243.6541748046875,184,0,1210.1226806640625,184,305.4212341308594,904.8651158809662,cgp,mu+lambda,ant,7
185,1687029607.3895879,710.021484375,1243.5213623046875,1241.8092041015625,868.8695068359375,930.55078125,4.761241912841797,1249.4273681640625,185,0,998.4794311523438,185,270.5671081542969,909.6429557800293,cgp,mu+lambda,ant,7
186,1687029612.1690319,756.83984375,1245.1641845703125,1242.81640625,912.6800537109375,952.3931274414062,4.762721538543701,1245.50830078125,186,0,1088.47802734375,186,241.19247436523438,914.4223997592926,cgp,mu+lambda,ant,7
187,1687029616.9595375,667.425048828125,1247.72119140625,1241.76953125,834.449462890625,886.599853515625,4.752824783325195,1251.718505859375,187,0,997.9193115234375,187,290.2840881347656,919.2129054069519,cgp,mu+lambda,ant,7
188,1687029621.7725508,768.5966796875,1242.9437255859375,1241.6663818359375,910.7594604492188,947.6805419921875,4.791154861450195,1245.380615234375,188,0,1078.5550537109375,188,242.2932891845703,924.0259187221527,cgp,mu+lambda,ant,7
189,1687029626.5904045,703.4996948242188,1242.7698974609375,1239.5325927734375,900.7547607421875,920.585205078125,4.798205375671387,1243.5184326171875,189,0,1095.93408203125,189,242.35215759277344,928.8437724113464,cgp,mu+lambda,ant,7
190,1687029631.4033642,709.4349365234375,1238.1181640625,1235.3101806640625,869.6669921875,930.4202880859375,4.790694713592529,1246.3292236328125,190,0,1003.2933349609375,190,271.2306823730469,933.656732082367,cgp,mu+lambda,ant,7
191,1687029636.192072,702.3297119140625,1244.2025146484375,1242.1641845703125,883.2969970703125,936.241943359375,4.765210151672363,1244.47412109375,191,0,1017.2093505859375,191,257.75140380859375,938.4454398155212,cgp,mu+lambda,ant,7
192,1687029640.9797635,703.5256958007812,1243.944091796875,1240.5679931640625,863.7654418945312,933.9627075195312,4.7634406089782715,1250.3250732421875,192,0,1000.3985595703125,192,281.9344787597656,943.2331314086914,cgp,mu+lambda,ant,7
193,1687029645.7831335,722.4437255859375,1229.16064453125,1226.3050537109375,874.78076171875,948.4981079101562,4.782400131225586,1237.05029296875,193,0,1008.193603515625,193,275.2910461425781,948.0365014076233,cgp,mu+lambda,ant,7
194,1687029650.5982447,714.7421875,1239.6475830078125,1237.6885986328125,889.4098510742188,920.1472778320312,4.796505928039551,1257.4083251953125,194,0,995.8812866210938,194,242.79083251953125,952.8516125679016,cgp,mu+lambda,ant,7
