,_step,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.run_id,training.generation,_timestamp,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,_runtime,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
841,841,1311.659423828125,1.4150357246398926,2537.1474609375,3,841,1687172570.4876277,64.41941833496094,806.0355834960938,2578.927978515625,1229.9306247234344,987.8295288085938,222.99986267089844,2534.557373046875,lgp,mu+lambda,reward,hopper,3,84100,2578.927978515625,2537.1474609375,2534.557373046875
842,842,848.790283203125,1.4155993461608887,2561.656005859375,3,842,1687172571.9204051,74.90135955810547,713.9442138671875,2571.347412109375,1231.3634021282196,993.330078125,158.2166748046875,2560.43701171875,lgp,mu+lambda,reward,hopper,3,84200,2571.347412109375,2561.656005859375,2560.43701171875
843,843,2149.797119140625,1.416165828704834,2570.869873046875,3,843,1687172573.3544164,82.3197250366211,855.674072265625,2580.85009765625,1232.7974133491516,1014.4315795898438,228.179443359375,2569.0224609375,lgp,mu+lambda,reward,hopper,3,84300,2580.85009765625,2570.869873046875,2569.0224609375
844,844,1315.8896484375,1.4143438339233398,2562.535400390625,3,844,1687172574.786753,59.71472930908203,799.6463623046875,2566.048095703125,1234.229749917984,990.7461547851562,184.97975158691406,2539.32763671875,lgp,mu+lambda,reward,hopper,3,84400,2566.048095703125,2562.535400390625,2539.32763671875
845,845,1976.5635986328125,1.4086633920669556,2538.71533203125,3,845,1687172576.212799,56.3316650390625,790.8005981445312,2585.3896484375,1235.6557960510254,1011.9012451171875,186.61337280273438,2538.215576171875,lgp,mu+lambda,reward,hopper,3,84500,2585.3896484375,2538.71533203125,2538.215576171875
846,846,996.8331909179688,1.41551673412323,2540.925048828125,3,846,1687172577.6468928,63.24034118652344,720.8472290039062,2543.897705078125,1237.0898897647858,968.6331787109375,178.34011840820312,2539.431396484375,lgp,mu+lambda,reward,hopper,3,84600,2543.897705078125,2540.925048828125,2539.431396484375
847,847,1011.096435546875,1.413107991218567,2561.243408203125,3,847,1687172579.0774965,67.8984375,781.2998046875,2596.0341796875,1238.5204935073853,977.392578125,204.89022827148438,2544.146728515625,lgp,mu+lambda,reward,hopper,3,84700,2596.0341796875,2561.243408203125,2544.146728515625
848,848,1291.876708984375,1.4155025482177734,2562.731201171875,3,848,1687172580.511255,54.03669357299805,780.7470092773438,2568.30859375,1239.9542520046234,1007.7389526367188,179.04933166503906,2552.568603515625,lgp,mu+lambda,reward,hopper,3,84800,2568.30859375,2562.731201171875,2552.568603515625
849,849,2209.797607421875,1.4153826236724854,2581.872314453125,3,849,1687172581.9440277,77.2403564453125,845.0690307617188,2582.3994140625,1241.387024641037,1004.4158325195312,245.38613891601562,2544.759521484375,lgp,mu+lambda,reward,hopper,3,84900,2582.3994140625,2581.872314453125,2544.759521484375
850,850,996.67041015625,1.4156014919281006,2539.201416015625,3,850,1687172583.3774815,53.05533981323242,747.5611572265625,2540.8505859375,1242.820478439331,967.28076171875,208.790771484375,2534.377197265625,lgp,mu+lambda,reward,hopper,3,85000,2540.8505859375,2539.201416015625,2534.377197265625
851,851,2348.792724609375,1.415511131286621,2523.785400390625,3,851,1687172584.81099,85.50785064697266,825.197509765625,2563.200927734375,1244.2539870738983,1039.10498046875,194.390869140625,2523.237548828125,lgp,mu+lambda,reward,hopper,3,85100,2563.200927734375,2523.785400390625,2523.237548828125
852,852,1014.7740478515625,1.4160263538360596,2558.613525390625,3,852,1687172586.2447348,49.114768981933594,720.3995361328125,2563.6328125,1245.687731742859,988.072509765625,175.47962951660156,2546.827880859375,lgp,mu+lambda,reward,hopper,3,85200,2563.6328125,2558.613525390625,2546.827880859375
853,853,1021.183349609375,1.4159187078475952,2531.02587890625,3,853,1687172587.6779218,75.163330078125,793.0971069335938,2532.57080078125,1247.120918750763,973.4011840820312,219.65707397460938,2524.389892578125,lgp,mu+lambda,reward,hopper,3,85300,2532.57080078125,2531.02587890625,2524.389892578125
854,854,1280.9935302734375,1.4183100461959839,2556.6201171875,3,854,1687172589.1127505,89.26586151123047,783.9768676757812,2559.974853515625,1248.5557475090027,991.950439453125,212.60745239257812,2530.145263671875,lgp,mu+lambda,reward,hopper,3,85400,2559.974853515625,2556.6201171875,2530.145263671875
855,855,1052.8582763671875,1.4145723581314087,2545.25,3,855,1687172590.5470495,61.97377395629883,781.5070190429688,2560.4775390625,1249.9900465011597,988.673095703125,193.55911254882812,2527.5576171875,lgp,mu+lambda,reward,hopper,3,85500,2560.4775390625,2545.25,2527.5576171875
856,856,1835.2635498046875,1.4099364280700684,2563.8466796875,3,856,1687172591.9818158,44.559974670410156,789.277099609375,2580.89404296875,1251.4248127937317,1018.7232055664062,209.7225341796875,2552.931396484375,lgp,mu+lambda,reward,hopper,3,85600,2580.89404296875,2563.8466796875,2552.931396484375
857,857,1293.738525390625,1.4116413593292236,2556.040771484375,3,857,1687172593.4152656,80.749755859375,751.446533203125,2573.8681640625,1252.85826253891,1001.4295654296875,199.32220458984375,2555.70703125,lgp,mu+lambda,reward,hopper,3,85700,2573.8681640625,2556.040771484375,2555.70703125
858,858,1001.780029296875,1.4091321229934692,2536.225830078125,3,858,1687172594.8479059,78.08438110351562,732.5686645507812,2557.795654296875,1254.290902853012,966.2282104492188,200.36016845703125,2535.482666015625,lgp,mu+lambda,reward,hopper,3,85800,2557.795654296875,2536.225830078125,2535.482666015625
859,859,997.1691284179688,1.4132403135299683,2551.333984375,3,859,1687172596.2817156,46.856964111328125,736.6326293945312,2574.6728515625,1255.7247126102448,990.844970703125,206.23934936523438,2535.282470703125,lgp,mu+lambda,reward,hopper,3,85900,2574.6728515625,2551.333984375,2535.282470703125
860,860,989.3123779296875,1.4114854335784912,2539.29296875,3,860,1687172597.7151427,54.62797546386719,680.7628173828125,2539.56591796875,1257.158139705658,964.311279296875,185.2374267578125,2535.52099609375,lgp,mu+lambda,reward,hopper,3,86000,2539.56591796875,2539.29296875,2535.52099609375
861,861,2240.964111328125,1.404309868812561,2578.07861328125,3,861,1687172599.140421,53.11341857910156,793.3219604492188,2591.630615234375,1258.583417892456,1024.189697265625,161.87503051757812,2547.8056640625,lgp,mu+lambda,reward,hopper,3,86100,2591.630615234375,2578.07861328125,2547.8056640625
862,862,1331.7080078125,1.4123873710632324,2562.413818359375,3,862,1687172600.5740516,89.12860107421875,827.0809936523438,2566.683837890625,1260.0170485973358,999.5137329101562,219.6815185546875,2552.1787109375,lgp,mu+lambda,reward,hopper,3,86200,2566.683837890625,2562.413818359375,2552.1787109375
863,863,999.650634765625,1.4120032787322998,2549.25439453125,3,863,1687172602.0082512,73.12242126464844,757.8937377929688,2559.69384765625,1261.4512481689453,957.7796020507812,220.61129760742188,2531.369140625,lgp,mu+lambda,reward,hopper,3,86300,2559.69384765625,2549.25439453125,2531.369140625
864,864,1002.8343505859375,1.4116994142532349,2556.029296875,3,864,1687172603.4419968,80.2404556274414,732.755126953125,2568.80126953125,1262.8849937915802,991.3051147460938,199.759765625,2553.4931640625,lgp,mu+lambda,reward,hopper,3,86400,2568.80126953125,2556.029296875,2553.4931640625
865,865,916.7730712890625,1.4110110998153687,2545.6494140625,3,865,1687172604.8756518,63.542327880859375,733.589599609375,2556.144287109375,1264.318648815155,997.6968383789062,200.33685302734375,2545.57568359375,lgp,mu+lambda,reward,hopper,3,86500,2556.144287109375,2545.6494140625,2545.57568359375
866,866,1597.481689453125,1.411173939704895,2572.893798828125,3,866,1687172606.3096716,79.01031494140625,800.5825805664062,2585.811279296875,1265.7526686191559,994.9137573242188,206.05531311035156,2538.857177734375,lgp,mu+lambda,reward,hopper,3,86600,2585.811279296875,2572.893798828125,2538.857177734375
867,867,1333.3223876953125,1.4102284908294678,2534.8125,3,867,1687172607.7441547,85.29085540771484,792.2938232421875,2543.939453125,1267.187151670456,985.5987548828125,219.04135131835938,2533.87109375,lgp,mu+lambda,reward,hopper,3,86700,2543.939453125,2534.8125,2533.87109375
868,868,1560.7847900390625,1.4111061096191406,2552.756591796875,3,868,1687172609.1787493,77.05352783203125,766.40234375,2583.991943359375,1268.621746301651,1014.6463623046875,197.881103515625,2550.474853515625,lgp,mu+lambda,reward,hopper,3,86800,2583.991943359375,2552.756591796875,2550.474853515625
869,869,2078.891845703125,1.4114339351654053,2563.365966796875,3,869,1687172610.6140347,120.59754180908203,815.6235961914062,2584.14111328125,1270.0570316314697,996.393310546875,213.64422607421875,2546.307373046875,lgp,mu+lambda,reward,hopper,3,86900,2584.14111328125,2563.365966796875,2546.307373046875
870,870,1070.3343505859375,1.409672737121582,2557.1201171875,3,870,1687172612.046915,60.35951232910156,708.9551391601562,2574.463134765625,1271.489912033081,990.5950317382812,130.47560119628906,2553.654296875,lgp,mu+lambda,reward,hopper,3,87000,2574.463134765625,2557.1201171875,2553.654296875
871,871,954.204345703125,1.410899043083191,2533.341064453125,3,871,1687172613.4806023,58.75117492675781,697.5885620117188,2545.977783203125,1272.923599243164,972.1210327148438,168.35391235351562,2531.981689453125,lgp,mu+lambda,reward,hopper,3,87100,2545.977783203125,2533.341064453125,2531.981689453125
872,872,2199.734375,1.4097118377685547,2558.43798828125,3,872,1687172614.9133334,82.00785827636719,866.5444946289062,2575.11083984375,1274.3563303947449,1002.8856811523438,233.40194702148438,2553.168212890625,lgp,mu+lambda,reward,hopper,3,87200,2575.11083984375,2558.43798828125,2553.168212890625
873,873,1024.23193359375,1.4146499633789062,2564.7861328125,3,873,1687172616.3461761,69.53385162353516,715.2084350585938,2585.43896484375,1275.7891731262207,985.6166381835938,192.34420776367188,2551.735595703125,lgp,mu+lambda,reward,hopper,3,87300,2585.43896484375,2564.7861328125,2551.735595703125
874,874,1162.9671630859375,1.4130034446716309,2572.28466796875,3,874,1687172617.7783208,67.72142028808594,770.5884399414062,2581.007080078125,1277.221317768097,1001.1309204101562,183.23573303222656,2556.3046875,lgp,mu+lambda,reward,hopper,3,87400,2581.007080078125,2572.28466796875,2556.3046875
875,875,999.8602294921875,1.4090030193328857,2546.775146484375,3,875,1687172619.2048204,66.46805572509766,728.1810913085938,2549.284423828125,1278.6478173732758,975.54443359375,135.65185546875,2543.52783203125,lgp,mu+lambda,reward,hopper,3,87500,2549.284423828125,2546.775146484375,2543.52783203125
876,876,1438.74658203125,1.4140558242797852,2544.422607421875,3,876,1687172620.63749,62.70070266723633,785.0534057617188,2571.202392578125,1280.0804870128632,1003.5247192382812,200.63970947265625,2532.167236328125,lgp,mu+lambda,reward,hopper,3,87600,2571.202392578125,2544.422607421875,2532.167236328125
877,877,1027.23095703125,1.4154752492904663,2554.6513671875,3,877,1687172622.0712621,56.702796936035156,748.8741455078125,2555.96044921875,1281.5142590999603,994.7811889648438,198.57562255859375,2553.486328125,lgp,mu+lambda,reward,hopper,3,87700,2555.96044921875,2554.6513671875,2553.486328125
878,878,1121.014892578125,1.4145618677139282,2544.638427734375,3,878,1687172623.5043871,57.71128463745117,753.8365478515625,2557.8583984375,1282.9473841190338,984.2363891601562,210.1173858642578,2538.32958984375,lgp,mu+lambda,reward,hopper,3,87800,2557.8583984375,2544.638427734375,2538.32958984375
879,879,989.0761108398438,1.413962721824646,2556.043701171875,3,879,1687172624.9363225,51.315372467041016,687.2308959960938,2558.038330078125,1284.3793194293976,974.4073486328125,188.40560913085938,2526.968505859375,lgp,mu+lambda,reward,hopper,3,87900,2558.038330078125,2556.043701171875,2526.968505859375
880,880,1000.9649658203125,1.416308045387268,2549.390625,3,880,1687172626.3701491,59.80641555786133,703.950439453125,2564.70849609375,1285.8131461143494,968.0531616210938,164.7722930908203,2544.69091796875,lgp,mu+lambda,reward,hopper,3,88000,2564.70849609375,2549.390625,2544.69091796875
881,881,1021.1851806640625,1.415833592414856,2533.48388671875,3,881,1687172627.8038435,57.12360382080078,751.7583618164062,2551.876220703125,1287.2468404769897,984.7308959960938,154.65219116210938,2531.63818359375,lgp,mu+lambda,reward,hopper,3,88100,2551.876220703125,2533.48388671875,2531.63818359375
882,882,1006.1961059570312,1.4157254695892334,2565.89013671875,3,882,1687172629.2379549,80.26083374023438,735.9727783203125,2568.32666015625,1288.680951833725,964.6856689453125,218.34295654296875,2559.846435546875,lgp,mu+lambda,reward,hopper,3,88200,2568.32666015625,2565.89013671875,2559.846435546875
883,883,996.960693359375,1.414882779121399,2565.65966796875,3,883,1687172630.671447,74.39047241210938,708.32373046875,2581.05859375,1290.1144440174103,966.2879028320312,206.96298217773438,2556.426513671875,lgp,mu+lambda,reward,hopper,3,88300,2581.05859375,2565.65966796875,2556.426513671875
884,884,2069.5185546875,1.4151198863983154,2562.748779296875,3,884,1687172632.1044965,69.76066589355469,807.4485473632812,2564.683837890625,1291.5474934577942,1022.3444213867188,198.59422302246094,2544.962890625,lgp,mu+lambda,reward,hopper,3,88400,2564.683837890625,2562.748779296875,2544.962890625
885,885,1903.277099609375,1.417290210723877,2549.0576171875,3,885,1687172633.5371907,75.28693389892578,787.7553100585938,2558.1826171875,1292.9801876544952,1002.596923828125,206.27731323242188,2528.731689453125,lgp,mu+lambda,reward,hopper,3,88500,2558.1826171875,2549.0576171875,2528.731689453125
886,886,1003.1952514648438,1.4162267446517944,2544.12109375,3,886,1687172634.9697905,86.1650619506836,750.8145141601562,2570.05126953125,1294.412787437439,962.8845825195312,218.33578491210938,2538.01904296875,lgp,mu+lambda,reward,hopper,3,88600,2570.05126953125,2544.12109375,2538.01904296875
887,887,1044.8734130859375,1.4165730476379395,2557.009521484375,3,887,1687172636.404416,74.1302490234375,788.1808471679688,2588.22412109375,1295.8474130630493,997.9620971679688,210.60552978515625,2555.74072265625,lgp,mu+lambda,reward,hopper,3,88700,2588.22412109375,2557.009521484375,2555.74072265625
888,888,1715.8525390625,1.4149467945098877,2558.81201171875,3,888,1687172637.8366258,79.82704162597656,827.125732421875,2599.93603515625,1297.2796227931976,993.3526611328125,230.212890625,2540.768310546875,lgp,mu+lambda,reward,hopper,3,88800,2599.93603515625,2558.81201171875,2540.768310546875
889,889,997.65771484375,1.4154566526412964,2546.1865234375,3,889,1687172639.2688866,61.678810119628906,730.8297729492188,2546.409912109375,1298.7118835449219,951.3466186523438,208.06564331054688,2531.69970703125,lgp,mu+lambda,reward,hopper,3,88900,2546.409912109375,2546.1865234375,2531.69970703125
890,890,1019.9710693359375,1.4157052040100098,2584.106689453125,3,890,1687172640.7016973,61.76361846923828,768.8551635742188,2591.51171875,1300.144694328308,985.0393676757812,198.4968719482422,2549.781494140625,lgp,mu+lambda,reward,hopper,3,89000,2591.51171875,2584.106689453125,2549.781494140625
891,891,998.8817138671875,1.408471941947937,2562.55322265625,3,891,1687172642.1277375,56.92725372314453,742.9506225585938,2586.320556640625,1301.570734500885,980.06298828125,207.43832397460938,2562.51904296875,lgp,mu+lambda,reward,hopper,3,89100,2586.320556640625,2562.55322265625,2562.51904296875
892,892,1005.8111572265625,1.4155492782592773,2572.57861328125,3,892,1687172643.5611377,82.26131439208984,737.5040283203125,2610.9697265625,1303.0041346549988,976.1775512695312,199.8348388671875,2553.039306640625,lgp,mu+lambda,reward,hopper,3,89200,2610.9697265625,2572.57861328125,2553.039306640625
893,893,992.3577880859375,1.414294958114624,2537.947021484375,3,893,1687172644.9927247,75.51315307617188,703.5865478515625,2567.26708984375,1304.4357216358185,947.9956665039062,194.369873046875,2533.539306640625,lgp,mu+lambda,reward,hopper,3,89300,2567.26708984375,2537.947021484375,2533.539306640625
894,894,669.0360107421875,1.4110674858093262,2555.100341796875,3,894,1687172646.4208746,52.23778533935547,713.8992309570312,2585.58837890625,1305.8638715744019,997.0330810546875,197.07061767578125,2550.689697265625,lgp,mu+lambda,reward,hopper,3,89400,2585.58837890625,2555.100341796875,2550.689697265625
895,895,2429.52783203125,1.4139111042022705,2548.546875,3,895,1687172647.8526,94.194580078125,840.8372192382812,2568.0478515625,1307.295597076416,1027.0079345703125,229.16726684570312,2546.782470703125,lgp,mu+lambda,reward,hopper,3,89500,2568.0478515625,2548.546875,2546.782470703125
896,896,1367.408203125,1.4169120788574219,2554.63232421875,3,896,1687172649.2862704,99.42463684082031,783.1370239257812,2561.743408203125,1308.72926735878,1009.2305908203125,185.85552978515625,2535.275634765625,lgp,mu+lambda,reward,hopper,3,89600,2561.743408203125,2554.63232421875,2535.275634765625
897,897,1173.9156494140625,1.4167301654815674,2541.85986328125,3,897,1687172650.7208505,82.5999526977539,745.9281005859375,2566.823486328125,1310.1638474464417,995.0172119140625,180.46188354492188,2540.048095703125,lgp,mu+lambda,reward,hopper,3,89700,2566.823486328125,2541.85986328125,2540.048095703125
