,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
94,94,0,49.59819793701172,94,-1498.196044921875,2.0202693939208984,1022.76025390625,1042.9779052734375,1039.1512451171875,1039.4573974609375,209.95362257957458,1686917366.5659456,14079.1044921875,262.4378356933594,cgp,mu+lambda,hopper,5,9400,1042.9779052734375,1039.4573974609375,1039.1512451171875
95,95,0,70.9431381225586,95,504.8580322265625,2.0263991355895996,1028.44873046875,1045.7105712890625,1039.9493408203125,1041.3232421875,211.99496793746948,1686917368.607291,458.5599365234375,220.45883178710938,cgp,mu+lambda,hopper,5,9500,1045.7105712890625,1041.3232421875,1039.9493408203125
96,96,0,55.721805572509766,96,504.5183410644531,2.0243544578552246,1026.06494140625,1073.212890625,1055.5374755859375,1070.421630859375,214.0340871810913,1686917370.6464102,471.7341613769531,184.79745483398438,cgp,mu+lambda,hopper,5,9600,1073.212890625,1070.421630859375,1055.5374755859375
97,97,0,67.74422454833984,97,528.9815063476562,2.026548147201538,1023.7067260742188,1089.4132080078125,1039.927734375,1045.895263671875,216.0742301940918,1686917372.6865532,447.9273681640625,332.40582275390625,cgp,mu+lambda,hopper,5,9700,1089.4132080078125,1045.895263671875,1039.927734375
98,98,0,61.06687927246094,98,553.0265502929688,2.0255532264709473,1026.05126953125,1051.8682861328125,1041.6414794921875,1046.0960693359375,218.11371040344238,1686917374.7260334,456.7398681640625,644.0692138671875,cgp,mu+lambda,hopper,5,9800,1051.8682861328125,1046.0960693359375,1041.6414794921875
99,99,0,57.67165756225586,99,495.7850341796875,2.0218169689178467,1029.255126953125,1073.0689697265625,1042.2279052734375,1048.4620361328125,220.15120339393616,1686917376.7635264,463.1770935058594,238.06735229492188,cgp,mu+lambda,hopper,5,9900,1073.0689697265625,1048.4620361328125,1042.2279052734375
100,100,0,51.59142303466797,100,-1518.0755615234375,2.025998830795288,1011.67041015625,1063.0565185546875,1039.2568359375,1052.122314453125,222.19006276130676,1686917378.8023858,14076.0283203125,222.92041015625,cgp,mu+lambda,hopper,5,10000,1063.0565185546875,1052.122314453125,1039.2568359375
101,101,0,46.0404052734375,101,408.8558044433594,2.022918224334717,1025.7100830078125,1086.2769775390625,1061.1783447265625,1065.10498046875,224.22559690475464,1686917380.83792,457.2665100097656,108.91914367675781,cgp,mu+lambda,hopper,5,10100,1086.2769775390625,1065.10498046875,1061.1783447265625
102,102,0,48.733551025390625,102,400.61474609375,2.0220370292663574,1010.297119140625,1069.1668701171875,1063.0804443359375,1063.2264404296875,226.2605197429657,1686917382.8728428,440.3941345214844,143.30226135253906,cgp,mu+lambda,hopper,5,10200,1069.1668701171875,1063.2264404296875,1063.0804443359375
103,103,0,47.376739501953125,103,377.1564025878906,2.0218827724456787,981.9729614257812,1069.4630126953125,1053.652099609375,1055.2249755859375,228.29496049880981,1686917384.9072835,444.8375244140625,127.42405700683594,cgp,mu+lambda,hopper,5,10300,1069.4630126953125,1055.2249755859375,1053.652099609375
104,104,0,59.32393264770508,104,481.55096435546875,2.0228826999664307,1023.924560546875,1089.5660400390625,1069.888671875,1073.455078125,230.3304853439331,1686917386.9428084,459.9243469238281,175.46449279785156,cgp,mu+lambda,hopper,5,10400,1089.5660400390625,1073.455078125,1069.888671875
105,105,0,52.77164077758789,105,447.14837646484375,2.0202343463897705,1017.9234619140625,1071.9735107421875,1063.541259765625,1065.8350830078125,232.36365008354187,1686917388.9759731,450.4231872558594,166.5926055908203,cgp,mu+lambda,hopper,5,10500,1071.9735107421875,1065.8350830078125,1063.541259765625
106,106,0,59.9553108215332,106,-514.9115600585938,2.017575740814209,1016.5097045898438,1068.0184326171875,1063.982421875,1064.82373046875,234.39395380020142,1686917391.0062768,10009.5556640625,145.74710083007812,cgp,mu+lambda,hopper,5,10600,1068.0184326171875,1064.82373046875,1063.982421875
107,107,0,59.313106536865234,107,456.61236572265625,2.0210957527160645,1019.1870727539062,1084.1827392578125,1075.9058837890625,1076.5467529296875,236.42793226242065,1686917393.0402553,442.89605712890625,186.77481079101562,cgp,mu+lambda,hopper,5,10700,1084.1827392578125,1076.5467529296875,1075.9058837890625
108,108,0,68.16569519042969,108,447.6567077636719,2.014000415802002,1002.2623291015625,1102.8406982421875,1074.315673828125,1076.51953125,238.45491075515747,1686917395.0672338,439.6072692871094,169.57228088378906,cgp,mu+lambda,hopper,5,10800,1102.8406982421875,1076.51953125,1074.315673828125
109,109,0,56.29160690307617,109,480.189208984375,2.022566556930542,1020.7633056640625,1203.3060302734375,1064.869384765625,1066.557373046875,240.49030423164368,1686917397.1026273,458.1219787597656,198.29983520507812,cgp,mu+lambda,hopper,5,10900,1203.3060302734375,1066.557373046875,1064.869384765625
110,110,0,55.33293151855469,110,-567.9705810546875,2.020516872406006,1002.6986083984375,1145.47607421875,1084.0272216796875,1137.057861328125,242.52294659614563,1686917399.1352696,10003.6240234375,140.81764221191406,cgp,mu+lambda,hopper,5,11000,1145.47607421875,1137.057861328125,1084.0272216796875
111,111,0,67.81304931640625,111,535.4898071289062,2.016690731048584,1037.051513671875,1167.2864990234375,1165.033203125,1165.8477783203125,244.5521104335785,1686917401.1644335,487.7985534667969,256.095703125,cgp,mu+lambda,hopper,5,11100,1167.2864990234375,1165.8477783203125,1165.033203125
112,112,0,54.72836685180664,112,472.41802978515625,2.02085280418396,1053.7222900390625,1169.323486328125,1165.56201171875,1168.3983154296875,246.58650302886963,1686917403.198826,484.9415588378906,149.14547729492188,cgp,mu+lambda,hopper,5,11200,1169.323486328125,1168.3983154296875,1165.56201171875
113,113,0,48.54500961303711,113,481.1553649902344,2.0170395374298096,1085.6636962890625,1165.8841552734375,1156.0186767578125,1160.199462890625,248.61629247665405,1686917405.2286155,496.2210693359375,129.8259735107422,cgp,mu+lambda,hopper,5,11300,1165.8841552734375,1160.199462890625,1156.0186767578125
114,114,0,69.26266479492188,114,573.6961669921875,2.0204200744628906,1102.2237548828125,1220.2171630859375,1180.9195556640625,1214.656982421875,250.64906811714172,1686917407.2613912,506.7544250488281,301.6876525878906,cgp,mu+lambda,hopper,5,11400,1220.2171630859375,1214.656982421875,1180.9195556640625
115,115,0,66.69690704345703,115,514.2713012695312,2.013873338699341,1092.8017578125,1181.780517578125,1170.1923828125,1177.878173828125,252.67577457427979,1686917409.2880976,488.4642028808594,221.18643188476562,cgp,mu+lambda,hopper,5,11500,1181.780517578125,1177.878173828125,1170.1923828125
116,116,0,56.15629577636719,116,590.2926635742188,2.017475128173828,1091.62255859375,1183.8922119140625,1177.7476806640625,1181.4071044921875,254.70563197135925,1686917411.317955,497.2523193359375,672.717041015625,cgp,mu+lambda,hopper,5,11600,1183.8922119140625,1181.4071044921875,1177.7476806640625
117,117,0,54.70322036743164,117,524.460693359375,2.0155718326568604,1064.3790283203125,1208.00634765625,1190.7791748046875,1197.216552734375,256.73447346687317,1686917413.3467965,485.6859130859375,242.4248046875,cgp,mu+lambda,hopper,5,11700,1208.00634765625,1197.216552734375,1190.7791748046875
118,118,0,53.04460144042969,118,466.19921875,2.018453598022461,1022.9186401367188,1189.14306640625,1176.9705810546875,1179.6497802734375,258.764839887619,1686917415.377163,475.8229675292969,206.3490447998047,cgp,mu+lambda,hopper,5,11800,1189.14306640625,1179.6497802734375,1176.9705810546875
119,119,0,60.61576843261719,119,524.793212890625,2.0178468227386475,1083.0361328125,1169.3504638671875,1162.9326171875,1165.7022705078125,260.79635405540466,1686917417.408677,500.631103515625,206.88726806640625,cgp,mu+lambda,hopper,5,11900,1169.3504638671875,1165.7022705078125,1162.9326171875
120,120,0,68.94353485107422,120,569.642333984375,2.0194451808929443,1084.58642578125,1180.8515625,1173.416015625,1176.140625,262.83051013946533,1686917419.4428332,489.0868225097656,436.9595947265625,cgp,mu+lambda,hopper,5,12000,1180.8515625,1176.140625,1173.416015625
121,121,0,69.94694519042969,121,505.77203369140625,2.0158636569976807,1091.1490478515625,1180.9761962890625,1170.7049560546875,1176.800537109375,264.85887026786804,1686917421.4711933,491.572021484375,169.53802490234375,cgp,mu+lambda,hopper,5,12100,1180.9761962890625,1176.800537109375,1170.7049560546875
122,122,0,74.06199645996094,122,554.3272705078125,2.017910957336426,1084.696044921875,1193.51220703125,1163.51904296875,1190.8341064453125,266.8904206752777,1686917423.5027437,488.2765197753906,347.59454345703125,cgp,mu+lambda,hopper,5,12200,1193.51220703125,1190.8341064453125,1163.51904296875
123,123,0,77.96722412109375,123,591.6792602539062,2.016838788986206,1099.6773681640625,1182.1796875,1173.26416015625,1175.899658203125,268.9197599887848,1686917425.532083,490.3019104003906,577.3314819335938,cgp,mu+lambda,hopper,5,12300,1182.1796875,1175.899658203125,1173.26416015625
124,124,0,61.91395950317383,124,499.1565246582031,2.0201330184936523,1091.3228759765625,1216.17529296875,1176.960693359375,1178.5091552734375,270.95268869400024,1686917427.5650117,492.0257568359375,162.39715576171875,cgp,mu+lambda,hopper,5,12400,1216.17529296875,1178.5091552734375,1176.960693359375
125,125,0,55.4597282409668,125,528.896728515625,2.0211479663848877,1086.2520751953125,1183.9063720703125,1160.3621826171875,1161.075927734375,272.9855890274048,1686917429.597912,496.04437255859375,210.95916748046875,cgp,mu+lambda,hopper,5,12500,1183.9063720703125,1161.075927734375,1160.3621826171875
126,126,0,75.51944732666016,126,564.9403076171875,2.0177764892578125,1128.927001953125,1208.68603515625,1177.5289306640625,1189.1461181640625,275.0161085128784,1686917431.6284316,502.1983947753906,247.1272430419922,cgp,mu+lambda,hopper,5,12600,1208.68603515625,1189.1461181640625,1177.5289306640625
127,127,0,60.11506652832031,127,593.8745727539062,2.01796555519104,1123.91162109375,1214.86962890625,1193.7154541015625,1212.1214599609375,277.04650020599365,1686917433.6588233,511.2523193359375,531.2822875976562,cgp,mu+lambda,hopper,5,12700,1214.86962890625,1212.1214599609375,1193.7154541015625
128,128,0,57.188438415527344,128,537.5204467773438,2.0162994861602783,1093.69287109375,1212.009765625,1159.8818359375,1172.0224609375,279.0756959915161,1686917435.688019,493.77862548828125,236.80360412597656,cgp,mu+lambda,hopper,5,12800,1212.009765625,1172.0224609375,1159.8818359375
129,129,0,78.36895751953125,129,592.0923461914062,2.0181126594543457,1131.7620849609375,1193.9637451171875,1188.015869140625,1188.4832763671875,281.10638904571533,1686917437.718712,510.942138671875,265.33599853515625,cgp,mu+lambda,hopper,5,12900,1193.9637451171875,1188.4832763671875,1188.015869140625
130,130,0,50.45467758178711,130,498.64849853515625,2.0160813331604004,1096.5814208984375,1237.033203125,1174.2027587890625,1229.919921875,283.1348693370819,1686917439.7471924,490.8358459472656,219.79440307617188,cgp,mu+lambda,hopper,5,13000,1237.033203125,1229.919921875,1174.2027587890625
131,131,0,54.884578704833984,131,502.7405700683594,2.018887519836426,1114.004150390625,1192.5565185546875,1178.5291748046875,1183.2176513671875,285.16608691215515,1686917441.77841,502.7097473144531,151.85525512695312,cgp,mu+lambda,hopper,5,13100,1192.5565185546875,1183.2176513671875,1178.5291748046875
132,132,0,70.2388687133789,132,611.5910034179688,2.0118985176086426,1125.63916015625,1204.958251953125,1186.0877685546875,1204.2164306640625,287.1906223297119,1686917443.8029454,507.1727294921875,763.9370727539062,cgp,mu+lambda,hopper,5,13200,1204.958251953125,1204.2164306640625,1186.0877685546875
133,133,0,74.52196502685547,133,575.68701171875,2.019428014755249,1127.3416748046875,1178.88720703125,1171.218505859375,1172.86279296875,289.2222456932068,1686917445.8345687,499.0172119140625,361.9176025390625,cgp,mu+lambda,hopper,5,13300,1178.88720703125,1172.86279296875,1171.218505859375
134,134,0,71.2016372680664,134,563.7724609375,2.0139458179473877,1097.353271484375,1236.9434814453125,1164.4530029296875,1201.1368408203125,291.2518548965454,1686917447.864178,501.787841796875,222.04080200195312,cgp,mu+lambda,hopper,5,13400,1236.9434814453125,1201.1368408203125,1164.4530029296875
135,135,0,77.09954071044922,135,498.6198425292969,2.0160269737243652,1097.7960205078125,1178.133544921875,1171.6868896484375,1177.038330078125,293.2838065624237,1686917449.8961296,503.8697814941406,197.23191833496094,cgp,mu+lambda,hopper,5,13500,1178.133544921875,1177.038330078125,1171.6868896484375
136,136,0,53.58744812011719,136,487.25213623046875,2.0158743858337402,1062.20458984375,1202.2054443359375,1174.0458984375,1187.7567138671875,295.3149223327637,1686917451.9272454,484.3025207519531,208.98666381835938,cgp,mu+lambda,hopper,5,13600,1202.2054443359375,1187.7567138671875,1174.0458984375
137,137,0,53.72361755371094,137,482.2235412597656,2.011866331100464,1085.9735107421875,1210.951416015625,1192.54638671875,1194.4873046875,297.34184741973877,1686917453.9541705,488.946533203125,149.5833740234375,cgp,mu+lambda,hopper,5,13700,1210.951416015625,1194.4873046875,1192.54638671875
138,138,0,54.85407638549805,138,507.8626403808594,2.0165045261383057,1103.047607421875,1187.7735595703125,1171.0762939453125,1179.08935546875,299.3718295097351,1686917455.9841526,492.9497985839844,208.78286743164062,cgp,mu+lambda,hopper,5,13800,1187.7735595703125,1179.08935546875,1171.0762939453125
139,139,0,58.24905776977539,139,476.6394958496094,2.0217247009277344,1093.9862060546875,1197.3681640625,1182.7340087890625,1183.1126708984375,301.40647053718567,1686917458.0187936,496.4520568847656,160.51629638671875,cgp,mu+lambda,hopper,5,13900,1197.3681640625,1183.1126708984375,1182.7340087890625
140,140,0,50.447547912597656,140,511.94390869140625,2.017908811569214,1106.765625,1192.6171875,1180.9051513671875,1183.327880859375,303.4366888999939,1686917460.049012,500.1611328125,194.40234375,cgp,mu+lambda,hopper,5,14000,1192.6171875,1183.327880859375,1180.9051513671875
141,141,0,73.01730346679688,141,485.1204528808594,2.023104429244995,1088.937255859375,1196.72509765625,1176.8419189453125,1180.7069091796875,305.47309970855713,1686917462.0854228,482.802490234375,196.99349975585938,cgp,mu+lambda,hopper,5,14100,1196.72509765625,1180.7069091796875,1176.8419189453125
142,142,0,60.83344268798828,142,528.1954345703125,2.016631841659546,1112.67578125,1207.4234619140625,1183.8160400390625,1184.5540771484375,307.5030264854431,1686917464.1153495,506.5018005371094,226.9337158203125,cgp,mu+lambda,hopper,5,14200,1207.4234619140625,1184.5540771484375,1183.8160400390625
143,143,0,63.397396087646484,143,542.044677734375,2.0176279544830322,1122.2412109375,1204.2393798828125,1186.9185791015625,1192.2139892578125,309.53348660469055,1686917466.1458097,512.9195556640625,190.08140563964844,cgp,mu+lambda,hopper,5,14300,1204.2393798828125,1192.2139892578125,1186.9185791015625
144,144,0,79.12828063964844,144,609.8119506835938,2.0206549167633057,1099.5831298828125,1184.481689453125,1183.3553466796875,1183.650634765625,311.56665802001953,1686917468.178981,491.20220947265625,756.557373046875,cgp,mu+lambda,hopper,5,14400,1184.481689453125,1183.650634765625,1183.3553466796875
145,145,0,54.51387023925781,145,558.694580078125,2.0145366191864014,1115.8018798828125,1200.388671875,1193.5660400390625,1196.4569091796875,313.59377813339233,1686917470.2061012,511.26580810546875,237.0556182861328,cgp,mu+lambda,hopper,5,14500,1200.388671875,1196.4569091796875,1193.5660400390625
146,146,0,68.64402770996094,146,529.567626953125,2.016606092453003,1084.3497314453125,1192.78857421875,1179.02783203125,1180.4381103515625,315.62364768981934,1686917472.2359707,488.16546630859375,261.4045715332031,cgp,mu+lambda,hopper,5,14600,1192.78857421875,1180.4381103515625,1179.02783203125
147,147,0,61.150726318359375,147,527.9155883789062,2.019874095916748,1083.4833984375,1209.1375732421875,1185.84521484375,1206.0675048828125,317.65458822250366,1686917474.2669113,488.3174133300781,255.50930786132812,cgp,mu+lambda,hopper,5,14700,1209.1375732421875,1206.0675048828125,1185.84521484375
148,148,0,70.55088806152344,148,534.0047607421875,2.0180094242095947,1090.7806396484375,1226.2568359375,1162.6627197265625,1166.9039306640625,319.6851272583008,1686917476.2974503,496.167236328125,231.29620361328125,cgp,mu+lambda,hopper,5,14800,1226.2568359375,1166.9039306640625,1162.6627197265625
149,149,0,49.089561462402344,149,484.49664306640625,2.019014358520508,1109.3123779296875,1198.7806396484375,1183.13037109375,1186.8131103515625,321.7168023586273,1686917478.3291254,505.6604919433594,150.6861114501953,cgp,mu+lambda,hopper,5,14900,1198.7806396484375,1186.8131103515625,1183.13037109375
150,150,0,72.14714813232422,150,513.3544311523438,2.015867233276367,1094.470703125,1211.1248779296875,1190.245361328125,1191.73779296875,323.74504947662354,1686917480.3573725,496.2110290527344,190.695556640625,cgp,mu+lambda,hopper,5,15000,1211.1248779296875,1191.73779296875,1190.245361328125
151,151,0,59.50267791748047,151,520.1842651367188,2.0182790756225586,1123.9217529296875,1241.1396484375,1176.5738525390625,1192.16552734375,325.7776095867157,1686917482.3899326,496.9444885253906,235.94595336914062,cgp,mu+lambda,hopper,5,15100,1241.1396484375,1192.16552734375,1176.5738525390625
