,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_1q,training.fitness_mean,training.top_k_fit.top_0_fit,_timestamp,training.generation,training.fitness_std,training.fitness_median,_step,training.run_id,training.fitness_3q,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
260,1098.6019287109375,449.927686214447,1.6524494886398315,1113.9527587890625,1000.7446899414062,376.90814208984375,1119.8065185546875,1687241917.4620512,260,425.99383544921875,137.47853088378906,260,9,65.99658203125,lgp,mu+lambda,reward,walker2d,9,26000,1119.8065185546875,1113.9527587890625,1098.6019287109375
261,1104.1610107421875,451.6022787094116,1.6553220748901367,1104.4010009765625,1009.500244140625,395.9072570800781,1105.103271484375,1687241919.1366436,261,420.7068786621094,148.98704528808594,261,9,78.8998794555664,lgp,mu+lambda,reward,walker2d,9,26100,1105.103271484375,1104.4010009765625,1104.1610107421875
262,1098.335693359375,453.2759439945221,1.6553642749786377,1098.3968505859375,666.6996459960938,359.060302734375,1104.656494140625,1687241920.810309,262,409.2658996582031,118.66313934326172,262,9,72.633544921875,lgp,mu+lambda,reward,walker2d,9,26200,1104.656494140625,1098.3968505859375,1098.335693359375
263,1101.866455078125,454.9496786594391,1.6543011665344238,1101.884521484375,459.356201171875,340.6880798339844,1108.151123046875,1687241922.4840436,263,400.32464599609375,118.5678939819336,263,9,72.61353302001953,lgp,mu+lambda,reward,walker2d,9,26300,1108.151123046875,1101.884521484375,1101.866455078125
264,1101.3333740234375,456.6226794719696,1.6540348529815674,1108.5775146484375,412.86590576171875,339.7547607421875,1113.980712890625,1687241924.1570444,264,406.9150390625,128.8863067626953,264,9,71.99739074707031,lgp,mu+lambda,reward,walker2d,9,26400,1113.980712890625,1108.5775146484375,1101.3333740234375
265,1100.203857421875,458.29491686820984,1.652693510055542,1103.814208984375,438.1292724609375,339.9361572265625,1103.9034423828125,1687241925.8292818,265,416.35162353515625,95.71419525146484,265,9,62.81633758544922,lgp,mu+lambda,reward,walker2d,9,26500,1103.9034423828125,1103.814208984375,1100.203857421875
266,1099.9149169921875,459.9679811000824,1.6537889242172241,1100.8328857421875,1012.3753662109375,453.54522705078125,1102.0235595703125,1687241927.502346,266,430.23724365234375,220.56529235839844,266,9,89.46794128417969,lgp,mu+lambda,reward,walker2d,9,26600,1102.0235595703125,1100.8328857421875,1099.9149169921875
267,1106.794921875,461.6421859264374,1.6548815965652466,1107.1102294921875,405.783935546875,342.19287109375,1107.65380859375,1687241929.1765509,267,414.8475646972656,116.90109252929688,267,9,69.60037231445312,lgp,mu+lambda,reward,walker2d,9,26700,1107.65380859375,1107.1102294921875,1106.794921875
268,1108.70703125,463.31951117515564,1.6574156284332275,1109.55078125,1022.4376220703125,382.38311767578125,1112.0439453125,1687241930.853876,268,440.2868957519531,117.03118133544922,268,9,69.60299682617188,lgp,mu+lambda,reward,walker2d,9,26800,1112.0439453125,1109.55078125,1108.70703125
269,1101.96533203125,464.9892041683197,1.6502724885940552,1106.8568115234375,1005.107421875,384.3455810546875,1108.396728515625,1687241932.523569,269,429.7269287109375,126.67268371582031,269,9,71.31443786621094,lgp,mu+lambda,reward,walker2d,9,26900,1108.396728515625,1106.8568115234375,1101.96533203125
270,1100.176513671875,466.66399574279785,1.654971957206726,1104.3228759765625,864.0418701171875,385.3961486816406,1107.4896240234375,1687241934.1983607,270,417.4768371582031,149.52210998535156,270,9,79.538330078125,lgp,mu+lambda,reward,walker2d,9,27000,1107.4896240234375,1104.3228759765625,1100.176513671875
271,1100.4677734375,468.3364202976227,1.653874397277832,1102.678955078125,805.4645385742188,390.21014404296875,1112.8961181640625,1687241935.8707852,271,411.40625,163.17813110351562,271,9,87.73074340820312,lgp,mu+lambda,reward,walker2d,9,27100,1112.8961181640625,1102.678955078125,1100.4677734375
272,1103.358642578125,470.01346373558044,1.6576675176620483,1104.2607421875,738.9659423828125,382.5396423339844,1112.3887939453125,1687241937.5478287,272,416.6781005859375,155.41830444335938,272,9,82.53797149658203,lgp,mu+lambda,reward,walker2d,9,27200,1112.3887939453125,1104.2607421875,1103.358642578125
273,1102.6787109375,471.6832015514374,1.6502656936645508,1108.60546875,1005.917724609375,401.7723693847656,1113.7239990234375,1687241939.2175665,273,425.3047180175781,146.41091918945312,273,9,90.37150573730469,lgp,mu+lambda,reward,walker2d,9,27300,1113.7239990234375,1108.60546875,1102.6787109375
274,1102.8406982421875,473.357919216156,1.6548904180526733,1104.891357421875,989.1871337890625,411.229248046875,1107.235107421875,1687241940.8922842,274,415.1505432128906,219.00987243652344,274,9,75.53397369384766,lgp,mu+lambda,reward,walker2d,9,27400,1107.235107421875,1104.891357421875,1102.8406982421875
275,1110.632568359375,475.03263425827026,1.6547484397888184,1114.1297607421875,1008.7147216796875,406.4810791015625,1115.3580322265625,1687241942.5669992,275,418.56414794921875,165.65713500976562,275,9,85.37678527832031,lgp,mu+lambda,reward,walker2d,9,27500,1115.3580322265625,1114.1297607421875,1110.632568359375
276,1095.6151123046875,476.705050945282,1.6530078649520874,1095.692138671875,555.2158813476562,376.409912109375,1097.1962890625,1687241944.239416,276,401.06939697265625,163.28489685058594,276,9,91.83831787109375,lgp,mu+lambda,reward,walker2d,9,27600,1097.1962890625,1095.692138671875,1095.6151123046875
277,1106.6080322265625,478.3792881965637,1.6545770168304443,1107.6236572265625,677.7838745117188,359.96826171875,1107.9647216796875,1687241945.9136531,277,421.17254638671875,108.73440551757812,277,9,75.05220031738281,lgp,mu+lambda,reward,walker2d,9,27700,1107.9647216796875,1107.6236572265625,1106.6080322265625
278,1103.92822265625,480.05194664001465,1.6535096168518066,1106.66064453125,618.5028076171875,385.847412109375,1116.1624755859375,1687241947.5863116,278,414.2270202636719,173.76028442382812,278,9,70.48420715332031,lgp,mu+lambda,reward,walker2d,9,27800,1116.1624755859375,1106.66064453125,1103.92822265625
279,1100.20361328125,481.72599840164185,1.6547560691833496,1104.0609130859375,1002.6968994140625,426.4591369628906,1104.378173828125,1687241949.2603633,279,420.0563049316406,198.8182373046875,279,9,85.8840103149414,lgp,mu+lambda,reward,walker2d,9,27900,1104.378173828125,1104.0609130859375,1100.20361328125
280,1102.6832275390625,483.40115666389465,1.65573251247406,1106.9998779296875,1007.6730346679688,427.8254089355469,1113.3857421875,1687241950.9355216,280,429.8587341308594,199.25006103515625,280,9,78.84654235839844,lgp,mu+lambda,reward,walker2d,9,28000,1113.3857421875,1106.9998779296875,1102.6832275390625
281,1104.9576416015625,485.07490515708923,1.6540263891220093,1105.3955078125,626.7466430664062,362.19146728515625,1107.835205078125,1687241952.60927,281,418.2886047363281,132.3248748779297,281,9,69.77545166015625,lgp,mu+lambda,reward,walker2d,9,28100,1107.835205078125,1105.3955078125,1104.9576416015625
282,1109.383544921875,486.747296333313,1.6531524658203125,1111.608642578125,471.3915710449219,362.28326416015625,1112.66650390625,1687241954.2816613,282,409.5927734375,131.80178833007812,282,9,81.1738052368164,lgp,mu+lambda,reward,walker2d,9,28200,1112.66650390625,1111.608642578125,1109.383544921875
283,1101.828369140625,488.4201509952545,1.6533482074737549,1105.9842529296875,1010.8607788085938,445.8719787597656,1107.1544189453125,1687241955.954516,283,429.34783935546875,205.71914672851562,283,9,86.22782897949219,lgp,mu+lambda,reward,walker2d,9,28300,1107.1544189453125,1105.9842529296875,1101.828369140625
284,1104.8690185546875,490.0923767089844,1.652567744255066,1110.3182373046875,1000.1603393554688,396.51226806640625,1114.345947265625,1687241957.6267416,284,430.0450134277344,128.04635620117188,284,9,82.79623413085938,lgp,mu+lambda,reward,walker2d,9,28400,1114.345947265625,1110.3182373046875,1104.8690185546875
285,1106.91943359375,491.7653257846832,1.6532154083251953,1106.96826171875,1006.6771240234375,425.6641845703125,1116.2705078125,1687241959.2996907,285,432.4354248046875,180.897705078125,285,9,71.44608306884766,lgp,mu+lambda,reward,walker2d,9,28500,1116.2705078125,1106.96826171875,1106.91943359375
286,1102.777099609375,493.43918657302856,1.65433669090271,1103.107666015625,1009.1284790039062,447.8035583496094,1106.032470703125,1687241960.9735515,286,436.5409240722656,168.7506103515625,286,9,89.60792541503906,lgp,mu+lambda,reward,walker2d,9,28600,1106.032470703125,1103.107666015625,1102.777099609375
287,1105.22900390625,495.11288046836853,1.6538029909133911,1105.7041015625,1020.1944580078125,446.6857604980469,1117.401611328125,1687241962.6472454,287,440.0516052246094,216.4269256591797,287,9,72.60728454589844,lgp,mu+lambda,reward,walker2d,9,28700,1117.401611328125,1105.7041015625,1105.22900390625
288,1100.8853759765625,496.7844786643982,1.652178406715393,1103.491943359375,1002.9779663085938,419.9914855957031,1107.880126953125,1687241964.3188436,288,424.49053955078125,207.25631713867188,288,9,71.42161560058594,lgp,mu+lambda,reward,walker2d,9,28800,1107.880126953125,1103.491943359375,1100.8853759765625
289,1100.1488037109375,498.4568922519684,1.6539442539215088,1105.8665771484375,1006.677001953125,395.4481201171875,1112.617919921875,1687241965.9912572,289,417.37615966796875,173.23155212402344,289,9,75.2575454711914,lgp,mu+lambda,reward,walker2d,9,28900,1112.617919921875,1105.8665771484375,1100.1488037109375
290,1107.548583984375,500.1316452026367,1.6550979614257812,1108.1826171875,1006.1646728515625,385.2445983886719,1119.6783447265625,1687241967.6660101,290,428.5776672363281,154.41217041015625,290,9,77.3768310546875,lgp,mu+lambda,reward,walker2d,9,29000,1119.6783447265625,1108.1826171875,1107.548583984375
291,1106.5845947265625,501.80596446990967,1.6545192003250122,1107.589599609375,1007.8629150390625,401.79827880859375,1118.9710693359375,1687241969.3403294,291,426.84490966796875,154.67230224609375,291,9,76.11814880371094,lgp,mu+lambda,reward,walker2d,9,29100,1118.9710693359375,1107.589599609375,1106.5845947265625
292,1096.6781005859375,503.48151421546936,1.6555709838867188,1111.9598388671875,689.1813354492188,382.8860778808594,1113.0784912109375,1687241971.0158792,292,413.079345703125,149.08023071289062,292,9,75.74620056152344,lgp,mu+lambda,reward,walker2d,9,29200,1113.0784912109375,1111.9598388671875,1096.6781005859375
293,1101.493408203125,505.1534945964813,1.652490258216858,1103.794921875,1005.8128662109375,393.5821533203125,1110.033447265625,1687241972.6878595,293,424.0619201660156,135.01026916503906,293,9,76.32466125488281,lgp,mu+lambda,reward,walker2d,9,29300,1110.033447265625,1103.794921875,1101.493408203125
294,1102.068603515625,506.8271014690399,1.653760552406311,1110.2252197265625,1006.410888671875,430.1088562011719,1111.775146484375,1687241974.3614664,294,426.9197998046875,213.1221923828125,294,9,76.53137969970703,lgp,mu+lambda,reward,walker2d,9,29400,1111.775146484375,1110.2252197265625,1102.068603515625
295,1105.403076171875,508.5024733543396,1.655619740486145,1107.3392333984375,1005.86962890625,393.9348449707031,1109.8558349609375,1687241976.0368383,295,425.4961242675781,142.61825561523438,295,9,77.91056060791016,lgp,mu+lambda,reward,walker2d,9,29500,1109.8558349609375,1107.3392333984375,1105.403076171875
296,1107.23779296875,510.175580739975,1.653585433959961,1108.7257080078125,412.40728759765625,331.98736572265625,1109.206298828125,1687241977.7099457,296,409.46331787109375,106.78701782226562,296,9,66.04338836669922,lgp,mu+lambda,reward,walker2d,9,29600,1109.206298828125,1108.7257080078125,1107.23779296875
297,1095.4854736328125,511.8506977558136,1.6553257703781128,1103.787109375,1008.0489501953125,413.48077392578125,1104.437744140625,1687241979.3850627,297,427.185791015625,166.69631958007812,297,9,83.42803955078125,lgp,mu+lambda,reward,walker2d,9,29700,1104.437744140625,1103.787109375,1095.4854736328125
298,1103.2398681640625,513.5213286876678,1.652130365371704,1103.4263916015625,747.34130859375,-621.6187744140625,1114.4705810546875,1687241981.0556936,298,9996.4716796875,147.35690307617188,298,9,78.589599609375,lgp,mu+lambda,reward,walker2d,9,29800,1114.4705810546875,1103.4263916015625,1103.2398681640625
299,1106.7005615234375,515.194087266922,1.6513093709945679,1109.2235107421875,1004.8468017578125,440.09368896484375,1111.869384765625,1687241982.7284522,299,427.1784973144531,209.0533447265625,299,9,79.55658721923828,lgp,mu+lambda,reward,walker2d,9,29900,1111.869384765625,1109.2235107421875,1106.7005615234375
300,1105.4500732421875,516.865038394928,1.6515533924102783,1106.2138671875,609.6710815429688,373.5375671386719,1107.5587158203125,1687241984.3994033,300,411.23358154296875,146.79258728027344,300,9,75.63265991210938,lgp,mu+lambda,reward,walker2d,9,30000,1107.5587158203125,1106.2138671875,1105.4500732421875
301,1104.848876953125,518.5358867645264,1.6511982679367065,1106.320556640625,942.0592041015625,403.7510986328125,1107.4876708984375,1687241986.0702517,301,425.5348815917969,140.78488159179688,301,9,73.59884643554688,lgp,mu+lambda,reward,walker2d,9,30100,1107.4876708984375,1106.320556640625,1104.848876953125
302,1099.215087890625,520.2087121009827,1.6537452936172485,1104.282470703125,999.0570068359375,406.4837341308594,1107.036376953125,1687241987.743077,302,420.9837951660156,173.63507080078125,302,9,81.25977325439453,lgp,mu+lambda,reward,walker2d,9,30200,1107.036376953125,1104.282470703125,1099.215087890625
303,1100.6680908203125,521.8808166980743,1.652891993522644,1107.6046142578125,1002.8279418945312,405.7347106933594,1111.5772705078125,1687241989.4151816,303,423.7119140625,184.44927978515625,303,9,78.78302001953125,lgp,mu+lambda,reward,walker2d,9,30300,1111.5772705078125,1107.6046142578125,1100.6680908203125
304,1101.7528076171875,523.5563442707062,1.6559141874313354,1106.18505859375,1018.4841918945312,418.627685546875,1117.2608642578125,1687241991.0907092,304,435.73480224609375,163.27743530273438,304,9,68.71818542480469,lgp,mu+lambda,reward,walker2d,9,30400,1117.2608642578125,1106.18505859375,1101.7528076171875
305,1103.9398193359375,525.2285585403442,1.6525593996047974,1104.138916015625,1005.9048461914062,391.771484375,1116.78173828125,1687241992.7629235,305,421.34295654296875,170.08221435546875,305,9,80.74664306640625,lgp,mu+lambda,reward,walker2d,9,30500,1116.78173828125,1104.138916015625,1103.9398193359375
306,1099.33984375,526.9028613567352,1.6549251079559326,1102.5020751953125,1008.349609375,445.45635986328125,1110.6485595703125,1687241994.4372263,306,434.62408447265625,220.79730224609375,306,9,76.9260025024414,lgp,mu+lambda,reward,walker2d,9,30600,1110.6485595703125,1102.5020751953125,1099.33984375
307,1109.0244140625,528.5743808746338,1.6530324220657349,1109.7215576171875,1013.2214965820312,438.43597412109375,1114.7755126953125,1687241996.1087458,307,437.5839538574219,202.76922607421875,307,9,78.40316009521484,lgp,mu+lambda,reward,walker2d,9,30700,1114.7755126953125,1109.7215576171875,1109.0244140625
308,1097.17578125,530.254248380661,1.6602442264556885,1101.5885009765625,988.6295776367188,419.0953674316406,1115.51220703125,1687241997.7886133,308,426.17327880859375,200.39553833007812,308,9,74.65411376953125,lgp,mu+lambda,reward,walker2d,9,30800,1115.51220703125,1101.5885009765625,1097.17578125
309,1105.3011474609375,531.9254858493805,1.651002049446106,1111.831787109375,1005.2993774414062,393.194091796875,1112.2532958984375,1687241999.4598508,309,426.49603271484375,146.33816528320312,309,9,71.02908325195312,lgp,mu+lambda,reward,walker2d,9,30900,1112.2532958984375,1111.831787109375,1105.3011474609375
310,1103.4625244140625,533.6041975021362,1.6541411876678467,1112.1461181640625,1002.9055786132812,394.2440490722656,1113.0233154296875,1687242001.1385624,310,430.55206298828125,136.9743194580078,310,9,80.39875793457031,lgp,mu+lambda,reward,walker2d,9,31000,1113.0233154296875,1112.1461181640625,1103.4625244140625
311,1109.2891845703125,535.3886771202087,1.7637720108032227,1116.80712890625,1007.6322631835938,409.5394592285156,1117.8963623046875,1687242002.923042,311,426.3497619628906,184.84918212890625,311,9,70.95999908447266,lgp,mu+lambda,reward,walker2d,9,31100,1117.8963623046875,1116.80712890625,1109.2891845703125
312,1096.2474365234375,537.1514296531677,1.740963339805603,1098.021728515625,1025.6805419921875,451.9731140136719,1102.52197265625,1687242004.6857946,312,446.54931640625,179.55874633789062,312,9,72.0248794555664,lgp,mu+lambda,reward,walker2d,9,31200,1102.52197265625,1098.021728515625,1096.2474365234375
313,1106.2789306640625,539.0041272640228,1.8290601968765259,1114.807861328125,783.9738159179688,398.25787353515625,1115.7322998046875,1687242006.5384922,313,419.402587890625,142.83819580078125,313,9,76.95449829101562,lgp,mu+lambda,reward,walker2d,9,31300,1115.7322998046875,1114.807861328125,1106.2789306640625
314,1101.9244384765625,540.7417604923248,1.7178986072540283,1102.0682373046875,1005.2330322265625,-594.6329956054688,1103.4046630859375,1687242008.2761254,314,9999.615234375,156.97433471679688,314,9,76.80241394042969,lgp,mu+lambda,reward,walker2d,9,31400,1103.4046630859375,1102.0682373046875,1101.9244384765625
