,_step,_runtime,training.fitness_3q,_timestamp,training.run_id,training.generation,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,solver,ea,environment,seed
896,896,4312.36709022522,573.9807739257812,1687028201.0051281,0,896,1002.0513305664062,998.7314453125,271.1471862792969,4.776110649108887,1002.1536865234375,780.2810668945312,912.6306762695312,1002.1187133789062,cgp,mu+lambda,ant,6
897,897,4317.158437490463,634.123779296875,1687028205.7964754,0,897,1001.7365112304688,998.0987548828125,243.77267456054688,4.774082183837891,1001.8671264648438,787.280517578125,914.4163818359375,1001.7554321289062,cgp,mu+lambda,ant,6
898,898,4321.948711633682,642.76953125,1687028210.5867496,0,898,1001.9719848632812,997.4716796875,284.8307800292969,4.77265739440918,1002.0137329101562,778.5198364257812,915.7272338867188,1001.9869384765625,cgp,mu+lambda,ant,6
899,899,4326.739629268646,708.0472412109375,1687028215.3776672,0,899,1001.79833984375,999.9343872070312,206.74050903320312,4.772314548492432,1002.3270263671875,830.7869873046875,942.328857421875,1001.8438720703125,cgp,mu+lambda,ant,6
900,900,4331.530570745468,696.27001953125,1687028220.1686087,0,900,1001.8328247070312,997.7586669921875,198.8874969482422,4.7733025550842285,1002.0585327148438,837.0120849609375,947.8333740234375,1001.8373413085938,cgp,mu+lambda,ant,6
901,901,4336.321556329727,619.45849609375,1687028224.9595942,0,901,1001.67431640625,998.3820190429688,266.7879333496094,4.773332118988037,1001.8724365234375,785.728759765625,920.8908081054688,1001.8701782226562,cgp,mu+lambda,ant,6
902,902,4341.111608505249,632.868896484375,1687028229.7496464,0,902,1002.06494140625,996.33642578125,272.48016357421875,4.7731122970581055,1002.1207885742188,770.1300048828125,882.217041015625,1002.1088256835938,cgp,mu+lambda,ant,6
903,903,4345.902728557587,639.87451171875,1687028234.5407665,0,903,1001.8848266601562,997.2767333984375,265.4178771972656,4.773400783538818,1002.0078735351562,777.7857055664062,897.9828491210938,1001.9216918945312,cgp,mu+lambda,ant,6
904,904,4350.69411110878,687.8060302734375,1687028239.332149,0,904,1001.87353515625,997.6136474609375,10033.6533203125,4.773601531982422,1002.045166015625,-193.85089111328125,942.6861572265625,1001.9375,cgp,mu+lambda,ant,6
905,905,4355.4847676754,691.0466918945312,1687028244.1228056,0,905,1001.83837890625,1000.029541015625,286.7378234863281,4.773539066314697,1001.9785766601562,807.2291259765625,972.774658203125,1001.9657592773438,cgp,mu+lambda,ant,6
906,906,4360.273964881897,669.249755859375,1687028248.9120028,0,906,1001.7902221679688,1000.3719482421875,275.374755859375,4.772244930267334,1002.1236572265625,800.5252075195312,955.5046997070312,1001.8217163085938,cgp,mu+lambda,ant,6
907,907,4365.063896894455,648.5841674804688,1687028253.7019348,0,907,1001.7474975585938,1000.618408203125,310.1226806640625,4.772509574890137,1001.7633056640625,768.4649658203125,927.191650390625,1001.7523803710938,cgp,mu+lambda,ant,6
908,908,4369.85556101799,648.5345458984375,1687028258.493599,0,908,1001.82421875,997.1860961914062,289.4516296386719,4.774925708770752,1002.0335693359375,772.9171752929688,936.0859375,1001.9754638671875,cgp,mu+lambda,ant,6
909,909,4374.646965742111,684.2682495117188,1687028263.2850037,0,909,1001.879638671875,997.5925903320312,229.4547119140625,4.774289131164551,1001.9782104492188,820.6215209960938,958.6232299804688,1001.9039306640625,cgp,mu+lambda,ant,6
910,910,4379.436210155487,695.929931640625,1687028268.074248,0,910,1002.0626831054688,999.784912109375,233.9142303466797,4.771883010864258,1002.1851806640625,817.7660522460938,929.34326171875,1002.1674194335938,cgp,mu+lambda,ant,6
911,911,4384.226259231567,625.1827392578125,1687028272.8642972,0,911,1001.9444580078125,998.50244140625,279.8623352050781,4.772998332977295,1002.03369140625,756.517822265625,822.534912109375,1001.9592895507812,cgp,mu+lambda,ant,6
912,912,4389.015523433685,642.1241455078125,1687028277.6535614,0,912,1001.765625,998.1181030273438,268.7197570800781,4.771777153015137,1001.8912353515625,766.8234252929688,883.8453369140625,1001.7792358398438,cgp,mu+lambda,ant,6
913,913,4393.804126739502,671.1420288085938,1687028282.4421647,0,913,1001.8515625,1000.026123046875,256.4665222167969,4.77065372467041,1001.9656982421875,802.4139404296875,935.9886474609375,1001.8946533203125,cgp,mu+lambda,ant,6
914,914,4398.595904827118,684.3411865234375,1687028287.2339427,0,914,1001.944580078125,998.9014282226562,252.49229431152344,4.773863315582275,1002.031005859375,822.5817260742188,969.8402709960938,1002.0101928710938,cgp,mu+lambda,ant,6
915,915,4403.369162797928,632.14013671875,1687028292.0072007,0,915,1001.9083862304688,1000.4134521484375,10030.25,4.755748748779297,1002.0747680664062,-234.0107421875,871.9801025390625,1001.93505859375,cgp,mu+lambda,ant,6
916,916,4408.139972448349,672.2140502929688,1687028296.7780104,0,916,1001.9427490234375,1000.0302734375,267.0611267089844,4.7514753341674805,1002.0984497070312,781.9740600585938,873.7109375,1002.0221557617188,cgp,mu+lambda,ant,6
917,917,4412.920201778412,658.4837646484375,1687028301.5582397,0,917,1001.7835083007812,1000.5792846679688,244.23175048828125,4.763383388519287,1001.863525390625,803.4893798828125,917.8458251953125,1001.8056640625,cgp,mu+lambda,ant,6
918,918,4417.693176984787,649.4495239257812,1687028306.331215,0,918,1001.813720703125,998.33642578125,238.6623077392578,4.756338119506836,1002.0371704101562,783.637939453125,871.3909301757812,1001.9143676757812,cgp,mu+lambda,ant,6
919,919,4422.464844942093,620.81982421875,1687028311.1028829,0,919,1001.6459350585938,999.237060546875,277.7011413574219,4.754064083099365,1001.89404296875,764.9298095703125,908.0086669921875,1001.753173828125,cgp,mu+lambda,ant,6
920,920,4427.234730243683,665.6476440429688,1687028315.8727682,0,920,1001.9995727539062,1000.5880126953125,227.43988037109375,4.752443790435791,1002.0958862304688,796.5489501953125,866.756103515625,1002.0018920898438,cgp,mu+lambda,ant,6
921,921,4432.007127285004,682.1103515625,1687028320.6451652,0,921,1001.8097534179688,998.5682983398438,277.2652282714844,4.755484104156494,1002.0007934570312,782.2252807617188,916.4585571289062,1001.9779052734375,cgp,mu+lambda,ant,6
922,922,4436.7771162986755,684.5023193359375,1687028325.4151542,0,922,1001.9034423828125,998.7161865234375,245.11599731445312,4.752969264984131,1001.9659423828125,810.0311279296875,904.098388671875,1001.917236328125,cgp,mu+lambda,ant,6
923,923,4441.548608779907,695.4129638671875,1687028330.1866467,0,923,1001.953857421875,999.3159790039062,263.2715759277344,4.754094123840332,1002.1663208007812,818.8292236328125,963.9010620117188,1002.090087890625,cgp,mu+lambda,ant,6
924,924,4446.319506645203,596.1452026367188,1687028334.9575446,0,924,1001.861572265625,999.2337646484375,294.7834167480469,4.754065990447998,1002.1285400390625,759.7918701171875,924.7405395507812,1001.8975830078125,cgp,mu+lambda,ant,6
925,925,4451.090551137924,643.4248046875,1687028339.728589,0,925,1001.8944091796875,1000.292236328125,286.2308044433594,4.753702640533447,1002.0230102539062,774.8764038085938,967.3629150390625,1002.0032348632812,cgp,mu+lambda,ant,6
926,926,4455.859940767288,642.4346923828125,1687028344.4979787,0,926,1001.9959106445312,998.1044311523438,278.80792236328125,4.75209379196167,1002.1806030273438,772.2022705078125,907.5994873046875,1002.0347290039062,cgp,mu+lambda,ant,6
927,927,4460.631220579147,665.6707153320312,1687028349.2692585,0,927,1001.8375244140625,998.763427734375,284.0289001464844,4.754269599914551,1002.0271606445312,785.4434814453125,941.3051147460938,1001.9474487304688,cgp,mu+lambda,ant,6
928,928,4465.403560638428,651.5877075195312,1687028354.0415986,0,928,1001.8134155273438,997.7388305664062,285.44537353515625,4.755331993103027,1001.9463500976562,767.6399536132812,907.9177856445312,1001.915771484375,cgp,mu+lambda,ant,6
929,929,4470.174394369125,657.8809204101562,1687028358.8124323,0,929,1002.0938110351562,998.0205078125,285.4779052734375,4.75337553024292,1002.1084594726562,807.1013793945312,979.477783203125,1002.0994262695312,cgp,mu+lambda,ant,6
930,930,4474.945866584778,568.2655639648438,1687028363.5839045,0,930,1001.9814453125,998.0197143554688,262.6389465332031,4.754507541656494,1002.0685424804688,772.1666259765625,931.9847412109375,1002.066162109375,cgp,mu+lambda,ant,6
931,931,4479.714414596558,666.63525390625,1687028368.3524525,0,931,1001.91357421875,998.367919921875,216.64553833007812,4.751252174377441,1002.1053466796875,800.0693359375,862.7432861328125,1001.9799194335938,cgp,mu+lambda,ant,6
932,932,4484.484255075455,609.830078125,1687028373.122293,0,932,1002.0125732421875,998.9313354492188,331.54132080078125,4.7527008056640625,1002.2840576171875,779.03076171875,967.1492919921875,1002.0972900390625,cgp,mu+lambda,ant,6
933,933,4489.255553483963,705.6104736328125,1687028377.8935914,0,933,1001.9091186523438,998.224365234375,220.12522888183594,4.754265308380127,1002.1985473632812,846.714599609375,974.4155883789062,1001.9385986328125,cgp,mu+lambda,ant,6
934,934,4494.027404546738,692.7989501953125,1687028382.6654425,0,934,1002.0364379882812,997.388427734375,232.1316375732422,4.754635334014893,1002.174072265625,825.8680419921875,951.9879760742188,1002.128173828125,cgp,mu+lambda,ant,6
935,935,4498.7968146800995,682.3232421875,1687028387.4348526,0,935,1001.841552734375,998.4764404296875,232.47193908691406,4.752057075500488,1001.8704223632812,819.9537353515625,921.7725219726562,1001.849853515625,cgp,mu+lambda,ant,6
936,936,4503.567609786987,642.8993530273438,1687028392.2056477,0,936,1001.9158935546875,998.7794189453125,259.64007568359375,4.754226207733154,1001.9781494140625,789.9735717773438,932.01220703125,1001.9605712890625,cgp,mu+lambda,ant,6
937,937,4508.342864274979,650.0314331054688,1687028396.9809022,0,937,1001.85302734375,999.7867431640625,243.73936462402344,4.757895469665527,1001.92578125,812.264892578125,963.263427734375,1001.9252319335938,cgp,mu+lambda,ant,6
938,938,4513.110165834427,682.09423828125,1687028401.7482038,0,938,1001.9313354492188,999.4749755859375,239.4836883544922,4.7496867179870605,1002.2122802734375,820.7657470703125,966.89990234375,1002.1016845703125,cgp,mu+lambda,ant,6
939,939,4517.879059791565,686.7600708007812,1687028406.5170977,0,939,1001.8333129882812,998.3657836914062,249.95692443847656,4.7520270347595215,1001.9580688476562,811.4711303710938,962.9130249023438,1001.861572265625,cgp,mu+lambda,ant,6
940,940,4522.6494653224945,684.232177734375,1687028411.2875032,0,940,1001.8156127929688,1000.2310180664062,238.09080505371094,4.7532429695129395,1001.9715576171875,815.3635864257812,956.1006469726562,1001.9165649414062,cgp,mu+lambda,ant,6
941,941,4527.420342683792,669.39306640625,1687028416.0583806,0,941,1001.8076782226562,998.3618774414062,276.6641540527344,4.753607749938965,1002.0552978515625,795.7006225585938,954.794921875,1001.9603271484375,cgp,mu+lambda,ant,6
942,942,4532.190679311752,700.89599609375,1687028420.8287172,0,942,1001.7550659179688,997.6700439453125,247.97213745117188,4.752535820007324,1001.8170776367188,823.8024291992188,949.2244873046875,1001.7745971679688,cgp,mu+lambda,ant,6
943,943,4536.959795475006,696.0810546875,1687028425.5978334,0,943,1001.877685546875,998.1585083007812,10034.9619140625,4.752668857574463,1001.94140625,-174.34518432617188,938.1588134765625,1001.890869140625,cgp,mu+lambda,ant,6
944,944,4541.729221820831,609.10400390625,1687028430.3672597,0,944,1001.8637084960938,999.7486572265625,308.68023681640625,4.752377510070801,1001.9419555664062,754.3601684570312,919.5626220703125,1001.9342651367188,cgp,mu+lambda,ant,6
945,945,4546.497678995132,602.4833984375,1687028435.135717,0,945,1001.8048095703125,997.2685546875,10029.2998046875,4.751114845275879,1002.08447265625,-245.5585479736328,855.6365966796875,1001.8109741210938,cgp,mu+lambda,ant,6
946,946,4551.269529342651,663.7188110351562,1687028439.9075673,0,946,1001.8046875,996.6697387695312,258.7877502441406,4.754733562469482,1002.1409912109375,753.5044555664062,765.1827392578125,1001.9762573242188,cgp,mu+lambda,ant,6
947,947,4556.039399862289,635.7703857421875,1687028444.6774378,0,947,1001.8483276367188,997.369140625,258.53570556640625,4.752589225769043,1002.0105590820312,775.6449584960938,882.9884643554688,1001.9382934570312,cgp,mu+lambda,ant,6
948,948,4560.810631513596,638.05615234375,1687028449.4486694,0,948,1001.7955932617188,999.2280883789062,286.23291015625,4.754144191741943,1001.86181640625,765.8359375,923.1224975585938,1001.8455810546875,cgp,mu+lambda,ant,6
949,949,4565.581260442734,646.234130859375,1687028454.2192984,0,949,1001.8361206054688,999.2816162109375,240.94009399414062,4.753521919250488,1001.9472045898438,804.2918701171875,928.755859375,1001.922607421875,cgp,mu+lambda,ant,6
950,950,4570.352003574371,552.8125610351562,1687028458.9900415,0,950,1001.9341430664062,997.2952270507812,273.328125,4.753645896911621,1002.003662109375,743.7420043945312,752.6660766601562,1001.9735717773438,cgp,mu+lambda,ant,6
951,951,4575.120258331299,623.493408203125,1687028463.7582963,0,951,1001.7643432617188,998.96728515625,294.0085754394531,4.749692440032959,1001.9747924804688,770.1751098632812,898.7037353515625,1001.9707641601562,cgp,mu+lambda,ant,6
952,952,4579.894370317459,633.4464111328125,1687028468.5324082,0,952,1001.79296875,998.181640625,315.1874694824219,4.757007122039795,1002.1834716796875,764.1163940429688,940.0867309570312,1002.026123046875,cgp,mu+lambda,ant,6
953,953,4584.662558794022,660.6947021484375,1687028473.3005967,0,953,1001.7553100585938,998.810791015625,248.1798553466797,4.750926971435547,1002.011962890625,803.9554443359375,962.5894775390625,1001.9498291015625,cgp,mu+lambda,ant,6
954,954,4589.427004575729,654.2484741210938,1687028478.0650425,0,954,1001.8809204101562,1000.51904296875,276.68609619140625,4.74692964553833,1001.9553833007812,784.1619262695312,945.54150390625,1001.9103393554688,cgp,mu+lambda,ant,6
955,955,4594.194211244583,616.71533203125,1687028482.8322492,0,955,1001.8445434570312,999.7593994140625,250.2681884765625,4.7498884201049805,1001.8646240234375,783.0023193359375,909.9207763671875,1001.8604125976562,cgp,mu+lambda,ant,6
956,956,4598.959503889084,697.5010986328125,1687028487.5975418,0,956,1001.8094482421875,998.43408203125,206.80679321289062,4.748002529144287,1001.86279296875,843.2369995117188,960.197021484375,1001.8504028320312,cgp,mu+lambda,ant,6
957,957,4603.7254593372345,618.6988525390625,1687028492.3634973,0,957,1001.764404296875,997.2413330078125,285.0658874511719,4.748443603515625,1001.7819213867188,776.94873046875,923.9959716796875,1001.7728271484375,cgp,mu+lambda,ant,6
958,958,4608.491541385651,589.0230102539062,1687028497.1295793,0,958,1001.7590942382812,998.0313110351562,284.2552795410156,4.749688625335693,1002.052734375,763.4389038085938,869.9151611328125,1001.964599609375,cgp,mu+lambda,ant,6
959,959,4613.256484746933,661.2880859375,1687028501.8945227,0,959,1001.9158935546875,998.89208984375,243.3323974609375,4.748027801513672,1002.0341186523438,780.75390625,865.6556396484375,1001.9375,cgp,mu+lambda,ant,6
960,960,4618.0231902599335,620.2781982421875,1687028506.6612282,0,960,1001.8455200195312,996.177978515625,240.28802490234375,4.7493438720703125,1002.13427734375,776.58544921875,872.90478515625,1002.0484008789062,cgp,mu+lambda,ant,6
961,961,4622.788868665695,612.7974853515625,1687028511.4269066,0,961,1001.897705078125,1000.28173828125,252.58367919921875,4.748739719390869,1001.989501953125,794.7115478515625,957.3775634765625,1001.92919921875,cgp,mu+lambda,ant,6
962,962,4627.553527593613,591.5264892578125,1687028516.1915655,0,962,1001.8810424804688,998.0621337890625,311.0197448730469,4.747688293457031,1001.9058837890625,746.5739135742188,875.6346435546875,1001.8925170898438,cgp,mu+lambda,ant,6
963,963,4632.3189396858215,687.9903564453125,1687028520.9569776,0,963,1001.8378295898438,998.8834228515625,273.0465087890625,4.7477126121521,1001.9366455078125,796.1643676757812,957.3338623046875,1001.8455810546875,cgp,mu+lambda,ant,6
964,964,4637.0832862854,672.5256958007812,1687028525.7213242,0,964,1001.7905883789062,993.6510009765625,249.52085876464844,4.746969223022461,1002.0133666992188,773.9450073242188,858.5362548828125,1001.8030395507812,cgp,mu+lambda,ant,6
965,965,4641.847760677338,648.0416259765625,1687028530.4857986,0,965,1001.8291015625,998.8934936523438,289.745361328125,4.7476487159729,1001.8479614257812,778.8215942382812,955.1980590820312,1001.836181640625,cgp,mu+lambda,ant,6
966,966,4646.614256620407,616.0311279296875,1687028535.2522945,0,966,1001.774658203125,998.4292602539062,303.3170166015625,4.74930477142334,1001.9328002929688,751.4869384765625,860.6620483398438,1001.77880859375,cgp,mu+lambda,ant,6
967,967,4651.380993843079,606.646728515625,1687028540.0190318,0,967,1001.9485473632812,998.4345703125,269.3468322753906,4.748931884765625,1002.2427368164062,742.0513916015625,744.793701171875,1001.9957275390625,cgp,mu+lambda,ant,6
968,968,4656.146192312241,605.0169067382812,1687028544.7842302,0,968,1001.8423461914062,997.0550537109375,303.16302490234375,4.74832010269165,1002.1487426757812,747.8344116210938,876.8787841796875,1001.8742065429688,cgp,mu+lambda,ant,6
