,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
95,998.3748168945312,95,1,95,610.8826904296875,649.6231689453125,997.4346923828125,362.8360290527344,998.19921875,1677.2811961174011,1687599990.289261,998.19921875,997.5491333007812,996.5640869140625,398.1311950683594,17.33676528930664,997.395263671875,cgp-large,mu+lambda,reward,ant,1,9500
96,997.1690673828125,96,1,96,592.2091064453125,686.0186157226562,997.6243896484375,391.29266357421875,997.1378173828125,1694.6238083839417,1687600007.6318734,997.6314086914062,996.9326171875,993.7044067382812,403.4241943359375,17.325613021850586,997.5140991210938,cgp-large,mu+lambda,reward,ant,1,9600
97,997.5569458007812,97,1,97,613.9912719726562,706.6156005859375,997.9553833007812,360.0403747558594,997.1017456054688,1711.6824533939362,1687600024.6905184,998.2211303710938,997.7845458984375,996.7417602539062,400.2980041503906,17.04070281982422,997.5569458007812,cgp-large,mu+lambda,reward,ant,1,9700
98,997.2609252929688,98,1,98,635.7224731445312,704.3823852539062,997.592529296875,348.7998352050781,996.90283203125,1728.9147238731384,1687600041.9227889,997.6394653320312,996.9189453125,996.72802734375,359.82568359375,17.21710777282715,997.5289916992188,cgp-large,mu+lambda,reward,ant,1,9800
99,997.2220458984375,99,1,99,611.2982177734375,707.54638671875,997.7034912109375,383.20111083984375,999.8494873046875,1746.021362066269,1687600059.029427,998.9400024414062,996.858642578125,995.5651245117188,337.1246337890625,17.088146209716797,997.57177734375,cgp-large,mu+lambda,reward,ant,1,9900
100,996.306640625,100,1,100,-435.447265625,638.9783935546875,998.00634765625,10014.017578125,999.2203979492188,1763.0821781158447,1687600076.090243,999.1173706054688,999.1173706054688,992.221435546875,318.0822448730469,17.043893814086914,997.478759765625,cgp-large,mu+lambda,reward,ant,1,10000
101,996.5975952148438,101,1,101,481.80755615234375,454.38922119140625,997.8432006835938,398.9541320800781,997.2769775390625,1780.1924920082092,1687600093.200557,998.0494995117188,997.1083374023438,765.8380126953125,218.46766662597656,17.083398818969727,997.4255981445312,cgp-large,mu+lambda,reward,ant,1,10100
102,997.2703857421875,102,1,102,568.5628662109375,649.4920654296875,998.4080200195312,414.0958251953125,995.5701904296875,1797.4890949726105,1687600110.49716,998.4883422851562,997.66064453125,994.9207763671875,255.56251525878906,17.271074295043945,997.7508544921875,cgp-large,mu+lambda,reward,ant,1,10200
103,997.3380126953125,103,1,103,600.4317016601562,681.188232421875,997.7406005859375,362.3998107910156,996.7110595703125,1814.6965041160583,1687600127.704569,998.0477905273438,997.3153076171875,993.534423828125,400.83428955078125,17.170333862304688,997.6915283203125,cgp-large,mu+lambda,reward,ant,1,10300
104,998.3301391601562,104,1,104,567.9021606445312,641.206787109375,997.7408447265625,396.9955139160156,997.6168212890625,1831.753460407257,1687600144.7615254,998.587158203125,997.9896240234375,996.8030395507812,278.0108337402344,17.0169734954834,997.6860961914062,cgp-large,mu+lambda,reward,ant,1,10400
105,997.4174194335938,105,1,105,566.1425170898438,689.3663330078125,998.025146484375,376.9535827636719,995.7345581054688,1848.9241769313812,1687600161.932242,998.1123657226562,996.61669921875,971.531494140625,299.0022888183594,17.152400970458984,997.978515625,cgp-large,mu+lambda,reward,ant,1,10500
106,997.7960205078125,106,1,106,536.2258911132812,592.7144775390625,998.95654296875,384.80987548828125,997.6528930664062,1866.0138211250305,1687600179.021886,999.33251953125,997.4608764648438,883.9852905273438,297.7976989746094,17.07066535949707,997.5799560546875,cgp-large,mu+lambda,reward,ant,1,10600
107,997.99560546875,107,1,107,553.5249633789062,607.543212890625,997.645263671875,382.0574951171875,997.3426513671875,1883.2041764259338,1687600196.2122414,997.7254638671875,997.494384765625,897.8349609375,302.4273376464844,17.171531677246094,997.5606689453125,cgp-large,mu+lambda,reward,ant,1,10700
108,997.30908203125,108,1,108,577.812255859375,657.0828857421875,998.1028442382812,383.2086181640625,999.3508911132812,1900.2597172260284,1687600213.2677822,999.3508911132812,991.635986328125,975.2947998046875,387.36004638671875,17.037805557250977,998.0602416992188,cgp-large,mu+lambda,reward,ant,1,10800
109,997.8759765625,109,1,109,584.6640625,626.2243041992188,997.7488403320312,368.8779296875,998.632080078125,1917.3245997428894,1687600230.3326647,998.632080078125,999.7803955078125,991.3392333984375,406.3493957519531,17.046628952026367,997.7113037109375,cgp-large,mu+lambda,reward,ant,1,10900
110,998.1929931640625,110,1,110,608.6348876953125,701.565673828125,997.8090209960938,378.1073303222656,997.06591796875,1934.4240355491638,1687600247.4321005,998.1929931640625,996.9317626953125,996.7822265625,411.24609375,17.081830978393555,997.7129516601562,cgp-large,mu+lambda,reward,ant,1,11000
111,999.4219970703125,111,1,111,616.5199584960938,687.8363037109375,998.204833984375,400.42034912109375,997.57275390625,1951.6727368831635,1687600264.6808019,999.4219970703125,998.1849365234375,996.1498413085938,407.27984619140625,17.23165512084961,997.8350830078125,cgp-large,mu+lambda,reward,ant,1,11100
112,997.8375854492188,112,1,112,495.4466247558594,581.9967041015625,997.8442993164062,472.7147521972656,998.3975830078125,1968.7566299438477,1687600281.764695,999.688720703125,997.9894409179688,945.18994140625,233.44296264648438,17.066137313842773,997.791015625,cgp-large,mu+lambda,reward,ant,1,11200
113,997.3070678710938,113,1,113,486.8660583496094,507.136962890625,998.2720336914062,425.7112121582031,999.5936889648438,1985.846655845642,1687600298.8547208,999.5936889648438,997.4390869140625,973.281005859375,176.74508666992188,17.07246971130371,997.7250366210938,cgp-large,mu+lambda,reward,ant,1,11300
114,995.6231079101562,114,1,114,616.1881713867188,701.5947265625,997.8409423828125,375.51007080078125,999.6646118164062,2002.9049263000488,1687600315.9129913,999.0120239257812,997.1575927734375,996.893310546875,406.59234619140625,17.04007911682129,997.7127685546875,cgp-large,mu+lambda,reward,ant,1,11400
115,997.2857666015625,115,1,115,570.35546875,687.9780883789062,998.23291015625,426.8221130371094,997.5816040039062,2019.9457461833954,1687600332.9538112,998.92626953125,997.0266723632812,996.9351806640625,315.26959228515625,17.022401809692383,997.6474609375,cgp-large,mu+lambda,reward,ant,1,11500
116,996.5054321289062,116,1,116,469.1404724121094,446.5957336425781,997.65087890625,395.5480651855469,999.8880004882812,2036.9701833724976,1687600349.9782484,998.9214477539062,997.4093627929688,881.0606689453125,172.86903381347656,17.006816864013672,997.5906982421875,cgp-large,mu+lambda,reward,ant,1,11600
117,997.3438110351562,117,1,117,545.7684326171875,570.029052734375,998.0050659179688,396.0090026855469,997.7401733398438,2053.9765841960907,1687600366.9846492,998.3970336914062,997.8004760742188,993.3014526367188,273.61566162109375,16.98762321472168,997.8950805664062,cgp-large,mu+lambda,reward,ant,1,11700
118,996.9319458007812,118,1,118,613.4098510742188,689.9613037109375,997.7482299804688,384.69677734375,998.0907592773438,2070.9857079982758,1687600383.993773,998.0907592773438,997.1983032226562,996.7619018554688,418.6362609863281,16.99042510986328,997.6827392578125,cgp-large,mu+lambda,reward,ant,1,11800
119,998.1749267578125,119,1,119,593.050537109375,676.2291259765625,997.867431640625,383.0973815917969,997.2421264648438,2088.1273396015167,1687600401.1354046,998.5188598632812,996.7734985351562,996.8458251953125,266.7333068847656,17.123668670654297,997.76708984375,cgp-large,mu+lambda,reward,ant,1,11900
120,996.7737426757812,120,1,120,643.5320434570312,706.9046630859375,997.9443359375,385.37164306640625,999.3538208007812,2105.186614513397,1687600418.1946795,999.6378784179688,996.1767578125,996.9850463867188,497.3798828125,17.042341232299805,997.8236083984375,cgp-large,mu+lambda,reward,ant,1,12000
121,997.6392822265625,121,1,121,638.4773559570312,701.0313110351562,997.878173828125,342.320068359375,999.3292846679688,2122.3248419761658,1687600435.332907,998.5067138671875,997.2308959960938,996.8116455078125,408.38360595703125,17.119796752929688,997.7448120117188,cgp-large,mu+lambda,reward,ant,1,12100
122,1000.1365966796875,122,1,122,620.2254028320312,690.645263671875,997.9830322265625,391.59295654296875,997.2340087890625,2139.3755161762238,1687600452.3835812,998.8110961914062,997.1800537109375,996.0126953125,420.6468505859375,17.033809661865234,997.8239135742188,cgp-large,mu+lambda,reward,ant,1,12200
123,997.4722290039062,123,1,123,635.0196533203125,705.771728515625,997.811279296875,391.2778015136719,996.3961791992188,2156.424506187439,1687600469.4325712,997.8348999023438,996.7987060546875,997.0479736328125,406.0602111816406,17.030223846435547,997.7736206054688,cgp-large,mu+lambda,reward,ant,1,12300
124,997.6249389648438,124,1,124,644.0209350585938,707.663818359375,997.9867553710938,338.0968322753906,996.9265747070312,2173.4559812545776,1687600486.4640462,999.3359985351562,997.1566772460938,996.8309936523438,386.87078857421875,17.01278305053711,997.819091796875,cgp-large,mu+lambda,reward,ant,1,12400
125,997.7489013671875,125,1,125,553.2247924804688,610.5584716796875,997.830810546875,386.6611328125,997.5487670898438,2190.580194711685,1687600503.5882597,998.1534423828125,997.5521240234375,930.7364501953125,381.6697692871094,17.106975555419922,997.7408447265625,cgp-large,mu+lambda,reward,ant,1,12500
126,997.114501953125,126,1,126,660.381103515625,707.4473266601562,997.861328125,352.9434509277344,997.4953002929688,2207.7681345939636,1687600520.7761996,998.2446899414062,996.5037841796875,995.6566162109375,470.35107421875,17.169658660888672,997.7216186523438,cgp-large,mu+lambda,reward,ant,1,12600
127,999.615478515625,127,1,127,695.7908325195312,706.967041015625,997.9682006835938,304.2362976074219,997.952392578125,2224.945903301239,1687600537.9539683,998.0358276367188,996.6696166992188,996.564453125,475.6048583984375,17.160131454467773,997.879638671875,cgp-large,mu+lambda,reward,ant,1,12700
128,997.5430297851562,128,1,128,659.3021850585938,707.7515869140625,997.8997802734375,366.4945983886719,998.3564453125,2241.991024494171,1687600554.9990895,998.0971069335938,998.0109252929688,996.6660766601562,506.49468994140625,17.02696990966797,997.8312377929688,cgp-large,mu+lambda,reward,ant,1,12800
129,997.2255859375,129,1,129,-393.2566833496094,704.4974365234375,998.0215454101562,10019.8984375,998.81591796875,2259.3802053928375,1687600572.3882704,998.082763671875,998.6467895507812,994.281982421875,405.9127197265625,17.370689392089844,997.933837890625,cgp-large,mu+lambda,reward,ant,1,12900
130,996.590576171875,130,1,130,650.3806762695312,707.7315673828125,998.1494750976562,360.82904052734375,997.1856079101562,2276.486320734024,1687600589.4943857,998.3526611328125,997.0067749023438,997.048828125,417.83294677734375,17.088680267333984,997.9915771484375,cgp-large,mu+lambda,reward,ant,1,13000
131,997.1889038085938,131,1,131,-2325.57275390625,726.1719970703125,998.4580078125,17180.265625,996.3956298828125,2293.603750228882,1687600606.6118152,998.5293579101562,996.872802734375,997.0263671875,418.1473388671875,17.099328994750977,997.9500122070312,cgp-large,mu+lambda,reward,ant,1,13100
132,997.4806518554688,132,1,132,596.9948120117188,701.0704345703125,998.004638671875,381.9000244140625,997.6190795898438,2310.6552901268005,1687600623.663355,998.0098266601562,998.14599609375,979.4140625,395.9809265136719,17.032917022705078,997.8211059570312,cgp-large,mu+lambda,reward,ant,1,13200
133,997.40478515625,133,1,133,585.919921875,643.8043823242188,998.2513427734375,366.5855407714844,998.068115234375,2327.719886302948,1687600640.7279513,998.5604248046875,998.5773315429688,989.833984375,367.421630859375,17.047122955322266,998.1760864257812,cgp-large,mu+lambda,reward,ant,1,13300
134,998.4913330078125,134,1,134,630.4310913085938,706.1865234375,998.3088989257812,360.92938232421875,998.8859252929688,2344.7663094997406,1687600657.7743745,998.5421752929688,997.5462646484375,997.0391235351562,393.1642761230469,17.028888702392578,998.2573852539062,cgp-large,mu+lambda,reward,ant,1,13400
135,998.4348754882812,135,1,135,601.8124389648438,677.7454223632812,998.5621948242188,377.2236022949219,998.1012573242188,2361.840749025345,1687600674.848814,998.7058715820312,998.7058715820312,995.41357421875,322.15924072265625,17.056140899658203,998.4574584960938,cgp-large,mu+lambda,reward,ant,1,13500
136,998.5184936523438,136,1,136,662.5736083984375,706.8882446289062,998.5184936523438,335.208740234375,875.6678466796875,2378.9515986442566,1687600691.9596636,998.608642578125,998.2213745117188,996.2167358398438,469.03363037109375,17.092391967773438,998.1879272460938,cgp-large,mu+lambda,reward,ant,1,13600
137,999.067626953125,137,1,137,638.8677368164062,665.998046875,998.5861206054688,317.3133239746094,997.2276611328125,2396.2260048389435,1687600709.2340698,998.9886474609375,997.790771484375,994.8340454101562,419.6210021972656,17.256242752075195,998.283203125,cgp-large,mu+lambda,reward,ant,1,13700
138,998.04443359375,138,1,138,663.3568725585938,707.692138671875,998.4559936523438,321.8097839355469,997.9580078125,2413.5067162513733,1687600726.5147812,998.9823608398438,997.8834838867188,996.5396728515625,435.22833251953125,17.262989044189453,998.240234375,cgp-large,mu+lambda,reward,ant,1,13800
139,998.4275512695312,139,1,139,690.03125,769.4884643554688,998.4275512695312,324.0751953125,998.3850708007812,2430.788464784622,1687600743.7965298,998.72900390625,998.1517944335938,997.2861328125,413.7031555175781,17.264751434326172,998.404541015625,cgp-large,mu+lambda,reward,ant,1,13900
140,996.6148071289062,140,1,140,578.9437255859375,623.5784301757812,998.375244140625,383.40155029296875,997.5479736328125,2448.140851020813,1687600761.148916,998.5692138671875,997.0224609375,990.1927490234375,351.57708740234375,17.335180282592773,998.091064453125,cgp-large,mu+lambda,reward,ant,1,14000
141,998.318603515625,141,1,141,572.0692138671875,684.828125,998.4163818359375,410.9532775878906,997.1436767578125,2465.4289512634277,1687600778.4370162,998.4910888671875,998.6596069335938,996.318115234375,312.0494384765625,17.266525268554688,998.3973388671875,cgp-large,mu+lambda,reward,ant,1,14100
142,998.150634765625,142,1,142,647.2718505859375,705.121337890625,998.4371948242188,351.854736328125,998.0686645507812,2482.702408313751,1687600795.7104733,998.52294921875,997.8765869140625,997.5194091796875,408.39776611328125,17.25618553161621,998.4344482421875,cgp-large,mu+lambda,reward,ant,1,14200
143,998.5506591796875,143,1,143,691.2283935546875,784.005126953125,998.6594848632812,357.84722900390625,996.8133544921875,2500.009955883026,1687600813.0180209,998.8894653320312,998.26513671875,997.502685546875,435.91253662109375,17.29084014892578,998.4630737304688,cgp-large,mu+lambda,reward,ant,1,14300
144,998.5765380859375,144,1,144,669.2625122070312,706.7578125,998.6282958984375,322.6520690917969,997.9754638671875,2517.281613111496,1687600830.289678,999.211181640625,999.20703125,997.1488647460938,416.441650390625,17.25356101989746,998.494873046875,cgp-large,mu+lambda,reward,ant,1,14400
145,997.4440307617188,145,1,145,641.1256713867188,703.6502685546875,998.75341796875,328.3333435058594,997.0646362304688,2534.553602695465,1687600847.5616677,999.051025390625,997.96435546875,989.427001953125,445.7336730957031,17.254364013671875,998.5357055664062,cgp-large,mu+lambda,reward,ant,1,14500
146,998.2147827148438,146,1,146,-1325.6322021484375,756.99609375,998.9220581054688,14100.5595703125,997.32763671875,2551.816431045532,1687600864.824496,999.3239135742188,997.552001953125,997.7401123046875,415.2144775390625,17.245027542114258,998.5115966796875,cgp-large,mu+lambda,reward,ant,1,14600
147,999.6365966796875,147,1,147,646.693359375,705.9031372070312,998.439453125,351.9923095703125,998.4857177734375,2569.067856311798,1687600882.0759213,998.7526245117188,997.8231811523438,997.1014404296875,404.4591979980469,17.233781814575195,998.437255859375,cgp-large,mu+lambda,reward,ant,1,14700
148,998.7239990234375,148,1,148,733.1163330078125,778.852294921875,998.8253784179688,292.8927917480469,997.5075073242188,2586.3311524391174,1687600899.3392174,998.9447021484375,996.530029296875,997.3863525390625,553.9813232421875,17.246164321899414,998.725341796875,cgp-large,mu+lambda,reward,ant,1,14800
