,training.generation,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_median,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,_step,_runtime,_timestamp,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation
638,638,2,20.387523651123047,49.13041305541992,593.5338134765625,0.06767542660236359,12.729972839355469,17.19350814819336,49.05824279785156,1.891162633895874,48.413002014160156,484.22235107421875,771.4293212890625,638,10998.996327638626,1687574794.4062786,18.51087760925293,cgp-large,mu+lambda,distance,ant,2,63800
639,639,2,22.36549949645996,49.020538330078125,591.3614501953125,0.054142065346241,14.005218505859375,17.184059143066406,48.60789489746094,5.184453010559082,48.50665283203125,555.54248046875,547.306884765625,639,11016.198442459106,1687574811.6083934,17.90787696838379,cgp-large,mu+lambda,distance,ant,2,63900
640,640,2,16.42092514038086,48.99641418457031,566.4439697265625,-0.007921485230326653,12.256349563598633,17.219024658203125,48.84566879272461,0.6144211888313293,48.60799026489258,621.6085815429688,284.7275390625,640,11033.435632228851,1687574828.8455832,19.190614700317383,cgp-large,mu+lambda,distance,ant,2,64000
641,641,2,11.422283172607422,49.11307907104492,595.9442138671875,0.04251738637685776,11.947824478149414,17.18729591369629,48.998046875,2.7293481826782227,48.82304000854492,586.8270263671875,613.185302734375,641,11050.641835451126,1687574846.0517864,18.113187789916992,cgp-large,mu+lambda,distance,ant,2,64100
642,642,2,11.797657012939453,49.52629089355469,541.1541748046875,-0.014675823971629143,11.476442337036133,17.21636390686035,48.769500732421875,1.1148779392242432,48.63336944580078,595.57958984375,462.3788757324219,642,11067.87680220604,1687574863.2867532,18.945959091186523,cgp-large,mu+lambda,distance,ant,2,64200
643,643,2,24.75448226928711,49.26897430419922,585.1326904296875,0.021444186568260193,13.78135871887207,17.187685012817383,48.59440994262695,2.921116828918457,48.3123779296875,577.7792358398438,563.290771484375,643,11085.083615064621,1687574880.493566,18.63741683959961,cgp-large,mu+lambda,distance,ant,2,64300
644,644,2,8.317630767822266,48.80083084106445,432.8845520019531,0.012681817635893822,11.31998062133789,17.21630859375,48.68647766113281,2.3784937858581543,48.4149055480957,539.7396850585938,587.170166015625,644,11102.318114757538,1687574897.7280657,18.46750831604004,cgp-large,mu+lambda,distance,ant,2,64400
645,645,2,12.680404663085938,48.75484848022461,565.0614013671875,-0.0027912186924368143,12.238207817077637,17.217390060424805,48.04315185546875,2.602522134780884,48.014381408691406,553.837890625,540.1023559570312,645,11119.560481786728,1687574914.9704328,18.73590850830078,cgp-large,mu+lambda,distance,ant,2,64500
646,646,2,17.103191375732422,48.76841354370117,356.10107421875,0.040120869874954224,12.704167366027832,17.324783325195312,48.429718017578125,2.1781840324401855,48.17402648925781,400.48199462890625,622.8338012695312,646,11136.909289836884,1687574932.3192408,18.5473575592041,cgp-large,mu+lambda,distance,ant,2,64600
647,647,2,21.980579376220703,49.583927154541016,515.7257690429688,0.04504263401031494,13.434471130371094,17.18545913696289,48.6435661315918,3.70493745803833,48.57825469970703,612.9152221679688,501.926025390625,647,11154.114228010178,1687574949.524179,18.631309509277344,cgp-large,mu+lambda,distance,ant,2,64700
648,648,2,12.717288970947266,48.52548599243164,571.7283935546875,0.04337899759411812,11.84537124633789,17.21727752685547,48.30179214477539,1.5768821239471436,48.21902847290039,299.53692626953125,586.3416137695312,648,11171.349498987198,1687574966.75945,18.305011749267578,cgp-large,mu+lambda,distance,ant,2,64800
649,649,2,15.965595245361328,48.60862731933594,438.8360290527344,-0.001010962063446641,12.300246238708496,17.18511199951172,48.592926025390625,2.2081472873687744,48.450904846191406,419.8824768066406,436.60369873046875,649,11188.552209854126,1687574983.9621608,18.661968231201172,cgp-large,mu+lambda,distance,ant,2,64900
650,650,2,15.531539916992188,48.603515625,548.1419677734375,0.01066890824586153,12.151625633239746,17.189416885375977,48.52084732055664,1.111767292022705,48.47861862182617,457.35400390625,608.6356201171875,650,11205.761585712433,1687575001.1715367,18.904525756835938,cgp-large,mu+lambda,distance,ant,2,65000
651,651,2,16.287532806396484,49.27552032470703,591.0286865234375,-0.024854306131601334,12.69799518585205,17.200639724731445,49.10892105102539,1.9980509281158447,49.030609130859375,614.6776123046875,600.6063842773438,651,11222.97994017601,1687575018.3898911,18.92703628540039,cgp-large,mu+lambda,distance,ant,2,65100
652,652,2,13.797744750976562,48.95693588256836,605.913818359375,-0.05405186116695404,12.420541763305664,17.194982528686523,48.876441955566406,2.742478847503662,48.70410919189453,600.6248779296875,595.21875,652,11240.193272829056,1687575035.6032238,18.584856033325195,cgp-large,mu+lambda,distance,ant,2,65200
653,653,2,11.269779205322266,49.0582275390625,540.6876831054688,0.0019428549567237496,11.668405532836914,17.20405387878418,48.953983306884766,2.3077595233917236,48.373321533203125,429.64080810546875,430.2489013671875,653,11257.415536642075,1687575052.8254876,18.395998001098633,cgp-large,mu+lambda,distance,ant,2,65300
654,654,2,20.441370010375977,48.93218231201172,443.1367492675781,-0.026216376572847366,12.627470016479492,17.223878860473633,48.802242279052734,1.0427258014678955,48.761566162109375,307.7108154296875,452.3744201660156,654,11274.657392501831,1687575070.0673435,19.046667098999023,cgp-large,mu+lambda,distance,ant,2,65400
655,655,2,12.433276176452637,49.142784118652344,587.9263916015625,-0.0033174953423440456,11.79387378692627,17.196523666381836,49.078582763671875,2.13724946975708,48.68195724487305,606.0177001953125,601.8218994140625,655,11291.872409820557,1687575087.2823608,18.47991371154785,cgp-large,mu+lambda,distance,ant,2,65500
656,656,2,15.457447052001953,48.89375305175781,608.61376953125,0.01308010146021843,13.06200885772705,17.215349197387695,48.77765655517578,3.2742552757263184,48.75368881225586,583.7339477539062,602.0706176757812,656,11309.105637311935,1687575104.5155883,18.595590591430664,cgp-large,mu+lambda,distance,ant,2,65600
657,657,2,26.285737991333008,48.57408905029297,250.3844451904297,0.14647752046585083,13.666735649108887,17.205869674682617,48.47820281982422,2.658832550048828,48.39029312133789,541.2118530273438,596.0408935546875,657,11326.329336881638,1687575121.7392879,19.00250816345215,cgp-large,mu+lambda,distance,ant,2,65700
658,658,2,18.2117919921875,49.069026947021484,428.7504577636719,0.01453989464789629,12.178153038024902,17.180034637451172,48.58381271362305,1.5358450412750244,48.50786590576172,557.1491088867188,716.6271362304688,658,11343.52564406395,1687575138.935595,18.806785583496094,cgp-large,mu+lambda,distance,ant,2,65800
659,659,2,18.283130645751953,49.05743408203125,406.57501220703125,-0.01032073050737381,13.129704475402832,17.174781799316406,48.70760726928711,2.3853108882904053,48.50283432006836,568.0025024414062,398.3423156738281,659,11360.717330932617,1687575156.127282,18.788606643676758,cgp-large,mu+lambda,distance,ant,2,65900
660,660,2,14.928234100341797,48.91868209838867,593.2365112304688,-0.013602426275610924,12.19349193572998,17.190732955932617,48.90008544921875,2.288404941558838,48.427669525146484,615.4209594726562,568.3907470703125,660,11377.925422668457,1687575173.3353736,18.4563045501709,cgp-large,mu+lambda,distance,ant,2,66000
661,661,2,9.55465316772461,49.183319091796875,602.1588745117188,-0.0641811266541481,11.55639362335205,17.20208168029785,48.93461608886719,0.702958345413208,48.61606979370117,451.5433349609375,533.7841186523438,661,11395.144304990768,1687575190.554256,18.824872970581055,cgp-large,mu+lambda,distance,ant,2,66100
662,662,2,19.60637855529785,48.80417251586914,455.2728576660156,0.3383671045303345,14.347726821899414,17.187341690063477,48.5748176574707,6.006950378417969,48.38353729248047,429.3658447265625,439.0151672363281,662,11412.348526000977,1687575207.758477,18.113414764404297,cgp-large,mu+lambda,distance,ant,2,66200
663,663,2,17.946670532226562,49.18326187133789,511.664306640625,0.03229042887687683,12.193745613098145,17.003921508789062,48.581363677978516,1.5504684448242188,48.49918746948242,577.361083984375,578.0744018554688,663,11429.362893819809,1687575224.7728448,18.40634536743164,cgp-large,mu+lambda,distance,ant,2,66300
664,664,2,20.014272689819336,48.78714370727539,571.8486328125,0.05065897852182388,13.294357299804688,16.81989860534668,48.76320266723633,2.653027057647705,48.4897575378418,395.4187316894531,403.8630065917969,664,11446.192638874054,1687575241.6025898,18.746746063232422,cgp-large,mu+lambda,distance,ant,2,66400
665,665,2,16.005245208740234,48.83803939819336,268.3243713378906,0.015773380175232887,12.855700492858887,17.134756088256836,48.60406494140625,2.9224696159362793,48.52987289428711,550.9586181640625,238.97842407226562,665,11463.341546058655,1687575258.751497,18.776823043823242,cgp-large,mu+lambda,distance,ant,2,66500
666,666,2,15.536491394042969,48.91729736328125,578.3071899414062,-0.042310576885938644,12.234697341918945,17.15706443786621,48.296592712402344,0.73002690076828,48.238922119140625,271.69488525390625,558.01025390625,666,11480.51666712761,1687575275.926618,19.061363220214844,cgp-large,mu+lambda,distance,ant,2,66600
667,667,2,17.72695541381836,49.03205871582031,551.2150268554688,0.07647768408060074,12.669401168823242,17.042400360107422,48.84193801879883,1.9971768856048584,48.777069091796875,588.7239379882812,579.78955078125,667,11497.573778629303,1687575292.9837296,18.739864349365234,cgp-large,mu+lambda,distance,ant,2,66700
668,668,2,21.96761703491211,49.00041580200195,602.8900146484375,-0.007722107693552971,13.123302459716797,16.79562759399414,48.557395935058594,1.677292823791504,48.533145904541016,249.173828125,598.06298828125,668,11514.380249977112,1687575309.790201,18.690027236938477,cgp-large,mu+lambda,distance,ant,2,66800
669,669,2,14.97796630859375,49.13679122924805,619.1143798828125,-0.04911581054329872,11.41324234008789,16.969419479370117,48.88411331176758,1.115851640701294,48.688140869140625,733.9716186523438,704.7352905273438,669,11531.364384412766,1687575326.7743354,18.647052764892578,cgp-large,mu+lambda,distance,ant,2,66900
670,670,2,18.751981735229492,49.05289840698242,622.8824462890625,0.001108411350287497,12.788533210754395,17.158885955810547,49.03725051879883,2.6348907947540283,48.51978302001953,262.02435302734375,625.5964965820312,670,11548.539137840271,1687575343.9490888,18.612985610961914,cgp-large,mu+lambda,distance,ant,2,67000
671,671,2,13.78817081451416,48.816104888916016,554.7645263671875,0.020311977714300156,12.203971862792969,17.172229766845703,48.51706314086914,1.8953301906585693,48.35087585449219,503.9600830078125,448.5968933105469,671,11565.728272914886,1687575361.138224,18.71002960205078,cgp-large,mu+lambda,distance,ant,2,67100
672,672,2,13.169201850891113,49.1573371887207,442.2898254394531,0.03269822895526886,11.876832962036133,17.17015266418457,48.759559631347656,1.6811048984527588,48.560882568359375,377.361572265625,513.7673950195312,672,11582.914500713348,1687575378.3244517,18.558198928833008,cgp-large,mu+lambda,distance,ant,2,67200
673,673,2,20.83189582824707,49.18173599243164,600.9579467773438,0.03550044819712639,12.878419876098633,17.187297821044922,48.83761978149414,2.1615657806396484,48.75272750854492,453.7631530761719,399.798583984375,673,11600.118550300598,1687575395.5285013,18.976200103759766,cgp-large,mu+lambda,distance,ant,2,67300
674,674,2,18.08313751220703,48.82657241821289,248.5657196044922,-0.018994539976119995,12.070221900939941,17.16042709350586,48.75307846069336,1.0244529247283936,48.66881561279297,274.897705078125,586.425537109375,674,11617.297748804092,1687575412.7076998,19.00313377380371,cgp-large,mu+lambda,distance,ant,2,67400
675,675,2,23.818965911865234,48.84419250488281,443.6299743652344,-0.02725764736533165,13.87590217590332,17.182125091552734,48.54354476928711,3.466561794281006,48.36058044433594,375.8172607421875,532.5166625976562,675,11634.497354745865,1687575429.9073057,18.882488250732422,cgp-large,mu+lambda,distance,ant,2,67500
676,676,2,20.995433807373047,48.6026725769043,430.7082824707031,0.03404254838824272,13.71428394317627,17.14583969116211,48.53874206542969,3.646368980407715,48.45899963378906,425.0028991699219,318.7784118652344,676,11651.692640066147,1687575447.102591,18.717491149902344,cgp-large,mu+lambda,distance,ant,2,67600
677,677,2,26.023813247680664,49.4567985534668,265.9796447753906,-0.016195878386497498,13.46277904510498,17.153234481811523,49.16378402709961,2.482163906097412,48.72696304321289,570.5394897460938,588.9838256835938,677,11668.892700195312,1687575464.3026512,19.10359001159668,cgp-large,mu+lambda,distance,ant,2,67700
678,678,2,18.25631332397461,49.063026428222656,596.8873291015625,0.020990796387195587,12.643190383911133,17.145986557006836,48.643611907958984,2.1376686096191406,48.5938835144043,560.0430908203125,533.6438598632812,678,11686.081852674484,1687575481.4918036,18.95867919921875,cgp-large,mu+lambda,distance,ant,2,67800
679,679,2,13.344253540039062,49.212894439697266,585.94580078125,-0.023920323699712753,12.245871543884277,17.160329818725586,49.079097747802734,0.915428876876831,48.69391632080078,484.4199523925781,475.3244934082031,679,11703.283860683441,1687575498.6938117,18.880491256713867,cgp-large,mu+lambda,distance,ant,2,67900
680,680,2,19.43377685546875,48.52680969238281,492.64581298828125,0.0012303160037845373,12.214029312133789,17.28434181213379,48.37553787231445,1.4960941076278687,48.313846588134766,573.22021484375,515.943115234375,680,11720.599187374115,1687575516.0091383,18.7452449798584,cgp-large,mu+lambda,distance,ant,2,68000
681,681,2,13.716289520263672,49.21224594116211,267.8260803222656,-0.0598628856241703,11.772062301635742,17.305713653564453,48.749080657958984,1.3590881824493408,48.62881851196289,240.01824951171875,359.53314208984375,681,11737.9244992733,1687575533.3344502,19.075117111206055,cgp-large,mu+lambda,distance,ant,2,68100
682,682,2,13.414334297180176,49.1275749206543,561.3587036132812,-0.008810000494122505,11.883419036865234,17.304588317871094,48.79364776611328,0.8229166269302368,48.675048828125,573.0617065429688,539.5958251953125,682,11755.246915578842,1687575550.6568666,18.668933868408203,cgp-large,mu+lambda,distance,ant,2,68200
683,683,2,26.559383392333984,48.83359909057617,599.6023559570312,0.041140828281641006,13.387077331542969,17.29435157775879,48.56594467163086,2.3473525047302246,48.49131774902344,574.2366333007812,434.8599853515625,683,11772.559945821762,1687575567.9698968,18.89368438720703,cgp-large,mu+lambda,distance,ant,2,68300
684,684,2,16.377716064453125,48.75011444091797,437.56231689453125,-0.04933633282780647,12.89907455444336,17.294584274291992,48.591514587402344,2.5988783836364746,48.41102981567383,434.0448913574219,456.2170104980469,684,11789.871576070786,1687575585.281527,18.426767349243164,cgp-large,mu+lambda,distance,ant,2,68400
685,685,2,15.504636764526367,49.10839080810547,353.2334289550781,-0.07351697981357574,12.38486099243164,17.294509887695312,48.82555389404297,0.9477323889732361,48.6854133605957,741.0214233398438,745.810546875,685,11807.183643102646,1687575602.593594,19.081005096435547,cgp-large,mu+lambda,distance,ant,2,68500
686,686,2,9.922465324401855,48.72185134887695,577.9288330078125,-0.02493393048644066,11.911054611206055,17.29525375366211,48.682796478271484,1.6934127807617188,48.59223175048828,588.879638671875,579.955322265625,686,11824.496438026428,1687575619.906389,18.877727508544922,cgp-large,mu+lambda,distance,ant,2,68600
687,687,2,15.951168060302734,48.463558197021484,410.62579345703125,-0.06061677634716034,12.236018180847168,17.293577194213867,48.31867218017578,1.3869540691375732,48.31476974487305,238.48284912109375,424.6628112792969,687,11841.807425022125,1687575637.217376,18.729108810424805,cgp-large,mu+lambda,distance,ant,2,68700
