,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
118,118,90.33076477050781,2.050989866256714,1017.6238403320312,0,1002.5221557617188,43.047088623046875,416.1954650878906,1017.4930419921875,257.8431134223938,1686909112.7845304,353.09832763671875,1017.5001220703125,118,cgp,mu+lambda,hopper,1
119,119,136.25875854492188,2.038393974304199,1017.7014770507812,0,1007.8998413085938,49.85481262207031,405.664306640625,1016.8159790039062,259.8943717479706,1686909114.8357887,376.25482177734375,1016.8853149414062,119,cgp,mu+lambda,hopper,1
120,120,120.456787109375,2.037743091583252,1017.5796508789062,0,1005.0142822265625,50.54741668701172,416.1874694824219,1017.234619140625,261.9461534023285,1686909116.8875704,364.92333984375,1017.2420654296875,120,cgp,mu+lambda,hopper,1
121,121,171.57333374023438,2.0484602451324463,1017.4470825195312,0,1007.623779296875,59.78763198852539,412.53240966796875,1016.550537109375,264.01138854026794,1686909118.9528055,398.2278137207031,1016.7344970703125,121,cgp,mu+lambda,hopper,1
122,122,139.97451782226562,2.0286543369293213,1018.3321533203125,0,1013.6032104492188,67.3326416015625,429.30694580078125,1017.8909301757812,266.05504322052,1686909120.9964602,415.16888427734375,1018.079345703125,122,cgp,mu+lambda,hopper,1
123,123,119.1717529296875,2.04339861869812,1018.2316284179688,0,1003.2908935546875,51.13282012939453,415.67950439453125,1017.376953125,268.1168737411499,1686909123.0582907,371.2419738769531,1017.3985595703125,123,cgp,mu+lambda,hopper,1
124,124,103.65785217285156,2.0472049713134766,1017.9136352539062,0,623.1936645507812,49.78718185424805,401.5710144042969,1017.6869506835938,270.1827504634857,1686909125.1241674,339.1230773925781,1017.6969604492188,124,cgp,mu+lambda,hopper,1
125,125,135.2769775390625,2.0480949878692627,1018.3861083984375,0,998.3096313476562,59.95116424560547,402.8671875,1017.3045654296875,272.24467968940735,1686909127.1860967,373.7244873046875,1017.5419311523438,125,cgp,mu+lambda,hopper,1
126,126,209.96539306640625,2.0475480556488037,1018.1959228515625,0,1005.2688598632812,62.69417953491211,14061.7626953125,1017.1690673828125,274.30479431152344,1686909129.2462113,-1607.0357666015625,1017.5790405273438,126,cgp,mu+lambda,hopper,1
127,127,113.48014831542969,2.0444047451019287,1018.8765869140625,0,1003.62841796875,46.254554748535156,408.1561279296875,1017.4664306640625,276.362318277359,1686909131.3037353,350.3814392089844,1018.329345703125,127,cgp,mu+lambda,hopper,1
128,128,107.5250473022461,2.0479085445404053,1017.980712890625,0,396.78765869140625,49.849422454833984,377.6072692871094,1017.8404541015625,278.42352771759033,1686909133.3649447,320.16552734375,1017.979736328125,128,cgp,mu+lambda,hopper,1
129,129,112.017822265625,2.0511107444763184,1018.6760864257812,0,1002.8876953125,56.784454345703125,407.84515380859375,1018.0452880859375,280.4883511066437,1686909135.429768,362.42718505859375,1018.0574340820312,129,cgp,mu+lambda,hopper,1
130,130,139.13282775878906,2.0405220985412598,1017.5546264648438,0,999.3792114257812,47.00133514404297,413.36572265625,1017.2998657226562,282.54306292533875,1686909137.48448,367.5768737792969,1017.4649047851562,130,cgp,mu+lambda,hopper,1
131,131,153.7163848876953,2.0402638912200928,1017.8479614257812,0,843.557861328125,62.41459274291992,404.193603515625,1017.4666137695312,284.5962088108063,1686909139.5376258,370.2532043457031,1017.5609741210938,131,cgp,mu+lambda,hopper,1
132,132,136.32009887695312,2.0393457412719727,1017.6935424804688,0,1003.341552734375,46.37275695800781,412.87042236328125,1017.3590698242188,286.64863109588623,1686909141.590048,369.7803955078125,1017.51025390625,132,cgp,mu+lambda,hopper,1
133,133,129.62918090820312,2.03965163230896,1026.0946044921875,0,540.7386474609375,63.03346252441406,391.2447204589844,1017.9966430664062,288.7002604007721,1686909143.6416774,348.00836181640625,1018.6317138671875,133,cgp,mu+lambda,hopper,1
134,134,100.77043151855469,2.0427820682525635,1017.8779296875,0,669.8311157226562,51.973419189453125,397.2485656738281,1017.6449584960938,290.7569007873535,1686909145.6983178,344.8551025390625,1017.7788696289062,134,cgp,mu+lambda,hopper,1
135,135,112.8367919921875,2.0423812866210938,1018.5220336914062,0,502.30389404296875,48.703941345214844,397.090576171875,1017.066162109375,292.8136832714081,1686909147.7551003,330.1856994628906,1017.2630615234375,135,cgp,mu+lambda,hopper,1
136,136,102.65544128417969,2.041677236557007,1017.8251342773438,0,1012.7542724609375,45.64727783203125,432.2436218261719,1017.0352783203125,294.8690969944,1686909149.810514,372.54925537109375,1017.4628295898438,136,cgp,mu+lambda,hopper,1
137,137,116.9571533203125,2.040403366088867,1018.4815673828125,0,1005.7387084960938,56.365516662597656,417.5604248046875,1017.8302001953125,296.9230155944824,1686909151.8644326,372.70147705078125,1018.0952758789062,137,cgp,mu+lambda,hopper,1
138,138,152.59251403808594,2.0405893325805664,1017.5362548828125,0,1002.529541015625,52.73908233642578,411.580322265625,1016.962890625,298.97592425346375,1686909153.9173412,380.46484375,1017.4862060546875,138,cgp,mu+lambda,hopper,1
139,139,158.63829040527344,2.037234306335449,1017.7662963867188,0,1008.9983520507812,45.84431838989258,14059.017578125,1017.1400756835938,301.02720499038696,1686909155.968622,-1628.1859130859375,1017.2343139648438,139,cgp,mu+lambda,hopper,1
140,140,113.68603515625,2.0469679832458496,1017.9515380859375,0,1005.7831420898438,51.64422607421875,9995.861328125,1017.8444213867188,303.08744716644287,1686909158.0288641,-626.1834716796875,1017.950927734375,140,cgp,mu+lambda,hopper,1
141,141,84.02864074707031,2.051140069961548,1018.051025390625,0,571.0743408203125,41.657264709472656,406.178466796875,1016.8712158203125,305.1519982814789,1686909160.0934153,323.4626159667969,1018.0140380859375,141,cgp,mu+lambda,hopper,1
142,142,99.88365173339844,2.0415358543395996,1018.1190185546875,0,1008.7806396484375,48.26691436767578,421.7503967285156,1016.9571533203125,307.20721769332886,1686909162.1486347,366.36358642578125,1017.5279541015625,142,cgp,mu+lambda,hopper,1
143,143,121.34841918945312,2.026104211807251,1017.5831298828125,0,1000.547119140625,43.79068374633789,412.3302917480469,1017.1309814453125,309.2468283176422,1686909164.1882453,363.0625,1017.2865600585938,143,cgp,mu+lambda,hopper,1
144,144,126.67045593261719,2.000739097595215,1017.9367065429688,0,700.425537109375,57.80353546142578,398.738525390625,1017.6517333984375,311.26082730293274,1686909166.2022443,343.4129333496094,1017.7576293945312,144,cgp,mu+lambda,hopper,1
145,145,97.14337158203125,1.9979801177978516,1017.9512939453125,0,727.8123779296875,43.24876403808594,9992.3583984375,1017.4320068359375,313.27190136909485,1686909168.2133183,-658.6226196289062,1017.6741333007812,145,cgp,mu+lambda,hopper,1
146,146,204.74716186523438,1.9991252422332764,1017.3164672851562,0,1008.3082275390625,54.97004318237305,412.4628601074219,1016.7547607421875,315.2845268249512,1686909170.2259438,413.36871337890625,1017.1030883789062,146,cgp,mu+lambda,hopper,1
147,147,130.8970947265625,1.9961522817611694,1018.5510864257812,0,1004.37060546875,51.18766784667969,416.4241638183594,1017.6822509765625,317.29421401023865,1686909172.235631,366.449951171875,1017.91845703125,147,cgp,mu+lambda,hopper,1
148,148,104.59086608886719,1.9988235235214233,1017.678955078125,0,1011.5877685546875,46.069732666015625,418.84576416015625,1016.8984985351562,319.30376744270325,1686909174.2451844,355.3936767578125,1017.0003662109375,148,cgp,mu+lambda,hopper,1
149,149,105.50572967529297,1.9953538179397583,1017.7831420898438,0,1004.5875244140625,51.98986053466797,416.5007019042969,1017.24658203125,321.3114745616913,1686909176.2528915,353.88671875,1017.6270751953125,149,cgp,mu+lambda,hopper,1
150,150,144.42816162109375,1.9971715211868286,1018.3255004882812,0,1003.0056762695312,48.874141693115234,410.33612060546875,1017.4596557617188,323.3206627368927,1686909178.2620797,369.2491455078125,1017.5364990234375,150,cgp,mu+lambda,hopper,1
151,151,132.97781372070312,1.9976201057434082,1018.0064697265625,0,1002.3585815429688,48.31586837768555,407.65789794921875,1017.5288696289062,325.3314688205719,1686909180.2728858,361.2718200683594,1017.9782104492188,151,cgp,mu+lambda,hopper,1
152,152,136.38063049316406,2.0000112056732178,1020.1260986328125,0,1012.2078857421875,45.54557418823242,422.0770263671875,1017.37060546875,327.3434979915619,1686909182.284915,386.5779724121094,1017.6752319335938,152,cgp,mu+lambda,hopper,1
153,153,98.61732482910156,1.9982532262802124,1017.9511108398438,0,547.860107421875,52.41511535644531,403.5157165527344,1017.5794067382812,329.3547761440277,1686909184.2961931,329.1858215332031,1017.810546875,153,cgp,mu+lambda,hopper,1
154,154,198.6542205810547,1.9974719285964966,1019.077880859375,0,459.62115478515625,47.3559455871582,376.4523620605469,1018.3829345703125,331.36270689964294,1686909186.3041239,344.61749267578125,1018.5833129882812,154,cgp,mu+lambda,hopper,1
155,155,139.98663330078125,1.9981863498687744,1026.36279296875,0,1002.1658935546875,46.02253723144531,423.31549072265625,1017.5707397460938,333.3724536895752,1686909188.3138707,389.1896057128906,1017.6187744140625,155,cgp,mu+lambda,hopper,1
156,156,130.586669921875,1.9944567680358887,1021.9168701171875,0,1004.5955810546875,48.9571418762207,414.1161193847656,1020.0873413085938,335.37962460517883,1686909190.3210416,373.1613464355469,1020.9065551757812,156,cgp,mu+lambda,hopper,1
157,157,127.17401885986328,1.9975600242614746,1026.73974609375,0,1010.6000366210938,56.16123580932617,416.91973876953125,1025.3868408203125,337.3892524242401,1686909192.3306694,366.033203125,1025.6446533203125,157,cgp,mu+lambda,hopper,1
158,158,145.57269287109375,2.0003671646118164,1022.9100952148438,0,1011.08447265625,56.331241607666016,423.3602294921875,1022.3778076171875,339.39826250076294,1686909194.3396795,389.50250244140625,1022.5133056640625,158,cgp,mu+lambda,hopper,1
159,159,130.11354064941406,1.9911304712295532,1024.018310546875,0,1007.2982788085938,58.4673957824707,423.1518859863281,1022.60986328125,341.40166783332825,1686909196.3430848,395.737060546875,1023.3840942382812,159,cgp,mu+lambda,hopper,1
160,160,127.12791442871094,2.00333571434021,1024.872802734375,0,1012.4971923828125,55.44306564331055,426.5744323730469,1022.9688720703125,343.41692900657654,1686909198.358346,397.0503845214844,1023.3619384765625,160,cgp,mu+lambda,hopper,1
161,161,225.4283447265625,2.00571346282959,1025.513916015625,0,1013.1724853515625,70.34790802001953,428.5682067871094,1024.066650390625,345.4355163574219,1686909200.3769333,442.69622802734375,1025.0986328125,161,cgp,mu+lambda,hopper,1
162,162,143.77951049804688,2.0143563747406006,1025.97998046875,0,1010.466796875,52.388519287109375,432.9366149902344,1025.17919921875,347.46309185028076,1686909202.4045088,383.9549255371094,1025.8916015625,162,cgp,mu+lambda,hopper,1
163,163,158.8333282470703,2.012873888015747,1025.9029541015625,0,1016.2909545898438,46.46611022949219,450.2625732421875,1024.3736572265625,349.4869284629822,1686909204.4283454,447.2557678222656,1024.435791015625,163,cgp,mu+lambda,hopper,1
164,164,147.10093688964844,2.0227949619293213,1027.5328369140625,0,1017.0740356445312,53.49139404296875,453.04486083984375,1025.109130859375,351.5224680900574,1686909206.463885,433.29730224609375,1025.2249755859375,164,cgp,mu+lambda,hopper,1
165,165,103.86055755615234,2.033417224884033,1025.4085693359375,0,1001.7117919921875,41.25742721557617,431.8884582519531,1023.8719482421875,353.5692813396454,1686909208.5106983,368.4959411621094,1025.0096435546875,165,cgp,mu+lambda,hopper,1
166,166,167.19512939453125,2.0484120845794678,1025.7890625,0,998.3495483398438,46.314388275146484,422.9272155761719,1023.18408203125,355.63303422927856,1686909210.5744512,408.54547119140625,1024.1455078125,166,cgp,mu+lambda,hopper,1
167,167,116.69740295410156,2.0557518005371094,1027.2239990234375,0,1014.4838256835938,49.53411102294922,433.14337158203125,1025.3336181640625,357.70343542099,1686909212.6448524,375.2875671386719,1025.587646484375,167,cgp,mu+lambda,hopper,1
168,168,130.33428955078125,2.0404815673828125,1025.75390625,0,1016.2440795898438,43.083126068115234,459.5206604003906,1024.641357421875,359.75899052619934,1686909214.7004075,411.1085205078125,1025.035888671875,168,cgp,mu+lambda,hopper,1
169,169,239.17494201660156,2.0482072830200195,1025.697998046875,0,1018.3203735351562,61.572635650634766,443.84637451171875,1025.158447265625,361.8215482234955,1686909216.7629652,455.3175354003906,1025.2701416015625,169,cgp,mu+lambda,hopper,1
170,170,244.60244750976562,2.043588399887085,1025.7822265625,0,1018.8427734375,76.50333404541016,455.1811828613281,1024.784912109375,363.8787913322449,1686909218.8202083,500.82965087890625,1025.75341796875,170,cgp,mu+lambda,hopper,1
171,171,120.93663024902344,2.036987543106079,1026.5545654296875,0,1019.7545166015625,57.87532424926758,10002.96484375,1025.9537353515625,365.92961740493774,1686909220.8710344,-570.6893920898438,1026.2076416015625,171,cgp,mu+lambda,hopper,1
172,172,237.13265991210938,2.034090757369995,1025.3795166015625,0,1018.7789306640625,65.28630065917969,440.9794616699219,1024.2861328125,367.9774761199951,1686909222.918893,458.32672119140625,1025.241455078125,172,cgp,mu+lambda,hopper,1
173,173,180.78701782226562,2.038403272628784,1025.2874755859375,0,1016.8262939453125,55.22439193725586,432.4271240234375,1023.8545532226562,370.0286455154419,1686909224.9700625,427.3852233886719,1024.3133544921875,173,cgp,mu+lambda,hopper,1
174,174,205.257080078125,2.038726568222046,1026.4832763671875,0,1019.7471923828125,76.59085083007812,449.5995178222656,1024.84033203125,372.0800802707672,1686909227.0214972,485.43841552734375,1026.082763671875,174,cgp,mu+lambda,hopper,1
175,175,182.62652587890625,2.035968065261841,1026.47119140625,0,1016.7322387695312,63.29119110107422,437.3564147949219,1025.9207763671875,374.1287052631378,1686909229.0701222,442.5760192871094,1025.9285888671875,175,cgp,mu+lambda,hopper,1
176,176,252.17611694335938,2.038464069366455,1027.638427734375,0,1014.6010131835938,69.60160827636719,431.9106750488281,1025.198974609375,376.18050932884216,1686909231.1219263,470.27459716796875,1026.6702880859375,176,cgp,mu+lambda,hopper,1
177,177,190.45010375976562,2.038329601287842,1026.1612548828125,0,1014.5013427734375,66.17324829101562,425.349365234375,1024.5267333984375,378.23247814178467,1686909233.1738951,417.7720947265625,1025.094482421875,177,cgp,mu+lambda,hopper,1
178,178,144.85455322265625,2.0396034717559814,1027.066650390625,0,1014.8389892578125,59.107173919677734,422.706787109375,1025.3724365234375,380.2857172489166,1686909235.2271342,387.6611633300781,1025.53955078125,178,cgp,mu+lambda,hopper,1
179,179,170.66537475585938,2.033294677734375,1027.2406005859375,0,1014.578857421875,64.46696472167969,438.02197265625,1025.591796875,382.332067489624,1686909237.2734845,449.07958984375,1026.042236328125,179,cgp,mu+lambda,hopper,1
180,180,169.00582885742188,2.0344390869140625,1026.107666015625,0,1019.1911010742188,56.638946533203125,433.556640625,1024.943603515625,384.38003849983215,1686909239.3214555,422.7917175292969,1024.992919921875,180,cgp,mu+lambda,hopper,1
181,181,335.3221740722656,2.037823438644409,1025.6385498046875,0,1018.1951904296875,68.6318359375,448.8145751953125,1024.464599609375,386.4324026107788,1686909241.3738196,507.4143981933594,1024.9110107421875,181,cgp,mu+lambda,hopper,1
182,182,318.99041748046875,2.0351123809814453,1027.1971435546875,0,1019.5248413085938,74.3868408203125,435.57958984375,1025.0823974609375,388.48035192489624,1686909243.421769,500.7811584472656,1025.6749267578125,182,cgp,mu+lambda,hopper,1
183,183,160.13818359375,2.0367956161499023,1025.6590576171875,0,1017.5927734375,72.01222229003906,430.883544921875,1024.460693359375,390.5308630466461,1686909245.47228,424.3084411621094,1025.321533203125,183,cgp,mu+lambda,hopper,1
184,184,111.23135375976562,2.037332773208618,1026.421875,0,1011.6848754882812,39.4342041015625,429.6134338378906,1024.881103515625,392.58168148994446,1686909247.5230985,357.6547546386719,1025.088134765625,184,cgp,mu+lambda,hopper,1
185,185,182.80813598632812,2.0349292755126953,1027.89501953125,0,1020.30810546875,60.592472076416016,444.7061462402344,1025.70654296875,394.6303811073303,1686909249.571798,456.5152282714844,1025.8720703125,185,cgp,mu+lambda,hopper,1
186,186,175.8356475830078,2.037147045135498,1026.4471435546875,0,985.4217529296875,62.67451477050781,417.79736328125,1025.6243896484375,396.6828684806824,1686909251.6242855,405.9712829589844,1026.2127685546875,186,cgp,mu+lambda,hopper,1
187,187,203.099609375,2.049957513809204,1025.263427734375,0,1017.5713500976562,57.399559020996094,442.554931640625,1024.6270751953125,398.75136971473694,1686909253.6927867,448.0999755859375,1024.721435546875,187,cgp,mu+lambda,hopper,1
188,188,277.2923583984375,2.0884737968444824,1026.172119140625,0,1019.5362548828125,62.6971435546875,438.39947509765625,1024.7392578125,400.8656544685364,1686909255.8070714,474.79351806640625,1025.541259765625,188,cgp,mu+lambda,hopper,1
