,training.generation,training.fitness_mean,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,_step,training.fitness_median,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.top_k_fit.top_2_fit,solver,ea,environment,seed
890,890,476.460693359375,1686927380.4038374,1126.76904296875,58.57087326049805,1151.21142578125,890,145.58819580078125,2.050734519958496,480.46563720703125,1148.8153076171875,1871.6154835224152,0,1147.068359375,cgp,mu+lambda,hopper,9
891,891,540.3011474609375,1686927382.4664035,1126.814208984375,61.20140838623047,1151.4102783203125,891,250.29315185546875,2.048933982849121,488.3736267089844,1149.7208251953125,1873.6780495643616,0,1148.3348388671875,cgp,mu+lambda,hopper,9
892,892,468.6003723144531,1686927384.5238822,1012.6218872070312,77.63446807861328,1147.671875,892,222.96974182128906,2.0438764095306396,462.9790954589844,1147.1890869140625,1875.7355282306671,0,1146.363037109375,cgp,mu+lambda,hopper,9
893,893,477.3327331542969,1686927386.5923815,999.1636352539062,74.04438781738281,1151.2763671875,893,223.10140991210938,2.054211139678955,458.9725341796875,1148.63671875,1877.804027557373,0,1145.9058837890625,cgp,mu+lambda,hopper,9
894,894,-450.6727600097656,1686927388.654332,1125.945068359375,67.69364166259766,1148.7197265625,894,429.7069091796875,2.047381639480591,10016.5078125,1147.9345703125,1879.8659780025482,0,1145.721923828125,cgp,mu+lambda,hopper,9
895,895,549.7808837890625,1686927390.719013,1130.2333984375,77.20526123046875,1149.778564453125,895,301.12872314453125,2.0494384765625,486.7066345214844,1149.7332763671875,1881.9306590557098,0,1149.399658203125,cgp,mu+lambda,hopper,9
896,896,501.5682678222656,1686927392.7825136,1125.8759765625,57.79978942871094,1150.73388671875,896,228.23907470703125,2.0477569103240967,488.0918273925781,1149.3883056640625,1883.9941596984863,0,1148.064453125,cgp,mu+lambda,hopper,9
897,897,496.3824462890625,1686927394.8468537,1133.5322265625,73.75624084472656,1147.669921875,897,160.8759307861328,2.0488154888153076,487.0860595703125,1147.4515380859375,1886.0584998130798,0,1147.310791015625,cgp,mu+lambda,hopper,9
898,898,513.6179809570312,1686927396.9067278,1129.2021484375,56.52409362792969,1154.0291748046875,898,199.34088134765625,2.045295238494873,487.6734924316406,1150.953125,1888.1183738708496,0,1150.86181640625,cgp,mu+lambda,hopper,9
899,899,558.4338989257812,1686927398.9743168,1128.49560546875,94.08436584472656,1148.4765625,899,435.5621032714844,2.0505948066711426,475.5331726074219,1147.981201171875,1890.1859629154205,0,1147.6005859375,cgp,mu+lambda,hopper,9
900,900,578.617919921875,1686927401.0385172,1130.3997802734375,73.83279418945312,1150.4171142578125,900,530.1008911132812,2.0496113300323486,484.29974365234375,1149.827392578125,1892.2501633167267,0,1149.4029541015625,cgp,mu+lambda,hopper,9
901,901,467.15863037109375,1686927403.0957682,1128.422119140625,54.720726013183594,1149.985107421875,901,184.84683227539062,2.0436909198760986,482.2392272949219,1148.8714599609375,1894.3074142932892,0,1147.42333984375,cgp,mu+lambda,hopper,9
902,902,486.4474792480469,1686927405.159436,1067.0587158203125,86.6432876586914,1151.80517578125,902,234.42678833007812,2.0492165088653564,464.55157470703125,1150.42724609375,1896.3710820674896,0,1149.730224609375,cgp,mu+lambda,hopper,9
903,903,557.2625122070312,1686927407.2226055,1128.8310546875,92.55371856689453,1148.76953125,903,395.46221923828125,2.0477523803710938,477.48681640625,1148.609375,1898.4342515468597,0,1148.3800048828125,cgp,mu+lambda,hopper,9
904,904,516.8060913085938,1686927409.2817414,1054.629150390625,62.5996208190918,1152.0594482421875,904,347.90301513671875,2.044436454772949,472.3180847167969,1150.2943115234375,1900.4933874607086,0,1149.3016357421875,cgp,mu+lambda,hopper,9
905,905,497.0477294921875,1686927411.346069,999.993896484375,64.47930908203125,1149.0618896484375,905,216.26675415039062,2.049790859222412,476.4486389160156,1147.2010498046875,1902.557715177536,0,1145.641845703125,cgp,mu+lambda,hopper,9
906,906,515.0757446289062,1686927413.404851,1131.154052734375,73.01631927490234,1149.5457763671875,906,229.3951416015625,2.0444533824920654,481.845947265625,1148.9710693359375,1904.616497039795,0,1148.82470703125,cgp,mu+lambda,hopper,9
907,907,560.8540649414062,1686927415.4624538,1128.04638671875,61.952449798583984,1149.9910888671875,907,310.0155334472656,2.0423293113708496,488.9416809082031,1149.4549560546875,1906.6740999221802,0,1149.3089599609375,cgp,mu+lambda,hopper,9
908,908,504.6781921386719,1686927417.5230274,1039.93212890625,80.84172058105469,1149.6248779296875,908,250.990234375,2.0461597442626953,470.9696960449219,1147.2906494140625,1908.734673500061,0,1147.0479736328125,cgp,mu+lambda,hopper,9
909,909,542.8147583007812,1686927419.588574,1125.6434326171875,79.58370971679688,1153.682373046875,909,255.8677978515625,2.050682783126831,479.082275390625,1147.6351318359375,1910.8002200126648,0,1146.7806396484375,cgp,mu+lambda,hopper,9
910,910,543.9212646484375,1686927421.6479692,1128.7633056640625,111.54061126708984,1148.755615234375,910,285.01019287109375,2.0442466735839844,469.58502197265625,1148.451416015625,1912.8596153259277,0,1147.147705078125,cgp,mu+lambda,hopper,9
911,911,479.16229248046875,1686927423.7077622,1027.2158203125,72.8427505493164,1147.7855224609375,911,150.00482177734375,2.045177698135376,475.3060607910156,1147.5205078125,1914.9194083213806,0,1147.5089111328125,cgp,mu+lambda,hopper,9
912,912,-446.0779113769531,1686927425.7677455,1135.1728515625,61.71825408935547,1150.0855712890625,912,313.22296142578125,2.0454556941986084,10017.51171875,1148.9541015625,1916.9793915748596,0,1148.7967529296875,cgp,mu+lambda,hopper,9
913,913,614.944580078125,1686927427.8265808,1131.38427734375,74.948486328125,1153.181640625,913,870.8076171875,2.0439326763153076,487.92828369140625,1151.213134765625,1919.0382268428802,0,1151.175537109375,cgp,mu+lambda,hopper,9
914,914,494.6408386230469,1686927429.8836884,1132.1256103515625,60.08938980102539,1151.0234375,914,178.91465759277344,2.0415008068084717,490.6988525390625,1149.2799072265625,1921.0953345298767,0,1147.9205322265625,cgp,mu+lambda,hopper,9
915,915,497.2311096191406,1686927431.9393644,1129.71630859375,60.50695037841797,1151.9296875,915,215.03887939453125,2.0421464443206787,487.57733154296875,1149.529541015625,1923.1510105133057,0,1148.783203125,cgp,mu+lambda,hopper,9
916,916,543.8988647460938,1686927433.9983203,1132.56884765625,49.524864196777344,1154.1151123046875,916,290.72869873046875,2.0442891120910645,490.7051086425781,1151.107421875,1925.2099664211273,0,1150.4730224609375,cgp,mu+lambda,hopper,9
917,917,498.30755615234375,1686927436.0594811,1129.7486572265625,49.056983947753906,1150.5906982421875,917,192.0615234375,2.045789957046509,492.5189514160156,1149.432373046875,1927.2711272239685,0,1148.9505615234375,cgp,mu+lambda,hopper,9
918,918,525.626220703125,1686927438.122332,1128.012939453125,60.94183349609375,1150.0706787109375,918,261.5690612792969,2.0479938983917236,483.5712585449219,1149.5885009765625,1929.333978176117,0,1148.614990234375,cgp,mu+lambda,hopper,9
919,919,571.7935791015625,1686927440.186786,1130.1064453125,68.04255676269531,1149.7603759765625,919,460.4577331542969,2.0490660667419434,486.97186279296875,1148.7491455078125,1931.3984320163727,0,1148.6436767578125,cgp,mu+lambda,hopper,9
920,920,482.2955627441406,1686927442.248727,1017.6817626953125,59.262142181396484,1150.052978515625,920,252.64617919921875,2.0467755794525146,469.846435546875,1148.927490234375,1933.4603731632233,0,1146.9810791015625,cgp,mu+lambda,hopper,9
921,921,530.7838745117188,1686927444.3114944,1123.0579833984375,75.16497802734375,1150.3743896484375,921,302.23858642578125,2.0476527214050293,476.78643798828125,1150.075439453125,1935.5231404304504,0,1146.833740234375,cgp,mu+lambda,hopper,9
922,922,510.6529541015625,1686927446.373355,1128.9254150390625,63.978084564208984,1152.583251953125,922,243.81698608398438,2.0458884239196777,485.02325439453125,1148.3365478515625,1937.5850009918213,0,1147.740234375,cgp,mu+lambda,hopper,9
923,923,499.7774963378906,1686927448.4355395,1128.1923828125,60.40873336791992,1151.226806640625,923,156.20230102539062,2.047128438949585,488.9600524902344,1148.7655029296875,1939.6471855640411,0,1148.6209716796875,cgp,mu+lambda,hopper,9
924,924,520.1683959960938,1686927450.4961843,1131.6741943359375,75.02559661865234,1152.69287109375,924,212.1180419921875,2.044786214828491,494.0523376464844,1151.4720458984375,1941.7078304290771,0,1148.124755859375,cgp,mu+lambda,hopper,9
925,925,568.9235229492188,1686927452.554909,1132.6318359375,68.14737701416016,1150.6192626953125,925,417.6116027832031,2.042684316635132,487.8869323730469,1149.9920654296875,1943.766555070877,0,1148.654296875,cgp,mu+lambda,hopper,9
926,926,493.6881408691406,1686927454.6159163,1113.7193603515625,70.83319854736328,1152.2379150390625,926,175.2658233642578,2.044597864151001,477.50897216796875,1151.39013671875,1945.8275623321533,0,1149.39306640625,cgp,mu+lambda,hopper,9
927,927,493.37530517578125,1686927456.6871514,1014.1322021484375,60.631744384765625,1149.970458984375,927,199.93569946289062,2.0551321506500244,476.181884765625,1149.1414794921875,1947.8987975120544,0,1148.966552734375,cgp,mu+lambda,hopper,9
928,928,544.8930053710938,1686927458.752292,1124.7950439453125,76.67529296875,1148.9921875,928,344.5448913574219,2.04964280128479,471.7814636230469,1148.126220703125,1949.963937997818,0,1147.8951416015625,cgp,mu+lambda,hopper,9
929,929,515.749267578125,1686927460.8186793,1003.0506591796875,68.15216064453125,1151.314697265625,929,309.20697021484375,2.05003023147583,465.6449279785156,1150.470947265625,1952.0303254127502,0,1147.8756103515625,cgp,mu+lambda,hopper,9
930,930,497.2995910644531,1686927462.8823333,1128.22802734375,68.90213012695312,1150.505615234375,930,224.40118408203125,2.0485310554504395,476.9828796386719,1149.6175537109375,1954.093979358673,0,1149.536376953125,cgp,mu+lambda,hopper,9
931,931,421.07177734375,1686927464.9486175,1010.131103515625,65.12944793701172,1151.4483642578125,931,132.75588989257812,2.050678014755249,470.1203918457031,1149.7188720703125,1956.1602635383606,0,1149.309326171875,cgp,mu+lambda,hopper,9
932,932,431.9713134765625,1686927467.0093582,1003.9061889648438,54.74283218383789,1150.228515625,932,124.08944702148438,2.0449063777923584,466.7669372558594,1148.86083984375,1958.2210042476654,0,1147.02392578125,cgp,mu+lambda,hopper,9
933,933,544.86669921875,1686927469.0737557,1122.5234375,61.987754821777344,1148.0582275390625,933,396.02252197265625,2.049074172973633,481.9887390136719,1147.826904296875,1960.2854018211365,0,1143.9034423828125,cgp,mu+lambda,hopper,9
934,934,521.2764892578125,1686927471.138427,1042.9471435546875,54.631141662597656,1152.7740478515625,934,241.43797302246094,2.048645496368408,486.01849365234375,1150.84716796875,1962.3500730991364,0,1150.5548095703125,cgp,mu+lambda,hopper,9
935,935,574.9345092773438,1686927473.1993558,1128.3489990234375,80.35546875,1150.4896240234375,935,359.34271240234375,2.0451509952545166,495.05072021484375,1148.294921875,1964.4110019207,0,1148.2357177734375,cgp,mu+lambda,hopper,9
936,936,500.74139404296875,1686927475.252559,1129.7501220703125,63.86589813232422,1150.6712646484375,936,173.57559204101562,2.037599563598633,490.9068603515625,1149.7032470703125,1966.4642050266266,0,1149.5328369140625,cgp,mu+lambda,hopper,9
937,937,507.96600341796875,1686927477.3139853,1118.87451171875,56.30411911010742,1149.4931640625,937,221.61972045898438,2.0458898544311523,488.49688720703125,1146.9566650390625,1968.525631427765,0,1146.76123046875,cgp,mu+lambda,hopper,9
938,938,-485.6670227050781,1686927479.3763807,1129.5445556640625,83.70143127441406,1151.9765625,938,230.83563232421875,2.0468060970306396,10012.5625,1150.3604736328125,1970.5880267620087,0,1150.304443359375,cgp,mu+lambda,hopper,9
939,939,559.2113647460938,1686927481.437317,1131.8740234375,74.31919860839844,1149.5401611328125,939,352.4696044921875,2.0445477962493896,487.4639587402344,1147.372314453125,1972.6489629745483,0,1146.9293212890625,cgp,mu+lambda,hopper,9
940,940,547.1401977539062,1686927483.5023444,1128.28173828125,71.33602905273438,1151.4998779296875,940,257.69384765625,2.0498621463775635,494.52880859375,1149.724365234375,1974.7139904499054,0,1147.8818359375,cgp,mu+lambda,hopper,9
941,941,-506.92047119140625,1686927485.5643065,1116.840576171875,55.10149002075195,1151.017333984375,941,227.8763427734375,2.046198606491089,10010.7978515625,1148.6409912109375,1976.775952577591,0,1146.96142578125,cgp,mu+lambda,hopper,9
942,942,561.8005981445312,1686927487.6285791,1133.42431640625,73.12904357910156,1150.8912353515625,942,231.1116943359375,2.0482773780822754,500.9717712402344,1148.451171875,1978.8402252197266,0,1147.9241943359375,cgp,mu+lambda,hopper,9
943,943,574.1237182617188,1686927489.6924,1132.544677734375,71.5079116821289,1152.2930908203125,943,361.5594482421875,2.0479068756103516,492.322265625,1149.5655517578125,1980.9040460586548,0,1149.2742919921875,cgp,mu+lambda,hopper,9
944,944,418.25152587890625,1686927491.761878,1000.7552490234375,63.000972747802734,1155.6627197265625,944,127.26473999023438,2.0537242889404297,465.44061279296875,1151.5382080078125,1982.973524093628,0,1147.7109375,cgp,mu+lambda,hopper,9
945,945,476.2580261230469,1686927493.8201318,1036.22216796875,71.14070129394531,1150.24853515625,945,206.7635955810547,2.0427839756011963,468.58001708984375,1150.192626953125,1985.0317778587341,0,1150.189453125,cgp,mu+lambda,hopper,9
946,946,559.9613647460938,1686927495.8800998,1132.37890625,82.8848648071289,1153.2962646484375,946,216.6333770751953,2.0443944931030273,497.62847900390625,1151.0218505859375,1987.091745853424,0,1149.2030029296875,cgp,mu+lambda,hopper,9
947,947,432.0027160644531,1686927497.9413579,1000.0230102539062,50.60272979736328,1153.18505859375,947,157.70484924316406,2.045729875564575,471.51715087890625,1150.6094970703125,1989.1530039310455,0,1150.0665283203125,cgp,mu+lambda,hopper,9
948,948,509.1416320800781,1686927500.0089395,1043.875732421875,76.75740051269531,1153.6214599609375,948,196.47317504882812,2.0520265102386475,481.14556884765625,1152.510498046875,1991.2205855846405,0,1152.2109375,cgp,mu+lambda,hopper,9
949,949,470.08392333984375,1686927502.0726216,1125.068115234375,52.37540054321289,1149.6597900390625,949,213.1683349609375,2.048170804977417,479.8175354003906,1149.00439453125,1993.2842676639557,0,1147.9390869140625,cgp,mu+lambda,hopper,9
950,950,546.7882080078125,1686927504.1375525,1134.224609375,74.22722625732422,1153.0587158203125,950,383.77947998046875,2.0496773719787598,485.294677734375,1152.0867919921875,1995.3491985797882,0,1150.45947265625,cgp,mu+lambda,hopper,9
951,951,507.47601318359375,1686927506.1991189,1128.11083984375,77.60099792480469,1149.484130859375,951,228.4933319091797,2.0453040599823,467.9581298828125,1149.208251953125,1997.4107649326324,0,1148.753662109375,cgp,mu+lambda,hopper,9
952,952,521.0848999023438,1686927508.2646039,1111.23779296875,63.07857131958008,1147.634521484375,952,254.77325439453125,2.051384925842285,481.6776428222656,1147.2015380859375,1999.4762499332428,0,1145.6298828125,cgp,mu+lambda,hopper,9
953,953,538.2178955078125,1686927510.3246126,1133.732421875,59.27058410644531,1152.105224609375,953,226.8299560546875,2.044076442718506,497.5613708496094,1150.068115234375,2001.5362586975098,0,1147.1689453125,cgp,mu+lambda,hopper,9
954,954,609.5466918945312,1686927512.3825955,1134.1624755859375,92.72441101074219,1150.651123046875,954,555.6932373046875,2.0427136421203613,495.5746765136719,1147.6058349609375,2003.59424161911,0,1147.5460205078125,cgp,mu+lambda,hopper,9
955,955,455.1553955078125,1686927514.4423034,1001.5184326171875,57.98585891723633,1149.7957763671875,955,158.5167236328125,2.043739080429077,467.423828125,1146.6796875,2005.6539494991302,0,1146.4404296875,cgp,mu+lambda,hopper,9
956,956,527.2859497070312,1686927516.4989026,1130.13330078125,85.7724380493164,1151.3349609375,956,205.206298828125,2.0411758422851562,484.6586608886719,1149.857177734375,2007.7105486392975,0,1147.407470703125,cgp,mu+lambda,hopper,9
957,957,460.3664245605469,1686927518.5575347,998.8409423828125,52.865596771240234,1148.32421875,957,186.70513916015625,2.043248414993286,463.33062744140625,1147.5218505859375,2009.7691807746887,0,1146.5858154296875,cgp,mu+lambda,hopper,9
958,958,470.40673828125,1686927520.6182427,1003.462646484375,48.68184280395508,1153.418212890625,958,142.09780883789062,2.0448126792907715,483.3992919921875,1151.017822265625,2011.8298888206482,0,1150.5301513671875,cgp,mu+lambda,hopper,9
959,959,468.61419677734375,1686927522.6710918,1009.4908447265625,55.51006317138672,1151.675537109375,959,203.70513916015625,2.040398597717285,469.1942138671875,1148.0316162109375,2013.8827378749847,0,1144.8272705078125,cgp,mu+lambda,hopper,9
960,960,552.8911743164062,1686927524.725222,1121.0107421875,59.780113220214844,1153.2037353515625,960,346.6656494140625,2.0406675338745117,487.14385986328125,1149.1632080078125,2015.9368681907654,0,1148.5218505859375,cgp,mu+lambda,hopper,9
961,961,493.8948059082031,1686927526.7825513,1130.2261962890625,64.69803619384766,1148.5625,961,205.75564575195312,2.0439517498016357,486.1859130859375,1147.798828125,2017.9941973686218,0,1147.6363525390625,cgp,mu+lambda,hopper,9
