,_step,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_1q,training.top_k_fit.top_1_fit,training.fitness_3q,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
320,320,320,1.6104487180709839,1.9354662895202637,5.839485168457031,6654.081650972366,20.620813369750977,6.496375560760498,204.654541015625,1687660123.741683,1,3.0179266929626465,5.875019550323486,0.754745602607727,1.534231424331665,198.0246124267578,141.77975463867188,cgp-large,mu+lambda,distance,humanoid,1,32000
321,321,321,1.862223505973816,1.9211080074310303,5.973072528839111,6674.687478303909,20.570507049560547,7.099771022796631,180.91940307617188,1687660144.3475103,1,3.4636123180389404,6.288710594177246,0.5092480778694153,1.3463473320007324,202.5068359375,208.60311889648438,cgp-large,mu+lambda,distance,humanoid,1,32100
322,322,322,1.641471266746521,1.704282283782959,5.553842544555664,6695.350850105286,20.647403717041016,5.754811763763428,197.91249084472656,1687660165.0108821,1,2.6414220333099365,5.567170143127441,0.5413520336151123,1.2230556011199951,187.07037353515625,164.01913452148438,cgp-large,mu+lambda,distance,humanoid,1,32200
323,323,323,1.7401700019836426,1.8122828006744385,6.114137172698975,6715.877033948898,20.50971221923828,6.634530067443848,148.1959228515625,1687660185.537066,1,2.768845796585083,6.225551605224609,0.6368877291679382,1.260779619216919,395.001220703125,222.17462158203125,cgp-large,mu+lambda,distance,humanoid,1,32300
324,324,324,1.7529547214508057,1.7621983289718628,6.0971245765686035,6736.561480760574,20.66782569885254,7.255680561065674,161.75057983398438,1687660206.2215128,1,2.697974443435669,6.1513800621032715,0.5149344205856323,1.3709181547164917,169.37733459472656,153.7203826904297,cgp-large,mu+lambda,distance,humanoid,1,32400
325,325,325,1.7816489934921265,1.8564891815185547,5.713562965393066,6757.095746994019,20.518232345581055,6.3819732666015625,162.25161743164062,1687660226.755779,1,2.9386494159698486,5.734968185424805,0.6443484425544739,1.2086358070373535,202.06199645996094,181.70655822753906,cgp-large,mu+lambda,distance,humanoid,1,32500
326,326,326,1.7855011224746704,1.7637121677398682,6.019230365753174,6777.761266946793,20.6483154296875,6.289806842803955,138.94656372070312,1687660247.421299,1,2.9531846046447754,6.027104377746582,0.5212355852127075,1.3371094465255737,164.0037841796875,128.60879516601562,cgp-large,mu+lambda,distance,humanoid,1,32600
327,327,327,1.5994532108306885,1.8839067220687866,5.511425971984863,6798.379195213318,20.601516723632812,6.05770206451416,201.9200897216797,1687660268.0392272,1,2.595750093460083,5.547822952270508,0.7775158286094666,1.4282293319702148,183.3571319580078,202.03408813476562,cgp-large,mu+lambda,distance,humanoid,1,32700
328,328,328,1.5992323160171509,1.8334897756576538,5.287730693817139,6819.1608209609985,20.763490676879883,5.649497985839844,155.74273681640625,1687660288.820853,1,3.0461320877075195,5.424772262573242,0.6349390149116516,1.4624069929122925,139.7752685546875,161.55023193359375,cgp-large,mu+lambda,distance,humanoid,1,32800
329,329,329,1.7850078344345093,1.8950568437576294,5.907680988311768,6839.761004209518,20.583335876464844,6.282680988311768,134.29315185546875,1687660309.4210362,1,2.8096728324890137,6.155703544616699,0.4692712128162384,1.4406567811965942,225.09429931640625,201.82305908203125,cgp-large,mu+lambda,distance,humanoid,1,32900
330,330,330,1.6780847311019897,1.827836275100708,5.660980224609375,6860.5656061172485,20.78760528564453,5.885515213012695,163.3525848388672,1687660330.2256382,1,2.734264850616455,5.731540679931641,0.5317450165748596,1.3907784223556519,203.07411193847656,336.60980224609375,cgp-large,mu+lambda,distance,humanoid,1,33000
331,331,331,1.658595323562622,1.9604493379592896,5.393274784088135,6881.228159189224,20.644390106201172,6.323637962341309,180.2668914794922,1687660350.8881912,1,3.1978371143341064,5.946965217590332,0.6769667863845825,1.6003968715667725,153.1832733154297,150.67672729492188,cgp-large,mu+lambda,distance,humanoid,1,33100
332,332,332,1.7245433330535889,1.768471598625183,5.6789984703063965,6901.9102210998535,20.664953231811523,6.566442489624023,346.4948425292969,1687660371.5702531,1,2.8258752822875977,6.0191802978515625,0.4872185289859772,1.2010653018951416,414.4845886230469,162.40069580078125,cgp-large,mu+lambda,distance,humanoid,1,33200
333,333,333,1.791713833808899,1.7088947296142578,5.298202037811279,6922.554019212723,20.544492721557617,5.964264869689941,161.43470764160156,1687660392.2140512,1,3.021012306213379,5.550784111022949,0.3700968325138092,1.299560308456421,134.10498046875,159.8861541748047,cgp-large,mu+lambda,distance,humanoid,1,33300
334,334,334,2.0015523433685303,1.930965781211853,5.6176629066467285,6943.250203371048,20.652109146118164,5.990238666534424,114.01283264160156,1687660412.9102354,1,3.393362045288086,5.703586101531982,0.43907594680786133,1.4742021560668945,148.22434997558594,174.6900177001953,cgp-large,mu+lambda,distance,humanoid,1,33400
335,335,335,1.8129404783248901,1.9577783346176147,5.882386684417725,6963.900761604309,20.627758026123047,6.239518165588379,162.29434204101562,1687660433.5607936,1,3.4921388626098633,6.184403419494629,0.5372755527496338,1.370919942855835,142.54519653320312,183.0329132080078,cgp-large,mu+lambda,distance,humanoid,1,33500
336,336,336,1.760523796081543,1.7886974811553955,5.704281330108643,6984.623620510101,20.702592849731445,6.057962417602539,202.04588317871094,1687660454.2836525,1,2.7576382160186768,5.869330406188965,0.5294767022132874,1.2965786457061768,193.1772003173828,212.3523712158203,cgp-large,mu+lambda,distance,humanoid,1,33600
337,337,337,1.6584820747375488,1.6023845672607422,5.292884826660156,7005.220353841782,20.57670783996582,6.507288455963135,188.50439453125,1687660474.8803859,1,2.736675262451172,5.327461242675781,0.3181093633174896,1.249373197555542,212.4150390625,188.4579620361328,cgp-large,mu+lambda,distance,humanoid,1,33700
338,338,338,1.7292633056640625,1.865273118019104,5.498593807220459,7025.954343318939,20.713706970214844,5.9003777503967285,194.11415100097656,1687660495.6143754,1,2.958789825439453,5.798563480377197,0.4483751058578491,1.5487534999847412,156.5240478515625,383.27825927734375,cgp-large,mu+lambda,distance,humanoid,1,33800
339,339,339,1.6594641208648682,1.7333683967590332,5.698022842407227,7046.505919933319,20.531299591064453,6.077648639678955,280.1589050292969,1687660516.165952,1,2.855785846710205,5.797849178314209,0.4306315779685974,1.1850640773773193,192.1972198486328,167.20057678222656,cgp-large,mu+lambda,distance,humanoid,1,33900
340,340,340,1.740890622138977,1.7044949531555176,5.793540000915527,7067.162061214447,20.635467529296875,6.982464790344238,207.93275451660156,1687660536.8220932,1,2.6060104370117188,6.018372058868408,0.5161293745040894,1.0510371923446655,205.88751220703125,164.34628295898438,cgp-large,mu+lambda,distance,humanoid,1,34000
341,341,341,1.8412907123565674,1.8534144163131714,6.0981292724609375,7087.733024120331,20.551067352294922,7.797029495239258,169.41879272460938,1687660557.3930562,1,2.919898271560669,6.242929935455322,0.6096735000610352,1.1919934749603271,164.18638610839844,149.79489135742188,cgp-large,mu+lambda,distance,humanoid,1,34100
342,342,342,1.6377640962600708,1.758157730102539,5.567230701446533,7108.403920650482,20.65130615234375,6.676754474639893,164.32998657226562,1687660578.0639527,1,2.4431982040405273,6.018714427947998,0.5609086155891418,1.456616759300232,134.01263427734375,169.6411590576172,cgp-large,mu+lambda,distance,humanoid,1,34200
343,343,343,1.6192448139190674,1.690965175628662,5.6604323387146,7128.980739355087,20.558629989624023,6.066920280456543,219.88363647460938,1687660598.6407714,1,2.3368594646453857,5.773494720458984,0.520431637763977,1.2392857074737549,186.02708435058594,201.8571319580078,cgp-large,mu+lambda,distance,humanoid,1,34300
344,344,344,1.6965595483779907,1.6720248460769653,5.313548564910889,7149.642232656479,20.644380569458008,5.656517505645752,159.2952117919922,1687660619.3022647,1,2.64731502532959,5.491099834442139,0.443189799785614,0.9881876707077026,198.66366577148438,158.52212524414062,cgp-large,mu+lambda,distance,humanoid,1,34400
345,345,345,1.8542439937591553,1.8684998750686646,5.660984992980957,7170.227829217911,20.566795349121094,6.893426895141602,247.26234436035156,1687660639.8878613,1,2.8576784133911133,5.712230682373047,0.4228297472000122,1.3266034126281738,166.3009490966797,133.8729705810547,cgp-large,mu+lambda,distance,humanoid,1,34500
346,346,346,1.6272062063217163,1.7404040098190308,6.374738693237305,7190.893370389938,20.642370223999023,6.754013538360596,134.520263671875,1687660660.5534024,1,2.707423686981201,6.439890384674072,0.6786072850227356,1.1598625183105469,161.62632751464844,163.93934631347656,cgp-large,mu+lambda,distance,humanoid,1,34600
347,347,347,1.881344199180603,1.8211861848831177,6.319062232971191,7211.452809333801,20.54267692565918,6.700840950012207,198.26800537109375,1687660681.1128414,1,3.2908153533935547,6.405118465423584,0.6121910214424133,1.2674875259399414,229.9903106689453,202.58702087402344,cgp-large,mu+lambda,distance,humanoid,1,34700
348,348,348,1.8761287927627563,1.6812360286712646,5.796111583709717,7232.120151281357,20.649763107299805,6.100325107574463,117.60572052001953,1687660701.7801833,1,2.8448712825775146,6.056605339050293,0.42687028646469116,1.1359694004058838,448.6534729003906,195.44198608398438,cgp-large,mu+lambda,distance,humanoid,1,34800
349,349,349,1.782845377922058,1.8199928998947144,5.4464921951293945,7252.678283691406,20.541973114013672,6.283988952636719,334.8043518066406,1687660722.3383157,1,2.954352617263794,5.941208362579346,0.44824567437171936,1.2251529693603516,188.75338745117188,176.182373046875,cgp-large,mu+lambda,distance,humanoid,1,34900
350,350,350,1.8932148218154907,2.1344499588012695,6.1058669090271,7273.352782249451,20.634862899780273,6.813011646270752,164.22128295898438,1687660743.0128143,1,3.445310115814209,6.8096394538879395,0.7269779443740845,1.8365813493728638,163.35983276367188,134.79148864746094,cgp-large,mu+lambda,distance,humanoid,1,35000
351,351,351,1.8122683763504028,1.96627938747406,5.761181831359863,7294.063660144806,20.67336654663086,6.41373872756958,208.88169860839844,1687660763.7236922,1,3.3414244651794434,6.131490230560303,0.7145195603370667,1.497086763381958,151.886962890625,183.3995819091797,cgp-large,mu+lambda,distance,humanoid,1,35100
352,352,352,1.7808419466018677,1.8227121829986572,6.1234354972839355,7314.852616071701,20.76828384399414,6.714140892028809,170.93560791015625,1687660784.512648,1,2.428945541381836,6.265255451202393,0.5583534836769104,1.1957132816314697,199.4453125,205.1519775390625,cgp-large,mu+lambda,distance,humanoid,1,35200
353,353,353,1.9171489477157593,1.8789863586425781,5.994987487792969,7335.551758289337,20.677457809448242,7.152144432067871,305.56610107421875,1687660805.2117903,1,3.1223201751708984,6.1625657081604,0.3854084610939026,1.4120382070541382,150.58334350585938,207.11981201171875,cgp-large,mu+lambda,distance,humanoid,1,35300
354,354,354,1.8683454990386963,1.6656564474105835,5.603805065155029,7356.35337805748,20.785032272338867,5.9880690574646,165.98971557617188,1687660826.01341,1,2.6098098754882812,5.758633613586426,0.33495038747787476,1.1071357727050781,177.54193115234375,193.08590698242188,cgp-large,mu+lambda,distance,humanoid,1,35400
355,355,355,1.7730859518051147,1.704190969467163,5.483144760131836,7377.053356409073,20.68320655822754,6.187865257263184,191.16807556152344,1687660846.7133884,1,2.456554651260376,5.540515899658203,0.344852089881897,1.2514482736587524,324.52313232421875,197.63638305664062,cgp-large,mu+lambda,distance,humanoid,1,35500
356,356,356,1.7052392959594727,1.7704136371612549,5.343905925750732,7397.8221089839935,20.750791549682617,5.596659183502197,144.5726318359375,1687660867.482141,1,3.0731301307678223,5.479560375213623,0.5564566850662231,1.340155005455017,150.944580078125,207.48040771484375,cgp-large,mu+lambda,distance,humanoid,1,35600
357,357,357,1.8426874876022339,1.9221843481063843,5.8969526290893555,7418.510955572128,20.671276092529297,6.043823719024658,186.58609008789062,1687660888.1709876,1,3.113353967666626,5.984659671783447,0.4988824129104614,1.2308623790740967,139.55361938476562,263.3604736328125,cgp-large,mu+lambda,distance,humanoid,1,35700
358,358,358,1.7719546556472778,1.8602221012115479,5.803122043609619,7439.30549788475,20.756620407104492,6.364978790283203,189.77969360351562,1687660908.96553,1,3.108797311782837,6.093139171600342,0.4471835494041443,1.3403806686401367,162.65530395507812,146.26402282714844,cgp-large,mu+lambda,distance,humanoid,1,35800
359,359,359,1.8962509632110596,1.9863399267196655,6.357511043548584,7460.033106327057,20.638002395629883,6.89666748046875,138.98731994628906,1687660929.6931384,1,3.0592503547668457,6.437600612640381,0.5323548316955566,1.4561073780059814,218.73194885253906,203.77890014648438,cgp-large,mu+lambda,distance,humanoid,1,35900
360,360,360,1.8738714456558228,2.049513578414917,6.370788097381592,7480.76726603508,20.68641471862793,6.533090591430664,164.60740661621094,1687660950.427298,1,3.4929006099700928,6.461451530456543,0.5749353766441345,1.47855806350708,122.96316528320312,121.64046478271484,cgp-large,mu+lambda,distance,humanoid,1,36000
361,361,361,1.657334566116333,1.8015817403793335,5.488403797149658,7501.260907173157,20.43388557434082,6.203442573547363,164.2761993408203,1687660970.9209392,1,2.8503313064575195,5.510828971862793,0.5725061297416687,1.3435698747634888,164.12896728515625,170.22434997558594,cgp-large,mu+lambda,distance,humanoid,1,36100
362,362,362,1.8709373474121094,2.0113797187805176,5.8287200927734375,7521.987344026566,20.668487548828125,7.426616191864014,173.44815063476562,1687660991.647376,1,3.07405686378479,7.1059980392456055,0.502496600151062,1.6801137924194336,163.6869354248047,133.8599395751953,cgp-large,mu+lambda,distance,humanoid,1,36200
363,363,363,1.8336113691329956,1.6564812660217285,5.793304920196533,7542.555868148804,20.51133918762207,7.514537334442139,186.03543090820312,1687661012.2159002,1,2.461196184158325,6.968162536621094,0.4337978959083557,1.282768726348877,171.5936279296875,154.46888732910156,cgp-large,mu+lambda,distance,humanoid,1,36300
364,364,364,1.805666446685791,1.9154086112976074,5.835121154785156,7563.266524076462,20.653156280517578,6.064131736755371,202.4585723876953,1687661032.926556,1,3.1231014728546143,5.998084545135498,0.5264512300491333,1.3616429567337036,209.5472412109375,165.14149475097656,cgp-large,mu+lambda,distance,humanoid,1,36400
365,365,365,1.8435947895050049,1.8398689031600952,5.733102798461914,7583.900682449341,20.578615188598633,7.6592793464660645,171.8844757080078,1687661053.5607145,1,3.207327127456665,6.428356170654297,0.48944446444511414,1.19176185131073,201.8965606689453,338.2370910644531,cgp-large,mu+lambda,distance,humanoid,1,36500
366,366,366,1.8466590642929077,1.9730024337768555,5.831894874572754,7604.645499944687,20.72212791442871,6.695654392242432,152.71646118164062,1687661074.305532,1,3.2869815826416016,5.842695713043213,0.48575925827026367,1.4742333889007568,228.48007202148438,155.47747802734375,cgp-large,mu+lambda,distance,humanoid,1,36600
367,367,367,1.9462617635726929,1.9850512742996216,6.257386684417725,7625.176757574081,20.511293411254883,7.123336315155029,169.50128173828125,1687661094.8367896,1,3.6263651847839355,6.329603672027588,0.4724661707878113,1.3785011768341064,179.52597045898438,206.19708251953125,cgp-large,mu+lambda,distance,humanoid,1,36700
368,368,368,1.7562079429626465,1.844556212425232,5.874817371368408,7645.729178190231,20.53139877319336,7.0128350257873535,170.8612060546875,1687661115.3892102,1,3.1469531059265137,6.268765449523926,0.6260696649551392,1.3114314079284668,158.78277587890625,170.1475372314453,cgp-large,mu+lambda,distance,humanoid,1,36800
369,369,369,1.9488539695739746,2.2134227752685547,6.058282375335693,7666.451378822327,20.703311920166016,6.590975284576416,139.06163024902344,1687661136.1114109,1,3.5767946243286133,6.149069786071777,0.8103435039520264,1.555605411529541,128.94703674316406,189.48463439941406,cgp-large,mu+lambda,distance,humanoid,1,36900
370,370,370,1.8129007816314697,1.8364007472991943,5.803230285644531,7687.017086029053,20.546932220458984,6.169341087341309,134.90855407714844,1687661156.677118,1,3.040811061859131,6.003524303436279,0.48051688075065613,1.241274118423462,175.6796112060547,390.29052734375,cgp-large,mu+lambda,distance,humanoid,1,37000
